"","dateTime","spotID","readingType","lat","long","NA","NA"
"15015","9/11/2016 09:14","0-2572490","UNLIMITED-TRACK",32.5515,-119.57095,NA,""
"15024","9/11/2016 09:06","0-2574277","UNLIMITED-TRACK",32.55082,-119.57133,NA,""
"15048","9/11/2016 08:43","0-2572490","UNLIMITED-TRACK",32.54878,-119.57234,NA,""
"15055","9/11/2016 08:36","0-2574277","UNLIMITED-TRACK",32.54812,-119.57305,NA,""
"15080","9/11/2016 08:15","0-2572490","UNLIMITED-TRACK",32.54663,-119.5733,NA,""
"15094","9/11/2016 08:04","0-2574277","UNLIMITED-TRACK",32.5456,-119.57376,NA,""
"15112","9/11/2016 07:44","0-2572490","UNLIMITED-TRACK",32.54394,-119.57423,NA,""
"15121","9/11/2016 07:36","0-2574277","UNLIMITED-TRACK",32.54326,-119.57445,NA,""
"15144","9/11/2016 07:15","0-2572490","UNLIMITED-TRACK",32.54149,-119.57504,NA,""
"15156","9/11/2016 07:04","0-2574277","UNLIMITED-TRACK",32.5406,-119.57541,NA,""
"15175","9/11/2016 06:45","0-2572490","UNLIMITED-TRACK",32.53924,-119.57599,NA,""
"15189","9/11/2016 06:34","0-2574277","UNLIMITED-TRACK",32.53863,-119.57618,NA,""
"15208","9/11/2016 06:15","0-2572490","UNLIMITED-TRACK",32.53715,-119.57672,NA,""
"15222","9/11/2016 06:04","0-2574277","UNLIMITED-TRACK",32.53653,-119.57695,NA,""
"15240","9/11/2016 05:44","0-2572490","UNLIMITED-TRACK",32.53541,-119.57771,NA,""
"15250","9/11/2016 05:36","0-2574277","UNLIMITED-TRACK",32.53501,-119.57799,NA,""
"15273","9/11/2016 05:16","0-2572490","UNLIMITED-TRACK",32.53399,-119.57874,NA,""
"15280","9/11/2016 05:06","0-2574277","UNLIMITED-TRACK",32.53355,-119.57902,NA,""
"15303","9/11/2016 04:45","0-2572490","UNLIMITED-TRACK",32.5322,-119.58,NA,""
"15318","9/11/2016 04:35","0-2574277","UNLIMITED-TRACK",32.53173,-119.58028,NA,""
"15336","9/11/2016 04:16","0-2572490","UNLIMITED-TRACK",32.53098,-119.58086,NA,""
"15345","9/11/2016 04:06","0-2574277","UNLIMITED-TRACK",32.5306,-119.58112,NA,""
"15369","9/11/2016 03:45","0-2572490","UNLIMITED-TRACK",32.52958,-119.58174,NA,""
"15379","9/11/2016 03:36","0-2574277","UNLIMITED-TRACK",32.52931,-119.58198,NA,""
"15400","9/11/2016 03:16","0-2572490","UNLIMITED-TRACK",32.52843,-119.58269,NA,""
"15410","9/11/2016 03:06","0-2574277","UNLIMITED-TRACK",32.52807,-119.58301,NA,""
"15437","9/11/2016 02:45","0-2572490","UNLIMITED-TRACK",32.52729,-119.58377,NA,""
"15446","9/11/2016 02:37","0-2574277","UNLIMITED-TRACK",32.52687,-119.58408,NA,""
"15468","9/11/2016 02:16","0-2572490","UNLIMITED-TRACK",32.52567,-119.58501,NA,""
"15483","9/11/2016 02:05","0-2574277","UNLIMITED-TRACK",32.52512,-119.58554,NA,""
"15503","9/11/2016 01:45","0-2572490","UNLIMITED-TRACK",32.52412,-119.58665,NA,""
"15515","9/11/2016 01:35","0-2574277","UNLIMITED-TRACK",32.52361,-119.58725,NA,""
"15534","9/11/2016 01:16","0-2572490","UNLIMITED-TRACK",32.52261,-119.58846,NA,""
"15548","9/11/2016 01:05","0-2574277","UNLIMITED-TRACK",32.52215,-119.58897,NA,""
"15566","9/11/2016 00:47","0-2572490","UNLIMITED-TRACK",32.52099,-119.59015,NA,""
"15579","9/11/2016 00:36","0-2574277","UNLIMITED-TRACK",32.52035,-119.59068,NA,""
"15595","9/11/2016 00:17","0-2572490","UNLIMITED-TRACK",32.51941,-119.59131,NA,""
"15610","9/11/2016 00:06","0-2574277","UNLIMITED-TRACK",32.51891,-119.59163,NA,""
"15628","9/10/2016 23:46","0-2572490","UNLIMITED-TRACK",32.51802,-119.59227,NA,""
"15637","9/10/2016 23:38","0-2574277","UNLIMITED-TRACK",32.51762,-119.59259,NA,""
"15659","9/10/2016 23:17","0-2572490","UNLIMITED-TRACK",32.5168,-119.59325,NA,""
"15672","9/10/2016 23:06","0-2574277","UNLIMITED-TRACK",32.51637,-119.59352,NA,""
"15694","9/10/2016 22:47","0-2572490","UNLIMITED-TRACK",32.51558,-119.59399,NA,""
"15708","9/10/2016 22:36","0-2574277","UNLIMITED-TRACK",32.51516,-119.59412,NA,""
"15727","9/10/2016 22:17","0-2572490","UNLIMITED-TRACK",32.51438,-119.59436,NA,""
"15734","9/10/2016 22:09","0-2574277","UNLIMITED-TRACK",32.51423,-119.59453,NA,""
"15761","9/10/2016 21:47","0-2572490","UNLIMITED-TRACK",32.51347,-119.59474,NA,""
"15773","9/10/2016 21:37","0-2574277","UNLIMITED-TRACK",32.51316,-119.59485,NA,""
"15793","9/10/2016 21:17","0-2572490","UNLIMITED-TRACK",32.5127,-119.59508,NA,""
"15799","9/10/2016 21:10","0-2574277","UNLIMITED-TRACK",32.51245,-119.59515,NA,""
"15823","9/10/2016 20:47","0-2572490","UNLIMITED-TRACK",32.51171,-119.59537,NA,""
"15830","9/10/2016 20:39","0-2574277","UNLIMITED-TRACK",32.51138,-119.59541,NA,""
"15856","9/10/2016 20:18","0-2572490","UNLIMITED-TRACK",32.51057,-119.59558,NA,""
"15867","9/10/2016 20:07","0-2574277","UNLIMITED-TRACK",32.51023,-119.59549,NA,""
"15890","9/10/2016 19:48","0-2572490","UNLIMITED-TRACK",32.50976,-119.59528,NA,""
"15902","9/10/2016 19:37","0-2574277","UNLIMITED-TRACK",32.5095,-119.59512,NA,""
"15921","9/10/2016 19:19","0-2572490","UNLIMITED-TRACK",32.50894,-119.59499,NA,""
"15930","9/10/2016 19:10","0-2574277","UNLIMITED-TRACK",32.50869,-119.59491,NA,""
"15957","9/10/2016 18:48","0-2572490","UNLIMITED-TRACK",32.50803,-119.59491,NA,""
"15966","9/10/2016 18:38","0-2574277","UNLIMITED-TRACK",32.50766,-119.59488,NA,""
"15987","9/10/2016 18:19","0-2572490","UNLIMITED-TRACK",32.50695,-119.59502,NA,""
"15998","9/10/2016 18:08","0-2574277","UNLIMITED-TRACK",32.50652,-119.59511,NA,""
"16017","9/10/2016 17:48","0-2572490","UNLIMITED-TRACK",32.50591,-119.59526,NA,""
"16028","9/10/2016 17:38","0-2574277","UNLIMITED-TRACK",32.5057,-119.59528,NA,""
"16049","9/10/2016 17:19","0-2572490","UNLIMITED-TRACK",32.50519,-119.59547,NA,""
"16059","9/10/2016 17:08","0-2574277","UNLIMITED-TRACK",32.50493,-119.59558,NA,""
"16081","9/10/2016 16:51","0-2572490","UNLIMITED-TRACK",32.50453,-119.59575,NA,""
"16094","9/10/2016 16:38","0-2574277","UNLIMITED-TRACK",32.5042,-119.59584,NA,""
"16114","9/10/2016 16:19","0-2572490","UNLIMITED-TRACK",32.50385,-119.59627,NA,""
"16127","9/10/2016 16:08","0-2574277","UNLIMITED-TRACK",32.50377,-119.59644,NA,""
"16149","9/10/2016 15:50","0-2572490","UNLIMITED-TRACK",32.50378,-119.59738,NA,""
"16156","9/10/2016 15:39","0-2574277","UNLIMITED-TRACK",32.50377,-119.59801,NA,""
"16180","9/10/2016 15:20","0-2572490","UNLIMITED-TRACK",32.50386,-119.59935,NA,""
"16189","9/10/2016 15:10","0-2574277","UNLIMITED-TRACK",32.50401,-119.60007,NA,""
"16211","9/10/2016 14:51","0-2572490","UNLIMITED-TRACK",32.50425,-119.6013,NA,""
"16221","9/10/2016 14:40","0-2574277","UNLIMITED-TRACK",32.50418,-119.60213,NA,""
"16246","9/10/2016 14:20","0-2572490","UNLIMITED-TRACK",32.50401,-119.60344,NA,""
"16256","9/10/2016 14:09","0-2574277","UNLIMITED-TRACK",32.50389,-119.60426,NA,""
"16278","9/10/2016 13:51","0-2572490","UNLIMITED-TRACK",32.50354,-119.60558,NA,""
"16287","9/10/2016 13:42","0-2574277","UNLIMITED-TRACK",32.50331,-119.60616,NA,""
"16312","9/10/2016 13:20","0-2572490","UNLIMITED-TRACK",32.50262,-119.60757,NA,""
"16319","9/10/2016 13:12","0-2574277","UNLIMITED-TRACK",32.50224,-119.60813,NA,""
"16344","9/10/2016 12:51","0-2572490","UNLIMITED-TRACK",32.50158,-119.60896,NA,""
"16354","9/10/2016 12:39","0-2574277","UNLIMITED-TRACK",32.50115,-119.60944,NA,""
"16378","9/10/2016 12:20","0-2572490","UNLIMITED-TRACK",32.50033,-119.61032,NA,""
"16386","9/10/2016 12:12","0-2574277","UNLIMITED-TRACK",32.4999,-119.61069,NA,""
"16408","9/10/2016 11:51","0-2572490","UNLIMITED-TRACK",32.49894,-119.6116,NA,""
"16421","9/10/2016 11:39","0-2574277","UNLIMITED-TRACK",32.49823,-119.61226,NA,""
"16443","9/10/2016 11:22","0-2572490","UNLIMITED-TRACK",32.49716,-119.61333,NA,""
"16453","9/10/2016 11:09","0-2574277","UNLIMITED-TRACK",32.49643,-119.61398,NA,""
"16476","9/10/2016 10:52","0-2572490","UNLIMITED-TRACK",32.49527,-119.61507,NA,""
"16484","9/10/2016 10:42","0-2574277","UNLIMITED-TRACK",32.49463,-119.61565,NA,""
"16508","9/10/2016 10:21","0-2572490","UNLIMITED-TRACK",32.49344,-119.61714,NA,""
"16517","9/10/2016 10:11","0-2574277","UNLIMITED-TRACK",32.49279,-119.61778,NA,""
"16543","9/10/2016 09:53","0-2572490","UNLIMITED-TRACK",32.49168,-119.61899,NA,""
"16554","9/10/2016 09:40","0-2574277","UNLIMITED-TRACK",32.49086,-119.61974,NA,""
"16580","9/10/2016 09:21","0-2572490","UNLIMITED-TRACK",32.48972,-119.62064,NA,""
"16587","9/10/2016 09:12","0-2574277","UNLIMITED-TRACK",32.48921,-119.62108,NA,""
"16612","9/10/2016 08:52","0-2572490","UNLIMITED-TRACK",32.4882,-119.62167,NA,""
"16621","9/10/2016 08:40","0-2574277","UNLIMITED-TRACK",32.48756,-119.62204,NA,""
"16643","9/10/2016 08:22","0-2572490","UNLIMITED-TRACK",32.48677,-119.62262,NA,""
"16653","9/10/2016 08:10","0-2574277","UNLIMITED-TRACK",32.48623,-119.62298,NA,""
"16673","9/10/2016 07:53","0-2572490","UNLIMITED-TRACK",32.48536,-119.62352,NA,""
"16681","9/10/2016 07:43","0-2574277","UNLIMITED-TRACK",32.48491,-119.62372,NA,""
"16704","9/10/2016 07:22","0-2572490","UNLIMITED-TRACK",32.48397,-119.62379,NA,""
"16715","9/10/2016 07:10","0-2574277","UNLIMITED-TRACK",32.48346,-119.62393,NA,""
"16734","9/10/2016 06:53","0-2572490","UNLIMITED-TRACK",32.48268,-119.6239,NA,""
"16743","9/10/2016 06:42","0-2574277","UNLIMITED-TRACK",32.48222,-119.62393,NA,""
"16768","9/10/2016 06:22","0-2572490","UNLIMITED-TRACK",32.48134,-119.62396,NA,""
"16776","9/10/2016 06:12","0-2574277","UNLIMITED-TRACK",32.48085,-119.62402,NA,""
"16801","9/10/2016 05:53","0-2572490","UNLIMITED-TRACK",32.48022,-119.62431,NA,""
"16814","9/10/2016 05:41","0-2574277","UNLIMITED-TRACK",32.47981,-119.62474,NA,""
"16832","9/10/2016 05:22","0-2572490","UNLIMITED-TRACK",32.47908,-119.62537,NA,""
"16839","9/10/2016 05:13","0-2574277","UNLIMITED-TRACK",32.47866,-119.62569,NA,""
"16864","9/10/2016 04:53","0-2572490","UNLIMITED-TRACK",32.47796,-119.62646,NA,""
"16876","9/10/2016 04:41","0-2574277","UNLIMITED-TRACK",32.47744,-119.62689,NA,""
"16898","9/10/2016 04:22","0-2572490","UNLIMITED-TRACK",32.47673,-119.62769,NA,""
"16908","9/10/2016 04:11","0-2574277","UNLIMITED-TRACK",32.47622,-119.62819,NA,""
"16928","9/10/2016 03:53","0-2572490","UNLIMITED-TRACK",32.47541,-119.62903,NA,""
"16942","9/10/2016 03:41","0-2574277","UNLIMITED-TRACK",32.475,-119.62938,NA,""
"16962","9/10/2016 03:23","0-2572490","UNLIMITED-TRACK",32.47382,-119.63043,NA,""
"16970","9/10/2016 03:13","0-2574277","UNLIMITED-TRACK",32.47327,-119.63097,NA,""
"16994","9/10/2016 02:54","0-2572490","UNLIMITED-TRACK",32.47234,-119.63203,NA,""
"17003","9/10/2016 02:43","0-2574277","UNLIMITED-TRACK",32.47173,-119.63257,NA,""
"17026","9/10/2016 02:23","0-2572490","UNLIMITED-TRACK",32.47074,-119.63365,NA,""
"17036","9/10/2016 02:12","0-2574277","UNLIMITED-TRACK",32.4701,-119.63416,NA,""
"17059","9/10/2016 01:55","0-2572490","UNLIMITED-TRACK",32.46919,-119.6347,NA,""
"17069","9/10/2016 01:42","0-2574277","UNLIMITED-TRACK",32.46851,-119.63506,NA,""
"17091","9/10/2016 01:23","0-2572490","UNLIMITED-TRACK",32.46732,-119.63556,NA,""
"17100","9/10/2016 01:15","0-2574277","UNLIMITED-TRACK",32.46681,-119.63571,NA,""
"17124","9/10/2016 00:54","0-2572490","UNLIMITED-TRACK",32.4655,-119.63594,NA,"  SPOT Trace is functioning properly."
"17134","9/10/2016 00:43","0-2574277","UNLIMITED-TRACK",32.46472,-119.63603,NA,""
"17157","9/10/2016 00:23","0-2572490","UNLIMITED-TRACK",32.4635,-119.63603,NA,""
"17167","9/10/2016 00:13","0-2574277","UNLIMITED-TRACK",32.46283,-119.63589,NA,""
"17190","9/9/2016 23:55","0-2572490","UNLIMITED-TRACK",32.46191,-119.6356,NA,""
"17203","9/9/2016 23:43","0-2574277","UNLIMITED-TRACK",32.46137,-119.63555,NA,""
"17224","9/9/2016 23:24","0-2572490","UNLIMITED-TRACK",32.46046,-119.63531,NA,""
"17236","9/9/2016 23:13","0-2574277","UNLIMITED-TRACK",32.46021,-119.63452,NA,""
"17258","9/9/2016 22:54","0-2572490","UNLIMITED-TRACK",32.45906,-119.63478,NA,""
"17267","9/9/2016 22:45","0-2574277","UNLIMITED-TRACK",32.45863,-119.63463,NA,""
"17292","9/9/2016 22:24","0-2572490","UNLIMITED-TRACK",32.4579,-119.6344,NA,""
"17305","9/9/2016 22:13","0-2574277","UNLIMITED-TRACK",32.45755,-119.63419,NA,""
"17325","9/9/2016 21:55","0-2572490","UNLIMITED-TRACK",32.45719,-119.63388,NA,""
"17334","9/9/2016 21:45","0-2574277","UNLIMITED-TRACK",32.45705,-119.63369,NA,"  The SPOT Trace battery is low and needs to be replaced."
"17359","9/9/2016 21:25","0-2572490","UNLIMITED-TRACK",32.45689,-119.6333,NA,""
"17366","9/9/2016 21:15","0-2574277","UNLIMITED-TRACK",32.45681,-119.6331,NA,""
"17391","9/9/2016 20:55","0-2572490","UNLIMITED-TRACK",32.45666,-119.63289,NA,"  The SPOT Trace battery is low and needs to be replaced."
"17426","9/9/2016 20:25","0-2572490","UNLIMITED-TRACK",32.45637,-119.63271,NA,""
"17457","9/9/2016 19:56","0-2572490","UNLIMITED-TRACK",32.45603,-119.63242,NA,""
"17465","9/9/2016 19:44","0-2574277","UNLIMITED-TRACK",32.45583,-119.63234,NA,""
"17489","9/9/2016 19:25","0-2572490","UNLIMITED-TRACK",32.45564,-119.63231,NA,""
"17501","9/9/2016 19:14","0-2574277","UNLIMITED-TRACK",32.45546,-119.63231,NA,""
"17521","9/9/2016 18:56","0-2572490","UNLIMITED-TRACK",32.45514,-119.63231,NA,""
"17530","9/9/2016 18:46","0-2574277","UNLIMITED-TRACK",32.45487,-119.63225,NA,""
"17556","9/9/2016 18:25","0-2572490","UNLIMITED-TRACK",32.45432,-119.63223,NA,""
"17564","9/9/2016 18:14","0-2574277","UNLIMITED-TRACK",32.45374,-119.62369,NA,""
"17585","9/9/2016 17:56","0-2572490","UNLIMITED-TRACK",32.45364,-119.63208,NA,""
"17598","9/9/2016 17:44","0-2574277","UNLIMITED-TRACK",32.45344,-119.63202,NA,""
"17618","9/9/2016 17:26","0-2572490","UNLIMITED-TRACK",32.45304,-119.63196,NA,""
"17627","9/9/2016 17:14","0-2574277","UNLIMITED-TRACK",32.45279,-119.63191,NA,""
"17652","9/9/2016 16:56","0-2572490","UNLIMITED-TRACK",32.45239,-119.63167,NA,""
"17660","9/9/2016 16:45","0-2574277","UNLIMITED-TRACK",32.4522,-119.63162,NA,""
"17685","9/9/2016 16:26","0-2572490","UNLIMITED-TRACK",32.45187,-119.6317,NA,""
"17696","9/9/2016 16:14","0-2574277","UNLIMITED-TRACK",32.45158,-119.63173,NA,""
"17717","9/9/2016 15:56","0-2572490","UNLIMITED-TRACK",32.45113,-119.63176,NA,""
"17728","9/9/2016 15:45","0-2574277","UNLIMITED-TRACK",32.45084,-119.63188,NA,""
"17752","9/9/2016 15:26","0-2572490","UNLIMITED-TRACK",32.45033,-119.63214,NA,""
"17762","9/9/2016 15:15","0-2574277","UNLIMITED-TRACK",32.45007,-119.63225,NA,""
"17785","9/9/2016 14:57","0-2572490","UNLIMITED-TRACK",32.44964,-119.63228,NA,""
"17795","9/9/2016 14:46","0-2574277","UNLIMITED-TRACK",32.44943,-119.63246,NA,""
"17818","9/9/2016 14:26","0-2572490","UNLIMITED-TRACK",32.44895,-119.6326,NA,""
"17831","9/9/2016 14:15","0-2574277","UNLIMITED-TRACK",32.44868,-119.63266,NA,""
"17851","9/9/2016 13:58","0-2572490","UNLIMITED-TRACK",32.44827,-119.63286,NA,""
"17862","9/9/2016 13:45","0-2574277","UNLIMITED-TRACK",32.44796,-119.63303,NA,""
"17884","9/9/2016 13:27","0-2572490","UNLIMITED-TRACK",32.44753,-119.63329,NA,""
"17895","9/9/2016 13:15","0-2574277","UNLIMITED-TRACK",32.4474,-119.63336,NA,""
"17916","9/9/2016 12:58","0-2572490","UNLIMITED-TRACK",32.44719,-119.63368,NA,""
"17927","9/9/2016 12:46","0-2574277","UNLIMITED-TRACK",32.44701,-119.63399,NA,""
"17951","9/9/2016 12:27","0-2572490","UNLIMITED-TRACK",32.44672,-119.63435,NA,""
"17960","9/9/2016 12:16","0-2574277","UNLIMITED-TRACK",32.44667,-119.63459,NA,""
"17983","9/9/2016 11:58","0-2572490","UNLIMITED-TRACK",32.44643,-119.63515,NA,""
"17995","9/9/2016 11:46","0-2574277","UNLIMITED-TRACK",32.44607,-119.63562,NA,""
"18015","9/9/2016 11:27","0-2572490","STOP",32.44574,-119.63594,NA,""
"18048","9/9/2016 10:57","0-2572490","STOP",32.4448,-119.63697,NA,""
"18060","9/9/2016 10:46","0-2574277","UNLIMITED-TRACK",32.44445,-119.63748,NA,""
"18083","9/9/2016 10:27","0-2572490","STOP",32.44398,-119.63834,NA,""
"18094","9/9/2016 10:16","0-2574277","UNLIMITED-TRACK",32.44359,-119.63895,NA,""
"18117","9/9/2016 09:59","0-2572490","STOP",32.4431,-119.6398,NA,""
"18128","9/9/2016 09:46","0-2574277","UNLIMITED-TRACK",32.44265,-119.64049,NA,""
"18149","9/9/2016 09:28","0-2572490","UNLIMITED-TRACK",32.44194,-119.64163,NA,""
"18161","9/9/2016 09:16","0-2574277","STOP",32.44146,-119.64236,NA,""
"18181","9/9/2016 08:58","0-2572490","UNLIMITED-TRACK",32.44074,-119.64343,NA,""
"18191","9/9/2016 08:47","0-2574277","UNLIMITED-TRACK",32.44013,-119.64438,NA,""
"18213","9/9/2016 08:29","0-2572490","UNLIMITED-TRACK",32.43914,-119.64583,NA,""
"18225","9/9/2016 08:16","0-2574277","UNLIMITED-TRACK",32.43831,-119.64677,NA,""
"18247","9/9/2016 08:00","0-2572490","STOP",32.43723,-119.64803,NA,""
"18258","9/9/2016 07:48","0-2574277","UNLIMITED-TRACK",32.43641,-119.64893,NA,""
"18280","9/9/2016 07:29","0-2572490","UNLIMITED-TRACK",32.43499,-119.65039,NA,""
