"","dateTime","spotID","readingType","lat","long"
"3273","8/26/2016 7:31","0-2571969","UNLIMITED-TRACK",41.85928,-125.46974
"3280","8/26/2016 7:12","0-2573529","UNLIMITED-TRACK",41.86017,-125.46889
"3282","8/26/2016 7:03","0-2571969","UNLIMITED-TRACK",41.86049,-125.46835
"3288","8/26/2016 6:43","0-2573529","UNLIMITED-TRACK",41.86084,-125.46672
"3291","8/26/2016 6:32","0-2571969","UNLIMITED-TRACK",41.86077,-125.46558
"3299","8/26/2016 6:13","0-2573529","UNLIMITED-TRACK",41.86128,-125.46399
"3301","8/26/2016 6:01","0-2571969","UNLIMITED-TRACK",41.86163,-125.46318
"3307","8/26/2016 5:44","0-2573529","UNLIMITED-TRACK",41.86175,-125.46198
"3310","8/26/2016 5:34","0-2571969","UNLIMITED-TRACK",41.86185,-125.46161
"3318","8/26/2016 5:13","0-2573529","UNLIMITED-TRACK",41.86169,-125.46034
"3320","8/26/2016 5:01","0-2571969","UNLIMITED-TRACK",41.86174,-125.45927
"3327","8/26/2016 4:44","0-2573529","UNLIMITED-TRACK",41.86236,-125.45786
"3330","8/26/2016 4:31","0-2571969","UNLIMITED-TRACK",41.86298,-125.45691
"3338","8/26/2016 4:13","0-2573529","UNLIMITED-TRACK",41.86389,-125.45573
"3340","8/26/2016 4:01","0-2571969","UNLIMITED-TRACK",41.8644,-125.45511
"3347","8/26/2016 3:44","0-2573529","UNLIMITED-TRACK",41.86571,-125.45369
"3349","8/26/2016 3:35","0-2571969","UNLIMITED-TRACK",41.86621,-125.45309
"3355","8/26/2016 3:14","0-2573529","UNLIMITED-TRACK",41.86685,-125.4516
"3358","8/26/2016 3:05","0-2571969","UNLIMITED-TRACK",41.86715,-125.45086
"3364","8/26/2016 2:45","0-2573529","UNLIMITED-TRACK",41.86764,-125.44887
"3367","8/26/2016 2:35","0-2571969","UNLIMITED-TRACK",41.86793,-125.44788
"3375","8/26/2016 2:14","0-2573529","UNLIMITED-TRACK",41.86866,-125.44563
"3377","8/26/2016 2:02","0-2571969","UNLIMITED-TRACK",41.86923,-125.44452
"3385","8/26/2016 1:45","0-2573529","UNLIMITED-TRACK",41.86985,-125.44281
"3387","8/26/2016 1:35","0-2571969","UNLIMITED-TRACK",41.87012,-125.44084
"3395","8/26/2016 1:15","0-2573529","UNLIMITED-TRACK",41.87056,-125.43814
"3403","8/26/2016 0:46","0-2573529","UNLIMITED-TRACK",41.87193,-125.43286
"3406","8/26/2016 0:32","0-2571969","UNLIMITED-TRACK",41.87313,-125.43048
"3414","8/26/2016 0:15","0-2573529","UNLIMITED-TRACK",41.8747,-125.42783
"3416","8/26/2016 0:02","0-2571969","UNLIMITED-TRACK",41.87614,-125.42595
"3423","8/25/2016 23:46","0-2573529","UNLIMITED-TRACK",41.87774,-125.42374
"3426","8/25/2016 23:36","0-2571969","UNLIMITED-TRACK",41.87877,-125.42239
"3433","8/25/2016 23:16","0-2573529","UNLIMITED-TRACK",41.88095,-125.4202
"3436","8/25/2016 23:02","0-2571969","UNLIMITED-TRACK",41.88237,-125.41864
"3443","8/25/2016 22:47","0-2573529","UNLIMITED-TRACK",41.88406,-125.41701
"3445","8/25/2016 22:36","0-2571969","UNLIMITED-TRACK",41.88518,-125.41585
"3452","8/25/2016 22:16","0-2573529","UNLIMITED-TRACK",41.88721,-125.41409
"3455","8/25/2016 22:06","0-2571969","UNLIMITED-TRACK",41.88836,-125.41328
"3463","8/25/2016 21:47","0-2573529","UNLIMITED-TRACK",41.89035,-125.41168
"3465","8/25/2016 21:36","0-2571969","UNLIMITED-TRACK",41.89165,-125.41084
"3471","8/25/2016 21:17","0-2573529","UNLIMITED-TRACK",41.89372,-125.40956
"3474","8/25/2016 21:03","0-2571969","UNLIMITED-TRACK",41.89532,-125.40884
"3479","8/25/2016 20:48","0-2573529","UNLIMITED-TRACK",41.89684,-125.40782
"3482","8/25/2016 20:37","0-2571969","UNLIMITED-TRACK",41.89763,-125.40726
"3489","8/25/2016 20:18","0-2573529","UNLIMITED-TRACK",41.89883,-125.40671
"3491","8/25/2016 20:07","0-2571969","UNLIMITED-TRACK",41.89965,-125.40649
"3497","8/25/2016 19:48","0-2573529","UNLIMITED-TRACK",41.90012,-125.40596
"3506","8/25/2016 19:18","0-2573529","UNLIMITED-TRACK",41.90168,-125.4039
"3508","8/25/2016 19:07","0-2571969","UNLIMITED-TRACK",41.90215,-125.40344
"3514","8/25/2016 18:48","0-2573529","UNLIMITED-TRACK",41.90268,-125.40259
"3517","8/25/2016 18:36","0-2571969","UNLIMITED-TRACK",41.9029,-125.40216
"3524","8/25/2016 18:18","0-2573529","UNLIMITED-TRACK",41.90265,-125.40121
"3526","8/25/2016 18:06","0-2571969","UNLIMITED-TRACK",41.90228,-125.40059
"3532","8/25/2016 17:49","0-2573529","UNLIMITED-TRACK",41.90184,-125.39973
"3535","8/25/2016 17:36","0-2571969","UNLIMITED-TRACK",41.90174,-125.39908
"3542","8/25/2016 17:19","0-2573529","UNLIMITED-TRACK",41.90166,-125.39825
"3550","8/25/2016 16:49","0-2573529","UNLIMITED-TRACK",41.90108,-125.39621
"3553","8/25/2016 16:36","0-2571969","UNLIMITED-TRACK",41.90121,-125.39569
"3560","8/25/2016 16:19","0-2573529","UNLIMITED-TRACK",41.901,-125.39511
"3562","8/25/2016 16:07","0-2571969","UNLIMITED-TRACK",41.90092,-125.39453
"3568","8/25/2016 15:49","0-2573529","UNLIMITED-TRACK",41.90076,-125.39383
"3571","8/25/2016 15:38","0-2571969","UNLIMITED-TRACK",41.90133,-125.39319
"3579","8/25/2016 15:19","0-2573529","UNLIMITED-TRACK",41.90089,-125.39276
"3587","8/25/2016 14:50","0-2573529","UNLIMITED-TRACK",41.89885,-125.39134
"3589","8/25/2016 14:34","0-2571969","UNLIMITED-TRACK",41.89801,-125.38992
"3595","8/25/2016 14:19","0-2573529","UNLIMITED-TRACK",41.89726,-125.38866
"3598","8/25/2016 14:07","0-2571969","UNLIMITED-TRACK",41.8969,-125.38727
"3604","8/25/2016 13:50","0-2573529","UNLIMITED-TRACK",41.89658,-125.38536
"3606","8/25/2016 13:38","0-2571969","UNLIMITED-TRACK",41.89661,-125.38365
"3612","8/25/2016 13:20","0-2573529","UNLIMITED-TRACK",41.89619,-125.38124
"3620","8/25/2016 12:51","0-2573529","UNLIMITED-TRACK",41.89617,-125.37737
"3623","8/25/2016 12:39","0-2571969","UNLIMITED-TRACK",41.8962,-125.37567
"3630","8/25/2016 12:21","0-2573529","UNLIMITED-TRACK",41.89628,-125.37321
"3632","8/25/2016 12:07","0-2571969","UNLIMITED-TRACK",41.89626,-125.37155
"3636","8/25/2016 11:51","0-2573529","UNLIMITED-TRACK",41.89635,-125.36949
"3640","8/25/2016 11:38","0-2571969","UNLIMITED-TRACK",41.8968,-125.36784
"3646","8/25/2016 11:21","0-2573529","UNLIMITED-TRACK",41.89742,-125.36563
"3656","8/25/2016 10:51","0-2573529","UNLIMITED-TRACK",41.89865,-125.36182
"3658","8/25/2016 10:38","0-2571969","UNLIMITED-TRACK",41.89865,-125.36552
"3665","8/25/2016 10:21","0-2573529","UNLIMITED-TRACK",41.90064,-125.35858
"3668","8/25/2016 10:06","0-2571969","UNLIMITED-TRACK",41.90181,-125.35722
"3673","8/25/2016 9:52","0-2573529","UNLIMITED-TRACK",41.90274,-125.35605
"3676","8/25/2016 9:38","0-2571969","UNLIMITED-TRACK",41.90367,-125.35486
"3683","8/25/2016 9:21","0-2573529","UNLIMITED-TRACK",41.9045,-125.35353
"3685","8/25/2016 9:09","0-2571969","UNLIMITED-TRACK",41.90488,-125.35291
"3691","8/25/2016 8:52","0-2573529","UNLIMITED-TRACK",41.90547,-125.35159
"3694","8/25/2016 8:40","0-2571969","UNLIMITED-TRACK",41.9062,-125.35069
"3700","8/25/2016 8:21","0-2573529","UNLIMITED-TRACK",41.90707,-125.34952
"3703","8/25/2016 8:09","0-2571969","UNLIMITED-TRACK",41.90767,-125.34896
"3709","8/25/2016 7:53","0-2573529","UNLIMITED-TRACK",41.90839,-125.34805
"3712","8/25/2016 7:40","0-2571969","UNLIMITED-TRACK",41.90905,-125.34714
"3718","8/25/2016 7:22","0-2573529","UNLIMITED-TRACK",41.90947,-125.34673
"3725","8/25/2016 6:53","0-2573529","UNLIMITED-TRACK",41.90949,-125.34517
"3728","8/25/2016 6:39","0-2571969","UNLIMITED-TRACK",41.90962,-125.34424
"3735","8/25/2016 6:22","0-2573529","UNLIMITED-TRACK",41.90957,-125.34296
"3739","8/25/2016 6:06","0-2571969","UNLIMITED-TRACK",41.90923,-125.3421
"3745","8/25/2016 5:54","0-2573529","UNLIMITED-TRACK",41.90905,-125.34137
"3748","8/25/2016 5:40","0-2571969","UNLIMITED-TRACK",41.90899,-125.34061
"3755","8/25/2016 5:23","0-2573529","UNLIMITED-TRACK",41.9085,-125.33954
"3758","8/25/2016 5:06","0-2571969","UNLIMITED-TRACK",41.90776,-125.33885
"3764","8/25/2016 4:53","0-2573529","UNLIMITED-TRACK",41.90726,-125.33825
"3766","8/25/2016 4:39","0-2571969","UNLIMITED-TRACK",41.90665,-125.33752
"3772","8/25/2016 4:23","0-2573529","UNLIMITED-TRACK",41.90593,-125.3362
"3775","8/25/2016 4:11","0-2571969","UNLIMITED-TRACK",41.90543,-125.33505
"3781","8/25/2016 3:54","0-2573529","UNLIMITED-TRACK",41.90452,-125.33397
"3784","8/25/2016 3:40","0-2571969","UNLIMITED-TRACK",41.90367,-125.33284
"3789","8/25/2016 3:25","0-2573529","UNLIMITED-TRACK",41.90126,-125.33257
"3793","8/25/2016 3:11","0-2571969","UNLIMITED-TRACK",41.90213,-125.32971
"3798","8/25/2016 2:55","0-2573529","UNLIMITED-TRACK",41.90041,-125.3293
"3802","8/25/2016 2:41","0-2571969","UNLIMITED-TRACK",41.89948,-125.3278
"3809","8/25/2016 2:24","0-2573529","UNLIMITED-TRACK",41.89829,-125.32587
"3813","8/25/2016 2:07","0-2571969","UNLIMITED-TRACK",41.89805,-125.32379
"3816","8/25/2016 1:55","0-2573529","UNLIMITED-TRACK",41.89792,-125.32225
"3821","8/25/2016 1:39","0-2571969","UNLIMITED-TRACK",41.89784,-125.32021
"3827","8/25/2016 1:24","0-2573529","UNLIMITED-TRACK",41.89767,-125.31825
"3830","8/25/2016 1:11","0-2571969","UNLIMITED-TRACK",41.89755,-125.31636
"3835","8/25/2016 0:55","0-2573529","UNLIMITED-TRACK",41.89742,-125.31445
"3839","8/25/2016 0:41","0-2571969","UNLIMITED-TRACK",41.89748,-125.31261
"3845","8/25/2016 0:25","0-2573529","UNLIMITED-TRACK",41.89766,-125.31059
"3848","8/25/2016 0:10","0-2571969","UNLIMITED-TRACK",41.89805,-125.30884
"3852","8/24/2016 23:56","0-2573529","UNLIMITED-TRACK",41.89836,-125.30725
"3857","8/24/2016 23:41","0-2571969","UNLIMITED-TRACK",41.89877,-125.30562
"3863","8/24/2016 23:25","0-2573529","UNLIMITED-TRACK",41.89914,-125.30392
"3866","8/24/2016 23:12","0-2571969","UNLIMITED-TRACK",41.89952,-125.30252
"3870","8/24/2016 22:56","0-2573529","UNLIMITED-TRACK",41.90016,-125.30115
"3874","8/24/2016 22:41","0-2571969","UNLIMITED-TRACK",41.90092,-125.29978
"3881","8/24/2016 22:25","0-2573529","UNLIMITED-TRACK",41.90183,-125.2986
"3883","8/24/2016 22:12","0-2571969","UNLIMITED-TRACK",41.90271,-125.29759
"3888","8/24/2016 21:57","0-2573529","UNLIMITED-TRACK",41.90372,-125.2966
"3893","8/24/2016 21:38","0-2571969","UNLIMITED-TRACK",41.90485,-125.29532
"3898","8/24/2016 21:26","0-2573529","UNLIMITED-TRACK",41.90571,-125.29457
"3900","8/24/2016 21:11","0-2571969","UNLIMITED-TRACK",41.9068,-125.29346
"3904","8/24/2016 20:57","0-2573529","UNLIMITED-TRACK",41.9077,-125.29266
"3907","8/24/2016 20:42","0-2571969","UNLIMITED-TRACK",41.90866,-125.29156
"3913","8/24/2016 20:26","0-2573529","UNLIMITED-TRACK",41.90984,-125.29114
"3916","8/24/2016 20:10","0-2571969","UNLIMITED-TRACK",41.9103,-125.2905
"3921","8/24/2016 19:57","0-2573529","UNLIMITED-TRACK",41.91039,-125.28983
"3923","8/24/2016 19:42","0-2571969","UNLIMITED-TRACK",41.91021,-125.28951
"3931","8/24/2016 19:26","0-2573529","UNLIMITED-TRACK",41.91015,-125.2892
"3933","8/24/2016 19:13","0-2571969","UNLIMITED-TRACK",41.90987,-125.28912
"3939","8/24/2016 18:57","0-2573529","UNLIMITED-TRACK",41.90941,-125.28873
"3942","8/24/2016 18:39","0-2571969","UNLIMITED-TRACK",41.90907,-125.28783
"3948","8/24/2016 18:26","0-2573529","UNLIMITED-TRACK",41.90884,-125.28729
"3951","8/24/2016 18:12","0-2571969","UNLIMITED-TRACK",41.90843,-125.28691
"3956","8/24/2016 17:58","0-2573529","UNLIMITED-TRACK",41.90798,-125.28645
"3958","8/24/2016 17:43","0-2571969","UNLIMITED-TRACK",41.90796,-125.28604
"3966","8/24/2016 17:27","0-2573529","UNLIMITED-TRACK",41.90769,-125.28557
"3969","8/24/2016 17:13","0-2571969","UNLIMITED-TRACK",41.9071,-125.28527
"3976","8/24/2016 16:58","0-2573529","UNLIMITED-TRACK",41.90654,-125.28529
"3980","8/24/2016 16:40","0-2571969","UNLIMITED-TRACK",41.9052,-125.28525
"3986","8/24/2016 16:27","0-2573529","UNLIMITED-TRACK",41.90413,-125.28511
"3988","8/24/2016 16:14","0-2571969","UNLIMITED-TRACK",41.90308,-125.28464
"3995","8/24/2016 15:58","0-2573529","UNLIMITED-TRACK",41.90182,-125.28355
"4000","8/24/2016 15:40","0-2571969","UNLIMITED-TRACK",41.90016,-125.28249
"4006","8/24/2016 15:28","0-2573529","UNLIMITED-TRACK",41.89893,-125.28159
"4008","8/24/2016 15:14","0-2571969","UNLIMITED-TRACK",41.89746,-125.28069
"4015","8/24/2016 14:59","0-2573529","UNLIMITED-TRACK",41.89582,-125.27972
"4018","8/24/2016 14:43","0-2571969","UNLIMITED-TRACK",41.89404,-125.27859
"4024","8/24/2016 14:28","0-2573529","UNLIMITED-TRACK",41.89231,-125.27747
"4028","8/24/2016 14:13","0-2571969","UNLIMITED-TRACK",41.89084,-125.27611
"4032","8/24/2016 13:58","0-2573529","UNLIMITED-TRACK",41.88976,-125.27478
"4036","8/24/2016 13:40","0-2571969","UNLIMITED-TRACK",41.88861,-125.27266
"4042","8/24/2016 13:31","0-2573529","UNLIMITED-TRACK",41.88804,-125.27145
"4045","8/24/2016 13:14","0-2571969","UNLIMITED-TRACK",41.88745,-125.2695
"4052","8/24/2016 12:59","0-2573529","UNLIMITED-TRACK",41.88695,-125.26761
"4054","8/24/2016 12:45","0-2571969","UNLIMITED-TRACK",41.88642,-125.26578
"4061","8/24/2016 12:29","0-2573529","UNLIMITED-TRACK",41.88592,-125.26401
"4064","8/24/2016 12:15","0-2571969","UNLIMITED-TRACK",41.88588,-125.26219
"4070","8/24/2016 11:59","0-2573529","UNLIMITED-TRACK",41.88528,-125.26041
"4072","8/24/2016 11:45","0-2571969","UNLIMITED-TRACK",41.88503,-125.25882
"4077","8/24/2016 11:30","0-2573529","UNLIMITED-TRACK",41.8847,-125.25702
"4087","8/24/2016 11:00","0-2573529","UNLIMITED-TRACK",41.88471,-125.2536
"4089","8/24/2016 10:45","0-2571969","UNLIMITED-TRACK",41.88546,-125.25599
"4094","8/24/2016 10:31","0-2573529","UNLIMITED-TRACK",41.88487,-125.25084
"4098","8/24/2016 10:11","0-2571969","UNLIMITED-TRACK",41.8852,-125.24915
"4103","8/24/2016 10:01","0-2573529","UNLIMITED-TRACK",41.8856,-125.24792
"4107","8/24/2016 9:44","0-2571969","UNLIMITED-TRACK",41.88614,-125.24599
"4110","8/24/2016 9:31","0-2573529","UNLIMITED-TRACK",41.88662,-125.24451
"4116","8/24/2016 9:12","0-2571969","UNLIMITED-TRACK",41.88771,-125.24219
"4122","8/24/2016 9:00","0-2573529","UNLIMITED-TRACK",41.88836,-125.24062
"4125","8/24/2016 8:46","0-2571969","UNLIMITED-TRACK",41.8891,-125.23892
"4132","8/24/2016 8:31","0-2573529","UNLIMITED-TRACK",41.88987,-125.23749
"4135","8/24/2016 8:16","0-2571969","UNLIMITED-TRACK",41.89042,-125.23575
"4141","8/24/2016 8:00","0-2573529","UNLIMITED-TRACK",41.89137,-125.23448
"4145","8/24/2016 7:42","0-2571969","UNLIMITED-TRACK",41.89206,-125.233
"4150","8/24/2016 7:31","0-2573529","UNLIMITED-TRACK",41.8925,-125.23253
"4155","8/24/2016 7:12","0-2571969","UNLIMITED-TRACK",41.89335,-125.23166
"4159","8/24/2016 7:01","0-2573529","UNLIMITED-TRACK",41.89375,-125.23146
"4162","8/24/2016 6:45","0-2571969","UNLIMITED-TRACK",41.89397,-125.23114
"4168","8/24/2016 6:31","0-2573529","UNLIMITED-TRACK",41.89407,-125.23058
"4171","8/24/2016 6:15","0-2571969","UNLIMITED-TRACK",41.89376,-125.22985
"4178","8/24/2016 6:01","0-2573529","UNLIMITED-TRACK",41.89364,-125.22929
"4181","8/24/2016 5:46","0-2571969","UNLIMITED-TRACK",41.89372,-125.22934
"4188","8/24/2016 5:32","0-2573529","UNLIMITED-TRACK",41.89383,-125.2291
"4191","8/24/2016 5:16","0-2571969","UNLIMITED-TRACK",41.89354,-125.2296
"4197","8/24/2016 5:01","0-2573529","UNLIMITED-TRACK",41.8928,-125.23018
"4200","8/24/2016 4:45","0-2571969","UNLIMITED-TRACK",41.89191,-125.23051
"4207","8/24/2016 4:31","0-2573529","UNLIMITED-TRACK",41.891,-125.23078
"4211","8/24/2016 4:13","0-2571969","UNLIMITED-TRACK",41.88988,-125.23125
"4216","8/24/2016 4:02","0-2573529","UNLIMITED-TRACK",41.88912,-125.23145
"4220","8/24/2016 3:46","0-2571969","UNLIMITED-TRACK",41.88777,-125.23158
"4225","8/24/2016 3:33","0-2573529","UNLIMITED-TRACK",41.88667,-125.23177
"4233","8/24/2016 3:03","0-2573529","UNLIMITED-TRACK",41.8841,-125.23143
"4239","8/24/2016 2:43","0-2571969","UNLIMITED-TRACK",41.88263,-125.2305
"4244","8/24/2016 2:34","0-2573529","UNLIMITED-TRACK",41.88206,-125.22987
"4249","8/24/2016 2:13","0-2571969","UNLIMITED-TRACK",41.88061,-125.22891
"4254","8/24/2016 2:03","0-2573529","UNLIMITED-TRACK",41.87982,-125.22861
"4259","8/24/2016 1:46","0-2571969","UNLIMITED-TRACK",41.87856,-125.22797
"4264","8/24/2016 1:33","0-2573529","UNLIMITED-TRACK",41.87767,-125.22767
"4268","8/24/2016 1:15","0-2571969","UNLIMITED-TRACK",41.87654,-125.22665
"4273","8/24/2016 1:03","0-2573529","UNLIMITED-TRACK",41.87615,-125.22612
"4276","8/24/2016 0:47","0-2571969","UNLIMITED-TRACK",41.87545,-125.2258
"4281","8/24/2016 0:35","0-2573529","UNLIMITED-TRACK",41.87479,-125.22591
"4287","8/24/2016 0:17","0-2571969","UNLIMITED-TRACK",41.87429,-125.22534
"4291","8/24/2016 0:04","0-2573529","UNLIMITED-TRACK",41.87226,-125.22487
"4295","8/23/2016 23:47","0-2571969","UNLIMITED-TRACK",41.87034,-125.22397
"4302","8/23/2016 23:35","0-2573529","UNLIMITED-TRACK",41.86961,-125.22353
"4306","8/23/2016 23:17","0-2571969","UNLIMITED-TRACK",41.86775,-125.22227
"4311","8/23/2016 23:04","0-2573529","UNLIMITED-TRACK",41.86664,-125.22147
"4314","8/23/2016 22:47","0-2571969","UNLIMITED-TRACK",41.86486,-125.22028
"4320","8/23/2016 22:35","0-2573529","UNLIMITED-TRACK",41.86368,-125.21912
"4324","8/23/2016 22:14","0-2571969","UNLIMITED-TRACK",41.8618,-125.21666
"4329","8/23/2016 22:04","0-2573529","UNLIMITED-TRACK",41.86097,-125.21524
"4333","8/23/2016 21:44","0-2571969","UNLIMITED-TRACK",41.85957,-125.21199
"4337","8/23/2016 21:35","0-2573529","UNLIMITED-TRACK",41.85921,-125.21054
"4342","8/23/2016 21:16","0-2571969","UNLIMITED-TRACK",41.85851,-125.20744
"4346","8/23/2016 21:05","0-2573529","UNLIMITED-TRACK",41.8584,-125.20573
"4349","8/23/2016 20:47","0-2571969","UNLIMITED-TRACK",41.85841,-125.20277
"4356","8/23/2016 20:35","0-2573529","UNLIMITED-TRACK",41.8587,-125.2011
"4360","8/23/2016 20:18","0-2571969","UNLIMITED-TRACK",41.85895,-125.19824
"4366","8/23/2016 20:05","0-2573529","UNLIMITED-TRACK",41.85929,-125.19638
"4369","8/23/2016 19:48","0-2571969","UNLIMITED-TRACK",41.85955,-125.1935
"4375","8/23/2016 19:37","0-2573529","UNLIMITED-TRACK",41.85986,-125.19185
"4380","8/23/2016 19:14","0-2571969","UNLIMITED-TRACK",41.86052,-125.18835
"4385","8/23/2016 19:06","0-2573529","UNLIMITED-TRACK",41.86077,-125.18703
"4390","8/23/2016 18:44","0-2571969","UNLIMITED-TRACK",41.86154,-125.18446
"4394","8/23/2016 18:37","0-2573529","UNLIMITED-TRACK",41.86175,-125.18367
"4399","8/23/2016 18:17","0-2571969","UNLIMITED-TRACK",41.8624,-125.18193
"4402","8/23/2016 18:07","0-2573529","UNLIMITED-TRACK",41.86269,-125.18124
"4409","8/23/2016 17:46","0-2571969","UNLIMITED-TRACK",41.86294,-125.17996
"4414","8/23/2016 17:37","0-2573529","UNLIMITED-TRACK",41.86292,-125.17958
"4418","8/23/2016 17:18","0-2571969","UNLIMITED-TRACK",41.86291,-125.1786
"4423","8/23/2016 17:06","0-2573529","UNLIMITED-TRACK",41.86265,-125.17833
"4427","8/23/2016 16:47","0-2571969","UNLIMITED-TRACK",41.86189,-125.17734
"4432","8/23/2016 16:38","0-2573529","UNLIMITED-TRACK",41.86134,-125.17706
"4435","8/23/2016 16:18","0-2571969","UNLIMITED-TRACK",41.86033,-125.17671
"4442","8/23/2016 16:07","0-2573529","UNLIMITED-TRACK",41.86007,-125.17639
"4446","8/23/2016 15:48","0-2571969","UNLIMITED-TRACK",41.85933,-125.1759
"4451","8/23/2016 15:38","0-2573529","UNLIMITED-TRACK",41.85898,-125.17564
"4455","8/23/2016 15:19","0-2571969","UNLIMITED-TRACK",41.85816,-125.17491
"4461","8/23/2016 15:07","0-2573529","UNLIMITED-TRACK",41.85774,-125.17517
"4465","8/23/2016 14:45","0-2571969","UNLIMITED-TRACK",41.85685,-125.17491
"4469","8/23/2016 14:39","0-2573529","UNLIMITED-TRACK",41.85658,-125.17496
"4473","8/23/2016 14:15","0-2571969","UNLIMITED-TRACK",41.85574,-125.17502
"4477","8/23/2016 14:08","0-2573529","UNLIMITED-TRACK",41.85556,-125.17502
"4481","8/23/2016 13:48","0-2571969","UNLIMITED-TRACK",41.85495,-125.17526
"4485","8/23/2016 13:39","0-2573529","UNLIMITED-TRACK",41.85481,-125.17532
"4489","8/23/2016 13:15","0-2571969","UNLIMITED-TRACK",41.8542,-125.17575
"4493","8/23/2016 13:08","0-2573529","UNLIMITED-TRACK",41.85397,-125.17586
"4497","8/23/2016 12:45","0-2571969","UNLIMITED-TRACK",41.8533,-125.17669
"4502","8/23/2016 12:40","0-2573529","UNLIMITED-TRACK",41.8531,-125.17696
"4507","8/23/2016 12:19","0-2571969","UNLIMITED-TRACK",41.85258,-125.17773
"4510","8/23/2016 12:10","0-2573529","UNLIMITED-TRACK",41.85228,-125.17812
"4519","8/23/2016 11:40","0-2573529","UNLIMITED-TRACK",41.85091,-125.17944
"4522","8/23/2016 11:19","0-2571969","UNLIMITED-TRACK",41.84936,-125.17975
"4527","8/23/2016 11:09","0-2573529","UNLIMITED-TRACK",41.84868,-125.1808
"4531","8/23/2016 10:49","0-2571969","UNLIMITED-TRACK",41.84686,-125.18095
"4537","8/23/2016 10:41","0-2573529","UNLIMITED-TRACK",41.8461,-125.18166
"4540","8/23/2016 10:19","0-2571969","UNLIMITED-TRACK",41.84382,-125.18208
"4545","8/23/2016 10:11","0-2573529","UNLIMITED-TRACK",41.84284,-125.1826
"4550","8/23/2016 9:49","0-2571969","UNLIMITED-TRACK",41.84043,-125.18312
"4555","8/23/2016 9:41","0-2573529","UNLIMITED-TRACK",41.83939,-125.18326
"4559","8/23/2016 9:16","0-2571969","UNLIMITED-TRACK",41.83682,-125.18338
"4564","8/23/2016 9:10","0-2573529","UNLIMITED-TRACK",41.83616,-125.18341
"4569","8/23/2016 8:50","0-2571969","UNLIMITED-TRACK",41.8338,-125.18346
"4574","8/23/2016 8:40","0-2573529","UNLIMITED-TRACK",41.83273,-125.18323
"4578","8/23/2016 8:19","0-2571969","UNLIMITED-TRACK",41.83036,-125.18225
"4583","8/23/2016 8:13","0-2573529","UNLIMITED-TRACK",41.82965,-125.18166
"4588","8/23/2016 7:50","0-2571969","UNLIMITED-TRACK",41.82693,-125.17955
"4593","8/23/2016 7:41","0-2573529","UNLIMITED-TRACK",41.8259,-125.17863
"4598","8/23/2016 7:20","0-2571969","UNLIMITED-TRACK",41.82405,-125.17595
"4601","8/23/2016 7:13","0-2573529","UNLIMITED-TRACK",41.82342,-125.1749
"4608","8/23/2016 6:46","0-2571969","UNLIMITED-TRACK",41.82185,-125.1714
"4611","8/23/2016 6:41","0-2573529","UNLIMITED-TRACK",41.82164,-125.17073
"4616","8/23/2016 6:16","0-2571969","UNLIMITED-TRACK",41.8208,-125.16713
"4620","8/23/2016 6:12","0-2573529","UNLIMITED-TRACK",41.82066,-125.1665
"4626","8/23/2016 5:49","0-2571969","UNLIMITED-TRACK",41.81977,-125.1629
"4630","8/23/2016 5:43","0-2573529","UNLIMITED-TRACK",41.81955,-125.1619
"4636","8/23/2016 5:14","0-2573529","UNLIMITED-TRACK",41.81868,-125.15767
"4642","8/23/2016 4:49","0-2571969","UNLIMITED-TRACK",41.81741,-125.16075
"4646","8/23/2016 4:42","0-2573529","UNLIMITED-TRACK",41.81604,-125.15488
"4653","8/23/2016 4:13","0-2573529","UNLIMITED-TRACK",41.8161,-125.15085
"4658","8/23/2016 3:50","0-2571969","UNLIMITED-TRACK",41.81469,-125.14871
"4661","8/23/2016 3:43","0-2573529","UNLIMITED-TRACK",41.81411,-125.14816
"4666","8/23/2016 3:20","0-2571969","UNLIMITED-TRACK",41.81231,-125.14658
"4673","8/23/2016 3:13","0-2573529","UNLIMITED-TRACK",41.81178,-125.14607
"4678","8/23/2016 2:50","0-2571969","UNLIMITED-TRACK",41.81004,-125.14504
"4682","8/23/2016 2:43","0-2573529","UNLIMITED-TRACK",41.80957,-125.14458
"4689","8/23/2016 2:14","0-2573529","UNLIMITED-TRACK",41.80799,-125.1432
"4696","8/23/2016 1:47","0-2571969","UNLIMITED-TRACK",41.80658,-125.14194
"4699","8/23/2016 1:43","0-2573529","UNLIMITED-TRACK",41.80644,-125.14171
"4704","8/23/2016 1:20","0-2571969","UNLIMITED-TRACK",41.80566,-125.1403
"4709","8/23/2016 1:14","0-2573529","UNLIMITED-TRACK",41.80549,-125.13988
"4714","8/23/2016 0:51","0-2571969","UNLIMITED-TRACK",41.80484,-125.13852
"4720","8/23/2016 0:43","0-2573529","UNLIMITED-TRACK",41.80487,-125.13861
"4726","8/23/2016 0:17","0-2571969","UNLIMITED-TRACK",41.8043,-125.13863
"4728","8/23/2016 0:15","0-2573529","UNLIMITED-TRACK",41.80421,-125.13867
"4736","8/22/2016 23:47","0-2571969","UNLIMITED-TRACK",41.80357,-125.13914
"4738","8/22/2016 23:44","0-2573529","UNLIMITED-TRACK",41.80333,-125.1394
"4745","8/22/2016 23:17","0-2571969","UNLIMITED-TRACK",41.80275,-125.14017
