"","dateTime","spotID","readingType","lat","long","NA","NA"
"12426","9/13/2016 02:10","0-2569760","UNLIMITED-TRACK",30.24416,-122.39265,NA,""
"12429","9/13/2016 02:06","0-2408848","UNLIMITED-TRACK",30.24436,-122.39262,NA,""
"12454","9/13/2016 01:40","0-2569760","UNLIMITED-TRACK",30.24613,-122.39265,NA,""
"12458","9/13/2016 01:35","0-2408848","UNLIMITED-TRACK",30.24621,-122.39267,NA,""
"12488","9/13/2016 01:07","0-2408848","UNLIMITED-TRACK",30.24796,-122.39308,NA,""
"12489","9/13/2016 01:06","0-2569760","UNLIMITED-TRACK",30.24799,-122.39307,NA,""
"12519","9/13/2016 00:38","0-2569760","UNLIMITED-TRACK",30.24969,-122.39323,NA,""
"12521","9/13/2016 00:35","0-2408848","UNLIMITED-TRACK",30.24989,-122.3932,NA,""
"12551","9/13/2016 00:07","0-2569760","UNLIMITED-TRACK",30.25181,-122.39299,NA,""
"12552","9/13/2016 00:07","0-2408848","UNLIMITED-TRACK",30.25182,-122.39302,NA,""
"12581","9/12/2016 23:39","0-2569760","UNLIMITED-TRACK",30.25407,-122.39281,NA,""
"12584","9/12/2016 23:36","0-2408848","UNLIMITED-TRACK",30.25429,-122.39276,NA,""
"12612","9/12/2016 23:07","0-2569760","UNLIMITED-TRACK",30.25653,-122.39273,NA,""
"12614","9/12/2016 23:06","0-2408848","UNLIMITED-TRACK",30.25686,-122.39267,NA,""
"12642","9/12/2016 22:38","0-2569760","UNLIMITED-TRACK",30.25928,-122.39212,NA,""
"12643","9/12/2016 22:36","0-2408848","UNLIMITED-TRACK",30.25944,-122.39207,NA,""
"12672","9/12/2016 22:09","0-2569760","UNLIMITED-TRACK",30.26181,-122.39104,NA,""
"12673","9/12/2016 22:08","0-2408848","UNLIMITED-TRACK",30.26191,-122.39101,NA,""
"12702","9/12/2016 21:39","0-2569760","UNLIMITED-TRACK",30.2645,-122.38998,NA,""
"12703","9/12/2016 21:37","0-2408848","UNLIMITED-TRACK",30.26474,-122.38991,NA,""
"12734","9/12/2016 21:08","0-2408848","UNLIMITED-TRACK",30.26748,-122.38905,NA,""
"12735","9/12/2016 21:07","0-2569760","UNLIMITED-TRACK",30.26755,-122.38902,NA,""
"12765","9/12/2016 20:39","0-2569760","UNLIMITED-TRACK",30.26988,-122.38821,NA,""
"12767","9/12/2016 20:37","0-2408848","UNLIMITED-TRACK",30.27003,-122.38817,NA,""
"12794","9/12/2016 20:09","0-2408848","UNLIMITED-TRACK",30.27199,-122.38821,NA,""
"12796","9/12/2016 20:07","0-2569760","UNLIMITED-TRACK",30.27209,-122.38823,NA,""
"12826","9/12/2016 19:38","0-2408848","UNLIMITED-TRACK",30.27413,-122.38803,NA,""
"12827","9/12/2016 19:37","0-2569760","UNLIMITED-TRACK",30.27416,-122.38806,NA,""
"12857","9/12/2016 19:10","0-2569760","UNLIMITED-TRACK",30.27596,-122.38795,NA,""
"12858","9/12/2016 19:09","0-2408848","UNLIMITED-TRACK",30.27596,-122.38792,NA,""
"12886","9/12/2016 18:40","0-2569760","UNLIMITED-TRACK",30.27798,-122.38821,NA,""
"12887","9/12/2016 18:38","0-2408848","UNLIMITED-TRACK",30.27794,-122.38821,NA,""
"12915","9/12/2016 18:10","0-2408848","UNLIMITED-TRACK",30.27963,-122.38895,NA,""
"12916","9/12/2016 18:09","0-2569760","UNLIMITED-TRACK",30.27967,-122.38898,NA,""
"12945","9/12/2016 17:39","0-2408848","UNLIMITED-TRACK",30.28085,-122.39038,NA,""
