"","dateTime","spotID","readingType","lat","long","NA","NA"
"3374","9/23/2016 00:03","0-2572107","UNLIMITED-TRACK",31.83309,-122.05971,NA,""
"3377","9/22/2016 23:55","0-2574282","UNLIMITED-TRACK",31.83393,-122.06117,NA,""
"3381","9/22/2016 23:33","0-2572107","UNLIMITED-TRACK",31.83442,-122.06371,NA,""
"3384","9/22/2016 23:25","0-2574282","UNLIMITED-TRACK",31.83462,-122.06503,NA,""
"3388","9/22/2016 23:06","0-2572107","UNLIMITED-TRACK",31.83498,-122.06734,NA,""
"3391","9/22/2016 22:55","0-2574282","UNLIMITED-TRACK",31.83522,-122.06889,NA,""
"3395","9/22/2016 22:34","0-2572107","UNLIMITED-TRACK",31.83558,-122.07172,NA,""
"3398","9/22/2016 22:25","0-2574282","UNLIMITED-TRACK",31.83562,-122.07275,NA,""
"3402","9/22/2016 22:04","0-2572107","UNLIMITED-TRACK",31.83571,-122.07524,NA,""
"3406","9/22/2016 21:55","0-2574282","UNLIMITED-TRACK",31.83579,-122.07644,NA,""
"3409","9/22/2016 21:36","0-2572107","UNLIMITED-TRACK",31.8358,-122.07834,NA,""
"3412","9/22/2016 21:25","0-2574282","UNLIMITED-TRACK",31.83579,-122.07987,NA,""
"3416","9/22/2016 21:04","0-2572107","UNLIMITED-TRACK",31.83558,-122.08229,NA,""
"3419","9/22/2016 20:56","0-2574282","UNLIMITED-TRACK",31.83547,-122.08325,NA,""
"3423","9/22/2016 20:34","0-2572107","UNLIMITED-TRACK",31.83513,-122.08591,NA,""
"3425","9/22/2016 20:26","0-2574282","UNLIMITED-TRACK",31.83496,-122.08694,NA,""
"3429","9/22/2016 20:06","0-2572107","UNLIMITED-TRACK",31.83477,-122.08881,NA,""
"3431","9/22/2016 19:54","0-2574282","UNLIMITED-TRACK",31.83484,-122.0899,NA,""
"3435","9/22/2016 19:34","0-2572107","UNLIMITED-TRACK",31.83451,-122.08202,NA,""
"3438","9/22/2016 19:26","0-2574282","UNLIMITED-TRACK",31.83489,-122.09244,NA,""
"3441","9/22/2016 19:06","0-2572107","UNLIMITED-TRACK",31.83499,-122.09387,NA,""
"3445","9/22/2016 18:54","0-2574282","UNLIMITED-TRACK",31.83518,-122.09491,NA,""
"3448","9/22/2016 18:34","0-2572107","UNLIMITED-TRACK",31.8352,-122.09639,NA,""
"3451","9/22/2016 18:25","0-2574282","UNLIMITED-TRACK",31.83515,-122.09708,NA,""
"3456","9/22/2016 17:55","0-2574282","UNLIMITED-TRACK",31.83485,-122.09897,NA,""
"3460","9/22/2016 17:35","0-2572107","UNLIMITED-TRACK",31.8345,-122.10046,NA,""
"3464","9/22/2016 17:24","0-2574282","UNLIMITED-TRACK",31.83422,-122.10114,NA,""
"3467","9/22/2016 17:05","0-2572107","UNLIMITED-TRACK",31.83381,-122.10209,NA,""
"3469","9/22/2016 16:57","0-2574282","UNLIMITED-TRACK",31.83361,-122.10265,NA,""
"3473","9/22/2016 16:36","0-2572107","UNLIMITED-TRACK",31.83329,-122.10365,NA,""
"3475","9/22/2016 16:28","0-2574282","UNLIMITED-TRACK",31.83289,-122.10469,NA,""
"3479","9/22/2016 16:06","0-2572107","UNLIMITED-TRACK",31.83282,-122.10532,NA,""
"3484","9/22/2016 15:35","0-2572107","UNLIMITED-TRACK",31.83284,-122.10648,NA,""
"3489","9/22/2016 15:06","0-2572107","UNLIMITED-TRACK",31.83297,-122.1069,NA,""
"3494","9/22/2016 14:35","0-2572107","UNLIMITED-TRACK",31.83342,-122.10721,NA,""
"3500","9/22/2016 14:06","0-2572107","UNLIMITED-TRACK",31.83384,-122.10744,NA,""
"3507","9/22/2016 13:37","0-2572107","UNLIMITED-TRACK",31.83463,-122.10776,NA,""
"3514","9/22/2016 13:06","0-2572107","UNLIMITED-TRACK",31.83582,-122.10896,NA,""
"3520","9/22/2016 12:36","0-2572107","UNLIMITED-TRACK",31.83715,-122.11068,NA,""
"3524","9/22/2016 12:06","0-2572107","UNLIMITED-TRACK",31.83809,-122.11257,NA,""
"3527","9/22/2016 12:00","0-2574282","UNLIMITED-TRACK",31.83829,-122.11314,NA,""
"3537","9/22/2016 11:06","0-2572107","UNLIMITED-TRACK",31.84045,-122.11838,NA,""
"3543","9/22/2016 10:38","0-2572107","UNLIMITED-TRACK",31.84091,-122.12173,NA,""
"3549","9/22/2016 10:06","0-2572107","UNLIMITED-TRACK",31.84132,-122.12535,NA,""
"3556","9/22/2016 09:36","0-2572107","UNLIMITED-TRACK",31.84188,-122.12853,NA,""
"3562","9/22/2016 09:07","0-2572107","UNLIMITED-TRACK",31.84253,-122.13258,NA,""
"3565","9/22/2016 09:00","0-2574282","UNLIMITED-TRACK",31.84268,-122.13336,NA,""
"3572","9/22/2016 08:37","0-2572107","UNLIMITED-TRACK",31.84292,-122.13584,NA,""
"3593","9/22/2016 08:08","0-2572107","UNLIMITED-TRACK",31.84285,-122.13881,NA,""
"3597","9/22/2016 08:01","0-2574282","UNLIMITED-TRACK",31.84284,-122.13959,NA,""
"3608","9/22/2016 07:36","0-2572107","UNLIMITED-TRACK",31.84274,-122.14207,NA,""
"3611","9/22/2016 07:27","0-2574282","UNLIMITED-TRACK",31.84267,-122.14297,NA,""
"3616","9/22/2016 07:07","0-2572107","UNLIMITED-TRACK",31.84245,-122.14503,NA,""
"3619","9/22/2016 06:59","0-2574282","UNLIMITED-TRACK",31.84223,-122.1459,NA,""
"3624","9/22/2016 06:38","0-2572107","UNLIMITED-TRACK",31.84136,-122.14795,NA,""
"3627","9/22/2016 06:29","0-2574282","UNLIMITED-TRACK",31.84086,-122.14899,NA,""
"3632","9/22/2016 06:08","0-2572107","UNLIMITED-TRACK",31.84005,-122.15096,NA,""
"3636","9/22/2016 05:58","0-2574282","UNLIMITED-TRACK",31.83961,-122.15192,NA,""
"3640","9/22/2016 05:38","0-2572107","UNLIMITED-TRACK",31.83865,-122.15378,NA,""
"3644","9/22/2016 05:31","0-2574282","UNLIMITED-TRACK",31.83826,-122.15436,NA,""
"3649","9/22/2016 05:07","0-2572107","UNLIMITED-TRACK",31.83702,-122.15588,NA,""
"3653","9/22/2016 04:58","0-2574282","UNLIMITED-TRACK",31.83647,-122.1564,NA,""
"3658","9/22/2016 04:38","0-2572107","UNLIMITED-TRACK",31.8355,-122.15739,NA,""
"3662","9/22/2016 04:28","0-2574282","UNLIMITED-TRACK",31.835,-122.15782,NA,""
"3668","9/22/2016 04:07","0-2572107","UNLIMITED-TRACK",31.83437,-122.15852,NA,""
"3671","9/22/2016 03:58","0-2574282","UNLIMITED-TRACK",31.83444,-122.15876,NA,""
"3678","9/22/2016 03:37","0-2572107","UNLIMITED-TRACK",31.83437,-122.15912,NA,""
