"","dateTime","spotID","readingType","lat","long"
"1118","8/31/2016 3:54","0-2571609","UNLIMITED-TRACK",36.18319,-122.81071
"1123","8/31/2016 3:41","0-2571709","UNLIMITED-TRACK",36.18418,-122.81108
"1128","8/31/2016 3:28","0-2571609","UNLIMITED-TRACK",36.1852,-122.81148
"1133","8/31/2016 3:11","0-2571709","UNLIMITED-TRACK",36.18628,-122.812
"1139","8/31/2016 2:54","0-2571609","UNLIMITED-TRACK",36.18725,-122.81274
"1142","8/31/2016 2:44","0-2571709","UNLIMITED-TRACK",36.188,-122.81305
"1146","8/31/2016 2:25","0-2571609","UNLIMITED-TRACK",36.18913,-122.81364
"1150","8/31/2016 2:12","0-2571709","UNLIMITED-TRACK",36.18985,-122.81416
"1154","8/31/2016 1:57","0-2571609","UNLIMITED-TRACK",36.19062,-122.8147
"1160","8/31/2016 1:42","0-2571709","UNLIMITED-TRACK",36.19123,-122.81522
"1165","8/31/2016 1:25","0-2571609","UNLIMITED-TRACK",36.19188,-122.81601
"1170","8/31/2016 1:14","0-2571709","UNLIMITED-TRACK",36.19239,-122.81644
"1176","8/31/2016 0:57","0-2571609","UNLIMITED-TRACK",36.19307,-122.81689
"1180","8/31/2016 0:44","0-2571709","UNLIMITED-TRACK",36.19359,-122.81721
"1185","8/31/2016 0:26","0-2571609","UNLIMITED-TRACK",36.19409,-122.81752
"1189","8/31/2016 0:14","0-2571709","UNLIMITED-TRACK",36.19434,-122.81799
"1194","8/30/2016 23:56","0-2571609","UNLIMITED-TRACK",36.19461,-122.81868
"1198","8/30/2016 23:42","0-2571709","UNLIMITED-TRACK",36.19469,-122.81937
"1202","8/30/2016 23:28","0-2571609","UNLIMITED-TRACK",36.19476,-122.82011
"1207","8/30/2016 23:14","0-2571709","UNLIMITED-TRACK",36.19485,-122.8206
"1211","8/30/2016 22:56","0-2571609","UNLIMITED-TRACK",36.19518,-122.82098
"1216","8/30/2016 22:44","0-2571709","UNLIMITED-TRACK",36.19532,-122.8212
"1219","8/30/2016 22:27","0-2571609","UNLIMITED-TRACK",36.19566,-122.82167
"1225","8/30/2016 22:14","0-2571709","UNLIMITED-TRACK",36.19579,-122.82211
"1230","8/30/2016 21:56","0-2571609","UNLIMITED-TRACK",36.19603,-122.82249
"1234","8/30/2016 21:44","0-2571709","UNLIMITED-TRACK",36.19639,-122.82288
"1238","8/30/2016 21:28","0-2571609","UNLIMITED-TRACK",36.19685,-122.82318
"1243","8/30/2016 21:14","0-2571709","UNLIMITED-TRACK",36.19701,-122.82333
"1247","8/30/2016 20:57","0-2571609","UNLIMITED-TRACK",36.19717,-122.8237
"1251","8/30/2016 20:43","0-2571709","UNLIMITED-TRACK",36.19731,-122.82402
"1255","8/30/2016 20:28","0-2571609","UNLIMITED-TRACK",36.19738,-122.82434
"1260","8/30/2016 20:14","0-2571709","UNLIMITED-TRACK",36.19761,-122.82455
"1265","8/30/2016 19:57","0-2571609","UNLIMITED-TRACK",36.19769,-122.82483
"1269","8/30/2016 19:45","0-2571709","UNLIMITED-TRACK",36.19802,-122.82494
"1272","8/30/2016 19:28","0-2571609","UNLIMITED-TRACK",36.19845,-122.825
"1277","8/30/2016 19:13","0-2571709","UNLIMITED-TRACK",36.19902,-122.825
"1279","8/30/2016 19:01","0-2571609","UNLIMITED-TRACK",36.19957,-122.8251
"1285","8/30/2016 18:43","0-2571709","UNLIMITED-TRACK",36.2001,-122.82545
"1288","8/30/2016 18:29","0-2571609","UNLIMITED-TRACK",36.20064,-122.82584
"1293","8/30/2016 18:15","0-2571709","UNLIMITED-TRACK",36.20124,-122.82619
"1297","8/30/2016 17:58","0-2571609","UNLIMITED-TRACK",36.20217,-122.82668
"1302","8/30/2016 17:45","0-2571709","UNLIMITED-TRACK",36.20298,-122.82716
"1306","8/30/2016 17:29","0-2571609","UNLIMITED-TRACK",36.20386,-122.82762
"1312","8/30/2016 17:15","0-2571709","UNLIMITED-TRACK",36.20477,-122.828
"1315","8/30/2016 17:00","0-2571609","UNLIMITED-TRACK",36.20599,-122.82858
"1322","8/30/2016 16:45","0-2571709","UNLIMITED-TRACK",36.20722,-122.82929
"1325","8/30/2016 16:30","0-2571609","UNLIMITED-TRACK",36.20839,-122.83011
"1331","8/30/2016 16:15","0-2571709","UNLIMITED-TRACK",36.20937,-122.83101
"1336","8/30/2016 15:58","0-2571609","UNLIMITED-TRACK",36.2104,-122.83221
"1341","8/30/2016 15:30","0-2571609","UNLIMITED-TRACK",36.21148,-122.83469
"1347","8/30/2016 15:14","0-2571709","UNLIMITED-TRACK",36.21197,-122.83586
"1351","8/30/2016 14:59","0-2571609","UNLIMITED-TRACK",36.21236,-122.83691
"1356","8/30/2016 14:44","0-2571709","UNLIMITED-TRACK",36.21263,-122.83772
"1360","8/30/2016 14:30","0-2571609","UNLIMITED-TRACK",36.2128,-122.83844
"1364","8/30/2016 14:16","0-2571709","UNLIMITED-TRACK",36.21287,-122.83888
"1369","8/30/2016 13:59","0-2571609","UNLIMITED-TRACK",36.21306,-122.83929
"1372","8/30/2016 13:46","0-2571709","UNLIMITED-TRACK",36.21334,-122.83974
"1375","8/30/2016 13:30","0-2571609","UNLIMITED-TRACK",36.21365,-122.84021
"1380","8/30/2016 13:14","0-2571709","UNLIMITED-TRACK",36.21395,-122.84077
"1385","8/30/2016 12:59","0-2571609","UNLIMITED-TRACK",36.21413,-122.8412
"1388","8/30/2016 12:47","0-2571709","UNLIMITED-TRACK",36.21403,-122.84163
"1391","8/30/2016 12:30","0-2571609","UNLIMITED-TRACK",36.21384,-122.84215
"1397","8/30/2016 12:15","0-2571709","UNLIMITED-TRACK",36.21344,-122.84282
"1402","8/30/2016 12:00","0-2571609","UNLIMITED-TRACK",36.21305,-122.84332
"1405","8/30/2016 11:45","0-2571709","UNLIMITED-TRACK",36.21267,-122.84378
"1410","8/30/2016 11:30","0-2571609","UNLIMITED-TRACK",36.21236,-122.84427
"1414","8/30/2016 11:17","0-2571709","UNLIMITED-TRACK",36.212,-122.84444
"1416","8/30/2016 11:03","0-2571609","UNLIMITED-TRACK",36.21171,-122.8447
"1423","8/30/2016 10:46","0-2571709","UNLIMITED-TRACK",36.21156,-122.84467
"1427","8/30/2016 10:30","0-2571609","UNLIMITED-TRACK",36.21143,-122.84448
"1432","8/30/2016 10:17","0-2571709","UNLIMITED-TRACK",36.21138,-122.84442
"1435","8/30/2016 10:02","0-2571609","UNLIMITED-TRACK",36.21149,-122.84436
"1441","8/30/2016 9:45","0-2571709","UNLIMITED-TRACK",36.21158,-122.84431
"1444","8/30/2016 9:31","0-2571609","UNLIMITED-TRACK",36.21164,-122.84401
"1450","8/30/2016 9:17","0-2571709","UNLIMITED-TRACK",36.21172,-122.84364
"1452","8/30/2016 9:03","0-2571609","UNLIMITED-TRACK",36.21173,-122.84322
"1459","8/30/2016 8:47","0-2571709","UNLIMITED-TRACK",36.21164,-122.84273
"1462","8/30/2016 8:31","0-2571609","UNLIMITED-TRACK",36.21157,-122.84216
"1471","8/30/2016 8:02","0-2571609","UNLIMITED-TRACK",36.21177,-122.84161
"1477","8/30/2016 7:34","0-2571609","UNLIMITED-TRACK",36.2119,-122.84114
"1484","8/30/2016 7:17","0-2571709","UNLIMITED-TRACK",36.21205,-122.84067
"1487","8/30/2016 7:02","0-2571609","UNLIMITED-TRACK",36.21232,-122.84032
"1493","8/30/2016 6:45","0-2571709","UNLIMITED-TRACK",36.21296,-122.84003
"1495","8/30/2016 6:34","0-2571609","UNLIMITED-TRACK",36.21349,-122.83989
"1502","8/30/2016 6:17","0-2571709","UNLIMITED-TRACK",36.21447,-122.83972
"1505","8/30/2016 6:02","0-2571609","UNLIMITED-TRACK",36.21539,-122.83966
"1511","8/30/2016 5:47","0-2571709","UNLIMITED-TRACK",36.21662,-122.83972
"1513","8/30/2016 5:34","0-2571609","UNLIMITED-TRACK",36.21757,-122.83968
"1520","8/30/2016 5:18","0-2571709","UNLIMITED-TRACK",36.21888,-122.83977
"1523","8/30/2016 5:03","0-2571609","UNLIMITED-TRACK",36.21995,-122.84
"1529","8/30/2016 4:46","0-2571709","UNLIMITED-TRACK",36.22111,-122.84032
"1531","8/30/2016 4:33","0-2571609","UNLIMITED-TRACK",36.2219,-122.84067
"1538","8/30/2016 4:16","0-2571709","UNLIMITED-TRACK",36.22305,-122.84131
"1540","8/30/2016 4:07","0-2571609","UNLIMITED-TRACK",36.22371,-122.84157
"1547","8/30/2016 3:48","0-2571709","UNLIMITED-TRACK",36.22506,-122.84215
"1550","8/30/2016 3:33","0-2571609","UNLIMITED-TRACK",36.22613,-122.84279
"1556","8/30/2016 3:16","0-2571709","UNLIMITED-TRACK",36.22728,-122.84372
"1559","8/30/2016 3:05","0-2571609","UNLIMITED-TRACK",36.22796,-122.84433
"1566","8/30/2016 2:48","0-2571709","UNLIMITED-TRACK",36.22905,-122.84549
"1570","8/30/2016 2:34","0-2571609","UNLIMITED-TRACK",36.22983,-122.84665
"1575","8/30/2016 2:18","0-2571709","UNLIMITED-TRACK",36.23063,-122.84775
"1578","8/30/2016 2:05","0-2571609","UNLIMITED-TRACK",36.23135,-122.84819
"1585","8/30/2016 1:48","0-2571709","UNLIMITED-TRACK",36.23235,-122.84887
"1587","8/30/2016 1:34","0-2571609","UNLIMITED-TRACK",36.23288,-122.84908
"1593","8/30/2016 1:18","0-2571709","UNLIMITED-TRACK",36.23353,-122.84903
"1595","8/30/2016 1:06","0-2571609","UNLIMITED-TRACK",36.23393,-122.84897
"1600","8/30/2016 0:46","0-2571709","UNLIMITED-TRACK",36.23457,-122.84906
"1603","8/30/2016 0:34","0-2571609","UNLIMITED-TRACK",36.23485,-122.84917
"1608","8/30/2016 0:18","0-2571709","UNLIMITED-TRACK",36.23517,-122.84932
"1610","8/30/2016 0:06","0-2571609","UNLIMITED-TRACK",36.23545,-122.84946
"1616","8/29/2016 23:46","0-2571709","UNLIMITED-TRACK",36.23568,-122.8497
"1619","8/29/2016 23:35","0-2571609","UNLIMITED-TRACK",36.23576,-122.84979
"1625","8/29/2016 23:16","0-2571709","UNLIMITED-TRACK",36.23581,-122.8497
"1629","8/29/2016 23:05","0-2571609","UNLIMITED-TRACK",36.23595,-122.84946
"1634","8/29/2016 22:49","0-2571709","UNLIMITED-TRACK",36.23618,-122.84879
"1637","8/29/2016 22:37","0-2571609","UNLIMITED-TRACK",36.2365,-122.84816
"1644","8/29/2016 22:17","0-2571709","UNLIMITED-TRACK",36.23716,-122.84689
"1647","8/29/2016 22:05","0-2571609","UNLIMITED-TRACK",36.23758,-122.84627
"1653","8/29/2016 21:47","0-2571709","UNLIMITED-TRACK",36.23819,-122.84569
"1655","8/29/2016 21:37","0-2571609","UNLIMITED-TRACK",36.23875,-122.84546
"1662","8/29/2016 21:17","0-2571709","UNLIMITED-TRACK",36.23959,-122.84521
"1665","8/29/2016 21:05","0-2571609","UNLIMITED-TRACK",36.24004,-122.84526
"1671","8/29/2016 20:47","0-2571709","UNLIMITED-TRACK",36.24075,-122.84547
"1673","8/29/2016 20:37","0-2571609","UNLIMITED-TRACK",36.24117,-122.84564
"1679","8/29/2016 20:19","0-2571709","UNLIMITED-TRACK",36.242,-122.84601
"1682","8/29/2016 20:06","0-2571609","UNLIMITED-TRACK",36.24267,-122.84659
"1688","8/29/2016 19:47","0-2571709","UNLIMITED-TRACK",36.24326,-122.84741
"1690","8/29/2016 19:37","0-2571609","UNLIMITED-TRACK",36.24358,-122.8479
"1697","8/29/2016 19:18","0-2571709","UNLIMITED-TRACK",36.24442,-122.84854
"1700","8/29/2016 19:06","0-2571609","UNLIMITED-TRACK",36.24439,-122.84863
"1706","8/29/2016 18:50","0-2571709","UNLIMITED-TRACK",36.24483,-122.84874
"1709","8/29/2016 18:36","0-2571609","UNLIMITED-TRACK",36.24524,-122.84889
"1715","8/29/2016 18:18","0-2571709","UNLIMITED-TRACK",36.24587,-122.84918
"1717","8/29/2016 18:09","0-2571609","UNLIMITED-TRACK",36.24626,-122.84917
"1723","8/29/2016 17:49","0-2571709","UNLIMITED-TRACK",36.2472,-122.84932
"1726","8/29/2016 17:37","0-2571609","UNLIMITED-TRACK",36.24777,-122.84961
"1733","8/29/2016 17:18","0-2571709","UNLIMITED-TRACK",36.24886,-122.85011
"1736","8/29/2016 17:07","0-2571609","UNLIMITED-TRACK",36.24957,-122.85039
"1742","8/29/2016 16:48","0-2571709","UNLIMITED-TRACK",36.25058,-122.85097
"1744","8/29/2016 16:39","0-2571609","UNLIMITED-TRACK",36.25109,-122.85124
"1750","8/29/2016 16:21","0-2571709","UNLIMITED-TRACK",36.25217,-122.85196
"1753","8/29/2016 16:07","0-2571609","UNLIMITED-TRACK",36.25308,-122.85236
"1758","8/29/2016 15:48","0-2571709","UNLIMITED-TRACK",36.25417,-122.85292
"1761","8/29/2016 15:38","0-2571609","UNLIMITED-TRACK",36.25462,-122.85347
"1767","8/29/2016 15:20","0-2571709","UNLIMITED-TRACK",36.25514,-122.85445
"1769","8/29/2016 15:10","0-2571609","UNLIMITED-TRACK",36.2555,-122.85513
"1775","8/29/2016 14:49","0-2571709","UNLIMITED-TRACK",36.25618,-122.85645
"1778","8/29/2016 14:38","0-2571609","UNLIMITED-TRACK",36.25645,-122.85704
"1784","8/29/2016 14:20","0-2571709","UNLIMITED-TRACK",36.25684,-122.85806
"1786","8/29/2016 14:10","0-2571609","UNLIMITED-TRACK",36.25704,-122.85864
"1792","8/29/2016 13:49","0-2571709","UNLIMITED-TRACK",36.25722,-122.85948
"1795","8/29/2016 13:38","0-2571609","UNLIMITED-TRACK",36.25729,-122.85979
"1801","8/29/2016 13:19","0-2571709","UNLIMITED-TRACK",36.25746,-122.86023
"1804","8/29/2016 13:08","0-2571609","UNLIMITED-TRACK",36.25761,-122.86038
"1810","8/29/2016 12:51","0-2571709","UNLIMITED-TRACK",36.25764,-122.8606
"1812","8/29/2016 12:41","0-2571609","UNLIMITED-TRACK",36.25763,-122.86057
"1819","8/29/2016 12:19","0-2571709","UNLIMITED-TRACK",36.2576,-122.86052
"1822","8/29/2016 12:09","0-2571609","UNLIMITED-TRACK",36.25768,-122.86057
"1828","8/29/2016 11:49","0-2571709","UNLIMITED-TRACK",36.25781,-122.86043
"1830","8/29/2016 11:40","0-2571609","UNLIMITED-TRACK",36.25794,-122.86031
"1836","8/29/2016 11:21","0-2571709","UNLIMITED-TRACK",36.25789,-122.86017
"1840","8/29/2016 11:09","0-2571609","UNLIMITED-TRACK",36.25805,-122.86006
"1846","8/29/2016 10:49","0-2571709","UNLIMITED-TRACK",36.25838,-122.85979
"1849","8/29/2016 10:40","0-2571609","UNLIMITED-TRACK",36.25841,-122.85965
"1856","8/29/2016 10:19","0-2571709","UNLIMITED-TRACK",36.25849,-122.85916
"1858","8/29/2016 10:12","0-2571609","UNLIMITED-TRACK",36.25845,-122.85884
"1865","8/29/2016 9:52","0-2571709","UNLIMITED-TRACK",36.25848,-122.85747
"1867","8/29/2016 9:40","0-2571609","UNLIMITED-TRACK",36.25858,-122.85661
"1874","8/29/2016 9:22","0-2571709","UNLIMITED-TRACK",36.25861,-122.85601
"1877","8/29/2016 9:12","0-2571609","UNLIMITED-TRACK",36.25898,-122.85507
"1884","8/29/2016 8:52","0-2571709","UNLIMITED-TRACK",36.25947,-122.85429
"1887","8/29/2016 8:41","0-2571609","UNLIMITED-TRACK",36.25984,-122.85378
"1894","8/29/2016 8:22","0-2571709","UNLIMITED-TRACK",36.26045,-122.85324
"1896","8/29/2016 8:12","0-2571609","UNLIMITED-TRACK",36.26067,-122.85304
"1903","8/29/2016 7:51","0-2571709","UNLIMITED-TRACK",36.26134,-122.85281
"1905","8/29/2016 7:41","0-2571609","UNLIMITED-TRACK",36.26163,-122.85303
"1912","8/29/2016 7:20","0-2571709","UNLIMITED-TRACK",36.26228,-122.85352
"1914","8/29/2016 7:14","0-2571609","UNLIMITED-TRACK",36.26244,-122.85371
"1921","8/29/2016 6:51","0-2571709","UNLIMITED-TRACK",36.26324,-122.85397
"1923","8/29/2016 6:44","0-2571609","UNLIMITED-TRACK",36.26351,-122.85405
"1930","8/29/2016 6:20","0-2571709","UNLIMITED-TRACK",36.26434,-122.85412
"1933","8/29/2016 6:12","0-2571609","UNLIMITED-TRACK",36.26477,-122.8542
"1941","8/29/2016 5:43","0-2571609","UNLIMITED-TRACK",36.26608,-122.85399
"1948","8/29/2016 5:22","0-2571709","UNLIMITED-TRACK",36.2673,-122.85358
"1951","8/29/2016 5:12","0-2571609","UNLIMITED-TRACK",36.2679,-122.85335
"1958","8/29/2016 4:51","0-2571709","UNLIMITED-TRACK",36.26928,-122.85345
"1960","8/29/2016 4:43","0-2571609","UNLIMITED-TRACK",36.26976,-122.85347
"1967","8/29/2016 4:22","0-2571709","UNLIMITED-TRACK",36.27132,-122.85362
"1970","8/29/2016 4:13","0-2571609","UNLIMITED-TRACK",36.27192,-122.85376
"1976","8/29/2016 3:51","0-2571709","UNLIMITED-TRACK",36.27342,-122.85408
"1978","8/29/2016 3:45","0-2571609","UNLIMITED-TRACK",36.27386,-122.85416
"1986","8/29/2016 3:21","0-2571709","UNLIMITED-TRACK",36.27574,-122.85494
"1989","8/29/2016 3:13","0-2571609","UNLIMITED-TRACK",36.27659,-122.8555
"1994","8/29/2016 2:52","0-2571709","UNLIMITED-TRACK",36.27824,-122.85677
"1996","8/29/2016 2:45","0-2571609","UNLIMITED-TRACK",36.27876,-122.85724
"2005","8/29/2016 2:23","0-2571709","UNLIMITED-TRACK",36.28003,-122.85905
"2008","8/29/2016 2:14","0-2571609","UNLIMITED-TRACK",36.28057,-122.8597
"2014","8/29/2016 1:51","0-2571709","UNLIMITED-TRACK",36.28174,-122.86101
"2016","8/29/2016 1:44","0-2571609","UNLIMITED-TRACK",36.28215,-122.86136
"2024","8/29/2016 1:21","0-2571709","UNLIMITED-TRACK",36.28307,-122.86213
"2026","8/29/2016 1:16","0-2571609","UNLIMITED-TRACK",36.28322,-122.8624
"2034","8/29/2016 0:54","0-2571709","UNLIMITED-TRACK",36.28335,-122.8638
"2036","8/29/2016 0:44","0-2571609","UNLIMITED-TRACK",36.28337,-122.86435
"2043","8/29/2016 0:22","0-2571709","UNLIMITED-TRACK",36.28305,-122.86565
"2045","8/29/2016 0:16","0-2571609","UNLIMITED-TRACK",36.28292,-122.86598
"2052","8/28/2016 23:53","0-2571709","UNLIMITED-TRACK",36.28276,-122.86693
"2055","8/28/2016 23:44","0-2571609","UNLIMITED-TRACK",36.28277,-122.86717
"2062","8/28/2016 23:23","0-2571709","UNLIMITED-TRACK",36.28289,-122.86734
"2065","8/28/2016 23:16","0-2571609","UNLIMITED-TRACK",36.28295,-122.86729
"2073","8/28/2016 22:53","0-2571709","UNLIMITED-TRACK",36.28289,-122.86734
"2075","8/28/2016 22:45","0-2571609","UNLIMITED-TRACK",36.28277,-122.86745
"2081","8/28/2016 22:22","0-2571709","UNLIMITED-TRACK",36.28248,-122.86745
"2083","8/28/2016 22:16","0-2571609","UNLIMITED-TRACK",36.28243,-122.86736
"2089","8/28/2016 21:54","0-2571709","UNLIMITED-TRACK",36.28243,-122.86693
"2092","8/28/2016 21:45","0-2571609","UNLIMITED-TRACK",36.28253,-122.86676
"2098","8/28/2016 21:22","0-2571709","UNLIMITED-TRACK",36.28282,-122.86583
"2100","8/28/2016 21:16","0-2571609","UNLIMITED-TRACK",36.28291,-122.86559
"2106","8/28/2016 20:54","0-2571709","UNLIMITED-TRACK",36.28318,-122.86469
"2108","8/28/2016 20:45","0-2571609","UNLIMITED-TRACK",36.2833,-122.86424
"2116","8/28/2016 20:23","0-2571709","UNLIMITED-TRACK",36.28373,-122.86287
"2118","8/28/2016 20:17","0-2571609","UNLIMITED-TRACK",36.28391,-122.86253
"2125","8/28/2016 19:54","0-2571709","UNLIMITED-TRACK",36.28471,-122.86148
"2128","8/28/2016 19:46","0-2571609","UNLIMITED-TRACK",36.28504,-122.86118
"2136","8/28/2016 19:23","0-2571709","UNLIMITED-TRACK",36.28591,-122.8606
"2139","8/28/2016 19:16","0-2571609","UNLIMITED-TRACK",36.28621,-122.86052
"2145","8/28/2016 18:54","0-2571709","UNLIMITED-TRACK",36.28693,-122.86023
"2146","8/28/2016 18:49","0-2571609","UNLIMITED-TRACK",36.28717,-122.8602
"2155","8/28/2016 18:24","0-2571709","UNLIMITED-TRACK",36.28811,-122.86026
"2158","8/28/2016 18:17","0-2571609","UNLIMITED-TRACK",36.28831,-122.86032
"2162","8/28/2016 17:55","0-2571709","UNLIMITED-TRACK",36.28896,-122.86057
"2165","8/28/2016 17:48","0-2571609","UNLIMITED-TRACK",36.28918,-122.86058
"2173","8/28/2016 17:23","0-2571709","UNLIMITED-TRACK",36.28993,-122.86038
"2176","8/28/2016 17:17","0-2571609","UNLIMITED-TRACK",36.29018,-122.86044
"2184","8/28/2016 16:55","0-2571709","UNLIMITED-TRACK",36.29104,-122.86089
"2186","8/28/2016 16:48","0-2571609","UNLIMITED-TRACK",36.29126,-122.86105
"2193","8/28/2016 16:24","0-2571709","UNLIMITED-TRACK",36.29204,-122.86179
"2196","8/28/2016 16:17","0-2571609","UNLIMITED-TRACK",36.29225,-122.862
"2203","8/28/2016 15:54","0-2571709","UNLIMITED-TRACK",36.29297,-122.86285
"2206","8/28/2016 15:48","0-2571609","UNLIMITED-TRACK",36.29319,-122.86308
"2212","8/28/2016 15:25","0-2571709","UNLIMITED-TRACK",36.29406,-122.86391
"2214","8/28/2016 15:20","0-2571609","UNLIMITED-TRACK",36.29426,-122.86403
"2221","8/28/2016 14:56","0-2571709","UNLIMITED-TRACK",36.295,-122.86514
"2223","8/28/2016 14:48","0-2571609","UNLIMITED-TRACK",36.29516,-122.86551
"2230","8/28/2016 14:24","0-2571709","UNLIMITED-TRACK",36.29589,-122.86664
"2231","8/28/2016 14:20","0-2571609","UNLIMITED-TRACK",36.29601,-122.86691
"2237","8/28/2016 13:55","0-2571709","UNLIMITED-TRACK",36.29652,-122.86855
"2241","8/28/2016 13:49","0-2571609","UNLIMITED-TRACK",36.29662,-122.86899
"2247","8/28/2016 13:25","0-2571709","UNLIMITED-TRACK",36.29653,-122.8709
"2248","8/28/2016 13:21","0-2571609","UNLIMITED-TRACK",36.29648,-122.87126
"2256","8/28/2016 12:55","0-2571709","UNLIMITED-TRACK",36.29623,-122.87262
"2258","8/28/2016 12:49","0-2571609","UNLIMITED-TRACK",36.29603,-122.87299
"2264","8/28/2016 12:25","0-2571709","UNLIMITED-TRACK",36.2953,-122.87378
"2266","8/28/2016 12:20","0-2571609","UNLIMITED-TRACK",36.29516,-122.8739
"2274","8/28/2016 11:55","0-2571709","UNLIMITED-TRACK",36.29427,-122.87464
"2276","8/28/2016 11:49","0-2571609","UNLIMITED-TRACK",36.29399,-122.87488
"2283","8/28/2016 11:27","0-2571709","UNLIMITED-TRACK",36.29333,-122.87555
"2286","8/28/2016 11:20","0-2571609","UNLIMITED-TRACK",36.29313,-122.87573
"2293","8/28/2016 10:57","0-2571709","UNLIMITED-TRACK",36.29251,-122.87627
"2294","8/28/2016 10:54","0-2571609","UNLIMITED-TRACK",36.29242,-122.87633
"2302","8/28/2016 10:27","0-2571709","UNLIMITED-TRACK",36.29194,-122.87653
"2304","8/28/2016 10:21","0-2571609","UNLIMITED-TRACK",36.29185,-122.87657
"2311","8/28/2016 9:55","0-2571709","UNLIMITED-TRACK",36.2915,-122.87659
"2313","8/28/2016 9:52","0-2571609","UNLIMITED-TRACK",36.29145,-122.87654
"2322","8/28/2016 9:27","0-2571709","UNLIMITED-TRACK",36.29094,-122.87622
"2324","8/28/2016 9:20","0-2571609","UNLIMITED-TRACK",36.29084,-122.87605
"2331","8/28/2016 8:56","0-2571709","UNLIMITED-TRACK",36.29055,-122.87532
"2332","8/28/2016 8:51","0-2571609","UNLIMITED-TRACK",36.29051,-122.87517
"2340","8/28/2016 8:27","0-2571709","UNLIMITED-TRACK",36.29042,-122.87462
"2343","8/28/2016 8:21","0-2571609","UNLIMITED-TRACK",36.29036,-122.87448
"2351","8/28/2016 7:55","0-2571709","UNLIMITED-TRACK",36.29049,-122.87399
"2354","8/28/2016 7:51","0-2571609","UNLIMITED-TRACK",36.29052,-122.8739
"2361","8/28/2016 7:26","0-2571709","UNLIMITED-TRACK",36.29081,-122.87383
"2362","8/28/2016 7:23","0-2571609","UNLIMITED-TRACK",36.29084,-122.87383
"2371","8/28/2016 6:56","0-2571709","UNLIMITED-TRACK",36.29093,-122.87378
"2373","8/28/2016 6:52","0-2571609","UNLIMITED-TRACK",36.29093,-122.87378
"2380","8/28/2016 6:27","0-2571709","UNLIMITED-TRACK",36.29081,-122.87352
"2383","8/28/2016 6:23","0-2571609","UNLIMITED-TRACK",36.29085,-122.87343
"2391","8/28/2016 5:56","0-2571709","UNLIMITED-TRACK",36.29087,-122.87332
"2393","8/28/2016 5:52","0-2571609","UNLIMITED-TRACK",36.2909,-122.87332
"2400","8/28/2016 5:27","0-2571709","UNLIMITED-TRACK",36.29109,-122.87328
"2402","8/28/2016 5:23","0-2571609","UNLIMITED-TRACK",36.29109,-122.87328
"2410","8/28/2016 4:56","0-2571709","UNLIMITED-TRACK",36.29152,-122.8732
"2412","8/28/2016 4:53","0-2571609","UNLIMITED-TRACK",36.29159,-122.87315
"2419","8/28/2016 4:28","0-2571709","UNLIMITED-TRACK",36.2922,-122.87296
"2421","8/28/2016 4:23","0-2571609","UNLIMITED-TRACK",36.2924,-122.87289
"2429","8/28/2016 3:57","0-2571709","UNLIMITED-TRACK",36.2938,-122.87285
"2431","8/28/2016 3:53","0-2571609","UNLIMITED-TRACK",36.29405,-122.8728
"2439","8/28/2016 3:28","0-2571709","UNLIMITED-TRACK",36.29561,-122.873
"2441","8/28/2016 3:24","0-2571609","UNLIMITED-TRACK",36.29585,-122.873
"2449","8/28/2016 2:57","0-2571709","UNLIMITED-TRACK",36.29774,-122.87361
"2451","8/28/2016 2:53","0-2571609","UNLIMITED-TRACK",36.29796,-122.87373
"2459","8/28/2016 2:27","0-2571709","UNLIMITED-TRACK",36.29933,-122.87476
"2461","8/28/2016 2:24","0-2571609","UNLIMITED-TRACK",36.29947,-122.87489
"2468","8/28/2016 1:56","0-2571709","UNLIMITED-TRACK",36.30105,-122.87595
"2470","8/28/2016 1:54","0-2571609","UNLIMITED-TRACK",36.30118,-122.87602
"2478","8/28/2016 1:28","0-2571709","UNLIMITED-TRACK",36.30193,-122.87715
"2480","8/28/2016 1:25","0-2571609","UNLIMITED-TRACK",36.30197,-122.87729
"2488","8/28/2016 0:57","0-2571709","UNLIMITED-TRACK",36.30241,-122.8788
"2490","8/28/2016 0:54","0-2571609","UNLIMITED-TRACK",36.30244,-122.879
"2498","8/28/2016 0:28","0-2571709","UNLIMITED-TRACK",36.3028,-122.88014
"2500","8/28/2016 0:24","0-2571609","UNLIMITED-TRACK",36.30285,-122.88029
"2508","8/27/2016 23:57","0-2571709","UNLIMITED-TRACK",36.30353,-122.88109
"2510","8/27/2016 23:54","0-2571609","UNLIMITED-TRACK",36.30357,-122.88123
"2518","8/27/2016 23:28","0-2571709","UNLIMITED-TRACK",36.30401,-122.88245
"2520","8/27/2016 23:25","0-2571609","UNLIMITED-TRACK",36.30401,-122.8826
"2528","8/27/2016 22:58","0-2571709","UNLIMITED-TRACK",36.30407,-122.88387
"2530","8/27/2016 22:54","0-2571609","UNLIMITED-TRACK",36.30404,-122.88402
"2537","8/27/2016 22:29","0-2571709","UNLIMITED-TRACK",36.3037,-122.88551
"2539","8/27/2016 22:25","0-2571609","UNLIMITED-TRACK",36.30362,-122.88577
"2546","8/27/2016 21:58","0-2571709","UNLIMITED-TRACK",36.3031,-122.88741
