"","dateTime","spotID","readingType","lat","long","NA","NA"
"525","9/27/2016 13:18","0-2572498","UNLIMITED-TRACK",34.01698,-120.85931,NA,""
"540","9/27/2016 12:48","0-2572498","UNLIMITED-TRACK",34.01878,-120.85902,NA,""
"556","9/27/2016 12:18","0-2572498","UNLIMITED-TRACK",34.02065,-120.85912,NA,""
"571","9/27/2016 11:49","0-2572498","UNLIMITED-TRACK",34.02292,-120.85889,NA,""
"586","9/27/2016 11:18","0-2572498","UNLIMITED-TRACK",34.02542,-120.85884,NA,""
"600","9/27/2016 10:49","0-2572498","UNLIMITED-TRACK",34.02762,-120.85942,NA,""
"615","9/27/2016 10:18","0-2572498","UNLIMITED-TRACK",34.02977,-120.86061,NA,""
"630","9/27/2016 09:49","0-2572498","UNLIMITED-TRACK",34.03174,-120.86212,NA,""
"645","9/27/2016 09:19","0-2572498","UNLIMITED-TRACK",34.03356,-120.86415,NA,""
"660","9/27/2016 08:49","0-2572498","UNLIMITED-TRACK",34.03503,-120.86621,NA,""
"675","9/27/2016 08:19","0-2572498","UNLIMITED-TRACK",34.03661,-120.86798,NA,""
"690","9/27/2016 07:50","0-2572498","UNLIMITED-TRACK",34.03806,-120.86967,NA,""
"705","9/27/2016 07:20","0-2572498","UNLIMITED-TRACK",34.03934,-120.87163,NA,""
"720","9/27/2016 06:50","0-2572498","UNLIMITED-TRACK",34.04028,-120.87349,NA,""
"734","9/27/2016 06:19","0-2572498","UNLIMITED-TRACK",34.04127,-120.87581,NA,""
"748","9/27/2016 05:50","0-2572498","UNLIMITED-TRACK",34.04202,-120.87798,NA,""
"763","9/27/2016 05:19","0-2572498","UNLIMITED-TRACK",34.04265,-120.88008,NA,""
"779","9/27/2016 04:50","0-2572498","UNLIMITED-TRACK",34.04306,-120.88242,NA,""
"796","9/27/2016 04:20","0-2572498","UNLIMITED-TRACK",34.04375,-120.88443,NA,""
"810","9/27/2016 03:50","0-2572498","UNLIMITED-TRACK",34.04445,-120.88617,NA,""
"826","9/27/2016 03:20","0-2572498","UNLIMITED-TRACK",34.04478,-120.88797,NA,""
"841","9/27/2016 02:51","0-2572498","UNLIMITED-TRACK",34.04541,-120.88927,NA,""
"858","9/27/2016 02:20","0-2572498","UNLIMITED-TRACK",34.04636,-120.89066,NA,""
"873","9/27/2016 01:51","0-2572498","UNLIMITED-TRACK",34.04726,-120.89217,NA,""
"890","9/27/2016 01:21","0-2572498","UNLIMITED-TRACK",34.04849,-120.89349,NA,""
"905","9/27/2016 00:51","0-2572498","UNLIMITED-TRACK",34.04982,-120.89503,NA,""
"921","9/27/2016 00:21","0-2572498","UNLIMITED-TRACK",34.05099,-120.89688,NA,""
"936","9/26/2016 23:52","0-2572498","UNLIMITED-TRACK",34.05211,-120.89851,NA,""
"953","9/26/2016 23:21","0-2572498","UNLIMITED-TRACK",34.05309,-120.90054,NA,""
"968","9/26/2016 22:52","0-2572498","UNLIMITED-TRACK",34.05415,-120.90254,NA,""
"983","9/26/2016 22:22","0-2572498","UNLIMITED-TRACK",34.05536,-120.90424,NA,""
"998","9/26/2016 21:53","0-2572498","UNLIMITED-TRACK",34.05671,-120.90575,NA,""
"1015","9/26/2016 21:22","0-2572498","UNLIMITED-TRACK",34.05837,-120.90701,NA,""
"1028","9/26/2016 20:53","0-2572498","UNLIMITED-TRACK",34.06012,-120.90833,NA,""
"1045","9/26/2016 20:22","0-2572498","UNLIMITED-TRACK",34.06208,-120.90993,NA,""
"1059","9/26/2016 19:53","0-2572498","UNLIMITED-TRACK",34.06377,-120.912,NA,""
"1077","9/26/2016 19:22","0-2572498","UNLIMITED-TRACK",34.06521,-120.91454,NA,""
"1092","9/26/2016 18:53","0-2572498","UNLIMITED-TRACK",34.06628,-120.91724,NA,""
"1108","9/26/2016 18:23","0-2572498","UNLIMITED-TRACK",34.0671,-120.92061,NA,""
"1122","9/26/2016 17:53","0-2572498","UNLIMITED-TRACK",34.06781,-120.92436,NA,""
"1141","9/26/2016 17:22","0-2572498","UNLIMITED-TRACK",34.06827,-120.92822,NA,""
"1155","9/26/2016 16:53","0-2572498","UNLIMITED-TRACK",34.06857,-120.93246,NA,""
"1173","9/26/2016 16:23","0-2572498","UNLIMITED-TRACK",34.06895,-120.93643,NA,""
"1190","9/26/2016 15:53","0-2572498","UNLIMITED-TRACK",34.06927,-120.93994,NA,""
"1207","9/26/2016 15:23","0-2572498","UNLIMITED-TRACK",34.06928,-120.94351,NA,""
"1221","9/26/2016 14:54","0-2572498","UNLIMITED-TRACK",34.06929,-120.94644,NA,""
"1239","9/26/2016 14:23","0-2572498","UNLIMITED-TRACK",34.06954,-120.94896,NA,""
"1254","9/26/2016 13:54","0-2572498","UNLIMITED-TRACK",34.06971,-120.951,NA,""
"1271","9/26/2016 13:23","0-2572498","UNLIMITED-TRACK",34.06995,-120.95303,NA,""
"1286","9/26/2016 12:54","0-2572498","UNLIMITED-TRACK",34.07004,-120.95534,NA,""
"1303","9/26/2016 12:24","0-2572498","UNLIMITED-TRACK",34.07015,-120.95811,NA,""
"1317","9/26/2016 11:55","0-2572498","UNLIMITED-TRACK",34.07024,-120.96095,NA,""
"1334","9/26/2016 11:24","0-2572498","UNLIMITED-TRACK",34.0704,-120.96382,NA,""
"1350","9/26/2016 10:55","0-2572498","UNLIMITED-TRACK",34.0705,-120.96692,NA,""
"1366","9/26/2016 10:25","0-2572498","UNLIMITED-TRACK",34.07078,-120.97029,NA,""
"1380","9/26/2016 09:55","0-2572498","UNLIMITED-TRACK",34.07108,-120.97366,NA,""
"1399","9/26/2016 09:25","0-2572498","UNLIMITED-TRACK",34.07114,-120.9776,NA,""
"1413","9/26/2016 08:56","0-2572498","UNLIMITED-TRACK",34.07063,-120.98151,NA,""
"1430","9/26/2016 08:25","0-2572498","UNLIMITED-TRACK",34.07037,-120.98558,NA,""
"1443","9/26/2016 07:56","0-2572498","UNLIMITED-TRACK",34.06985,-120.98959,NA,""
"1461","9/26/2016 07:26","0-2572498","UNLIMITED-TRACK",34.06917,-120.99365,NA,""
"1474","9/26/2016 06:56","0-2572498","UNLIMITED-TRACK",34.0684,-120.99719,NA,""
"1489","9/26/2016 06:26","0-2572498","UNLIMITED-TRACK",34.06767,-121.00087,NA,""
"1504","9/26/2016 05:57","0-2572498","UNLIMITED-TRACK",34.0668,-121.00427,NA,""
"1521","9/26/2016 05:26","0-2572498","UNLIMITED-TRACK",34.06593,-121.00777,NA,""
"1534","9/26/2016 04:57","0-2572498","UNLIMITED-TRACK",34.06525,-121.01097,NA,""
"1550","9/26/2016 04:26","0-2572498","UNLIMITED-TRACK",34.06461,-121.01453,NA,""
"1565","9/26/2016 03:57","0-2572498","UNLIMITED-TRACK",34.06366,-121.01833,NA,""
"1581","9/26/2016 03:26","0-2572498","UNLIMITED-TRACK",34.06221,-121.02173,NA,""
"1597","9/26/2016 02:57","0-2572498","UNLIMITED-TRACK",34.06175,-121.02527,NA,""
"1613","9/26/2016 02:26","0-2572498","UNLIMITED-TRACK",34.06052,-121.02882,NA,""
"1628","9/26/2016 01:57","0-2572498","UNLIMITED-TRACK",34.05927,-121.03178,NA,""
"1643","9/26/2016 01:27","0-2572498","UNLIMITED-TRACK",34.05792,-121.03458,NA,""
"1658","9/26/2016 00:58","0-2572498","UNLIMITED-TRACK",34.05656,-121.03745,NA,""
"1675","9/26/2016 00:27","0-2572498","UNLIMITED-TRACK",34.0554,-121.0403,NA,""
"1690","9/25/2016 23:58","0-2572498","UNLIMITED-TRACK",34.05442,-121.04308,NA,""
"1708","9/25/2016 23:27","0-2572498","UNLIMITED-TRACK",34.05379,-121.04535,NA,""
"1723","9/25/2016 22:58","0-2572498","UNLIMITED-TRACK",34.05301,-121.04764,NA,""
