"","dateTime","spotID","readingType","lat","long","NA","NA"
"6497","9/18/2016 07:37","0-2571713","UNLIMITED-TRACK",47.11158,-125.37874,NA,""
"6500","9/18/2016 07:27","0-2571616","UNLIMITED-TRACK",47.11172,-125.37925,NA,""
"6511","9/18/2016 07:06","0-2571713","UNLIMITED-TRACK",47.1117,-125.38011,NA,""
"6516","9/18/2016 06:55","0-2571616","UNLIMITED-TRACK",47.11169,-125.38052,NA,""
"6526","9/18/2016 06:37","0-2571713","UNLIMITED-TRACK",47.11165,-125.3812,NA,""
"6531","9/18/2016 06:25","0-2571616","UNLIMITED-TRACK",47.11172,-125.38162,NA,""
"6541","9/18/2016 06:06","0-2571713","UNLIMITED-TRACK",47.11191,-125.38237,NA,""
"6545","9/18/2016 05:55","0-2571616","UNLIMITED-TRACK",47.11189,-125.38256,NA,""
"6556","9/18/2016 05:37","0-2571713","UNLIMITED-TRACK",47.11185,-125.38316,NA,""
"6561","9/18/2016 05:26","0-2571616","UNLIMITED-TRACK",47.11166,-125.38368,NA,""
"6571","9/18/2016 05:06","0-2571713","UNLIMITED-TRACK",47.11134,-125.38448,NA,""
"6575","9/18/2016 04:55","0-2571616","UNLIMITED-TRACK",47.11129,-125.38525,NA,""
"6587","9/18/2016 04:37","0-2571713","UNLIMITED-TRACK",47.11089,-125.38597,NA,""
"6591","9/18/2016 04:26","0-2571616","UNLIMITED-TRACK",47.11047,-125.38666,NA,""
"6602","9/18/2016 04:06","0-2571713","UNLIMITED-TRACK",47.10968,-125.38785,NA,""
"6606","9/18/2016 03:55","0-2571616","UNLIMITED-TRACK",47.10915,-125.38844,NA,""
"6616","9/18/2016 03:38","0-2571713","UNLIMITED-TRACK",47.10814,-125.38924,NA,""
"6620","9/18/2016 03:26","0-2571616","UNLIMITED-TRACK",47.10744,-125.38969,NA,""
"6631","9/18/2016 03:07","0-2571713","UNLIMITED-TRACK",47.10608,-125.39059,NA,""
"6635","9/18/2016 02:56","0-2571616","UNLIMITED-TRACK",47.10524,-125.39096,NA,""
"6646","9/18/2016 02:38","0-2571713","UNLIMITED-TRACK",47.1039,-125.39124,NA,""
"6651","9/18/2016 02:27","0-2571616","UNLIMITED-TRACK",47.10275,-125.39136,NA,""
"6661","9/18/2016 02:07","0-2571713","UNLIMITED-TRACK",47.10079,-125.39107,NA,""
"6665","9/18/2016 01:56","0-2571616","UNLIMITED-TRACK",47.09963,-125.39061,NA,""
"6677","9/18/2016 01:39","0-2571713","UNLIMITED-TRACK",47.09814,-125.39005,NA,""
"6681","9/18/2016 01:27","0-2571616","UNLIMITED-TRACK",47.09691,-125.38939,NA,""
"6693","9/18/2016 01:08","0-2571713","UNLIMITED-TRACK",47.09516,-125.38814,NA,""
"6698","9/18/2016 00:57","0-2571616","UNLIMITED-TRACK",47.09435,-125.38737,NA,""
"6708","9/18/2016 00:40","0-2571713","UNLIMITED-TRACK",47.09307,-125.38589,NA,""
"6712","9/18/2016 00:28","0-2571616","UNLIMITED-TRACK",47.09216,-125.38489,NA,""
"6723","9/18/2016 00:08","0-2571713","UNLIMITED-TRACK",47.09092,-125.38327,NA,""
"6727","9/17/2016 23:58","0-2571616","UNLIMITED-TRACK",47.09031,-125.3824,NA,""
"6738","9/17/2016 23:38","0-2571713","UNLIMITED-TRACK",47.08915,-125.38077,NA,""
"6742","9/17/2016 23:28","0-2571616","UNLIMITED-TRACK",47.08862,-125.38004,NA,""
"6754","9/17/2016 23:10","0-2571713","UNLIMITED-TRACK",47.08801,-125.37862,NA,""
"6758","9/17/2016 22:57","0-2571616","UNLIMITED-TRACK",47.08747,-125.3775,NA,""
"6770","9/17/2016 22:38","0-2571713","UNLIMITED-TRACK",47.08723,-125.37631,NA,""
"6774","9/17/2016 22:28","0-2571616","UNLIMITED-TRACK",47.0872,-125.37561,NA,""
"6786","9/17/2016 22:10","0-2571713","UNLIMITED-TRACK",47.08736,-125.37456,NA,""
"6792","9/17/2016 21:57","0-2571616","UNLIMITED-TRACK",47.08752,-125.37392,NA,""
"6803","9/17/2016 21:38","0-2571713","UNLIMITED-TRACK",47.08791,-125.37332,NA,""
"6809","9/17/2016 21:27","0-2571616","UNLIMITED-TRACK",47.08834,-125.37315,NA,""
"6819","9/17/2016 21:09","0-2571713","UNLIMITED-TRACK",47.08912,-125.37289,NA,""
"6824","9/17/2016 20:57","0-2571616","UNLIMITED-TRACK",47.08963,-125.37315,NA,""
"6835","9/17/2016 20:39","0-2571713","UNLIMITED-TRACK",47.0905,-125.37387,NA,""
"6840","9/17/2016 20:29","0-2571616","UNLIMITED-TRACK",47.09098,-125.37445,NA,""
"6852","9/17/2016 20:10","0-2571713","UNLIMITED-TRACK",47.0916,-125.3756,NA,""
"6857","9/17/2016 19:59","0-2571616","UNLIMITED-TRACK",47.0921,-125.37646,NA,""
"6869","9/17/2016 19:39","0-2571713","UNLIMITED-TRACK",47.09268,-125.3781,NA,""
"6874","9/17/2016 19:28","0-2571616","UNLIMITED-TRACK",47.09291,-125.37898,NA,""
"6886","9/17/2016 19:11","0-2571713","UNLIMITED-TRACK",47.09326,-125.38033,NA,""
"6893","9/17/2016 18:58","0-2571616","UNLIMITED-TRACK",47.09317,-125.38162,NA,""
"6905","9/17/2016 18:39","0-2571713","UNLIMITED-TRACK",47.093,-125.3831,NA,""
"6910","9/17/2016 18:29","0-2571616","UNLIMITED-TRACK",47.09284,-125.38396,NA,""
"6923","9/17/2016 18:11","0-2571713","UNLIMITED-TRACK",47.09247,-125.38527,NA,""
"6928","9/17/2016 17:59","0-2571616","UNLIMITED-TRACK",47.09223,-125.38622,NA,""
"6940","9/17/2016 17:40","0-2571713","UNLIMITED-TRACK",47.0919,-125.3876,NA,""
"6946","9/17/2016 17:29","0-2571616","UNLIMITED-TRACK",47.09155,-125.38823,NA,""
"6957","9/17/2016 17:11","0-2571713","UNLIMITED-TRACK",47.09097,-125.38954,NA,""
"6962","9/17/2016 16:58","0-2571616","UNLIMITED-TRACK",47.09043,-125.39029,NA,""
"6974","9/17/2016 16:40","0-2571713","UNLIMITED-TRACK",47.08956,-125.39125,NA,""
"6979","9/17/2016 16:29","0-2571616","UNLIMITED-TRACK",47.08907,-125.39171,NA,""
"6992","9/17/2016 16:10","0-2571713","UNLIMITED-TRACK",47.08804,-125.39247,NA,""
"6998","9/17/2016 15:58","0-2571616","UNLIMITED-TRACK",47.08732,-125.39279,NA,""
"7008","9/17/2016 15:43","0-2571713","UNLIMITED-TRACK",47.08632,-125.39319,NA,""
"7015","9/17/2016 15:28","0-2571616","UNLIMITED-TRACK",47.0853,-125.3933,NA,""
"7026","9/17/2016 15:11","0-2571713","UNLIMITED-TRACK",47.08372,-125.39355,NA,""
"7031","9/17/2016 14:58","0-2571616","UNLIMITED-TRACK",47.08277,-125.39347,NA,""
"7043","9/17/2016 14:40","0-2571713","UNLIMITED-TRACK",47.08116,-125.3936,NA,""
"7048","9/17/2016 14:30","0-2571616","UNLIMITED-TRACK",47.08015,-125.39345,NA,""
"7059","9/17/2016 14:13","0-2571713","UNLIMITED-TRACK",47.07855,-125.39293,NA,""
"7066","9/17/2016 14:00","0-2571616","UNLIMITED-TRACK",47.07715,-125.39242,NA,""
"7078","9/17/2016 13:41","0-2571713","UNLIMITED-TRACK",47.07539,-125.39171,NA,""
"7084","9/17/2016 13:30","0-2571616","UNLIMITED-TRACK",47.07417,-125.39125,NA,""
