"","dateTime","spotID","readingType","lat","long","NA","NA"
"1096","9/26/2016 18:44","0-2571518","UNLIMITED-TRACK",33.08834,-120.95914,NA,""
"1113","9/26/2016 18:13","0-2571518","UNLIMITED-TRACK",33.08755,-120.96028,NA,""
"1127","9/26/2016 17:44","0-2571518","UNLIMITED-TRACK",33.08668,-120.96086,NA,""
"1145","9/26/2016 17:14","0-2571518","UNLIMITED-TRACK",33.08569,-120.96159,NA,""
"1160","9/26/2016 16:44","0-2571518","UNLIMITED-TRACK",33.08439,-120.9622,NA,""
"1178","9/26/2016 16:14","0-2571518","UNLIMITED-TRACK",33.08244,-120.96306,NA,""
"1179","9/26/2016 16:14","0-2571518","UNLIMITED-TRACK",33.08244,-120.96306,NA,""
"1195","9/26/2016 15:45","0-2571518","UNLIMITED-TRACK",33.08113,-120.96321,NA,""
"1212","9/26/2016 15:14","0-2571518","UNLIMITED-TRACK",33.08062,-120.96259,NA,""
"1227","9/26/2016 14:45","0-2571518","UNLIMITED-TRACK",33.08081,-120.96252,NA,""
"1243","9/26/2016 14:15","0-2571518","UNLIMITED-TRACK",33.08105,-120.96295,NA,""
"1259","9/26/2016 13:46","0-2571518","UNLIMITED-TRACK",33.0812,-120.96428,NA,""
"1275","9/26/2016 13:16","0-2571518","UNLIMITED-TRACK",33.08135,-120.96529,NA,""
"1291","9/26/2016 12:46","0-2571518","UNLIMITED-TRACK",33.08204,-120.96625,NA,""
"1307","9/26/2016 12:15","0-2571518","UNLIMITED-TRACK",33.08263,-120.96812,NA,""
"1323","9/26/2016 11:46","0-2571518","UNLIMITED-TRACK",33.083,-120.97041,NA,""
"1339","9/26/2016 11:16","0-2571518","UNLIMITED-TRACK",33.08246,-120.97293,NA,""
"1353","9/26/2016 10:47","0-2571518","UNLIMITED-TRACK",33.08147,-120.97516,NA,""
"1371","9/26/2016 10:16","0-2571518","UNLIMITED-TRACK",33.08066,-120.97765,NA,""
"1386","9/26/2016 09:47","0-2571518","UNLIMITED-TRACK",33.07969,-120.97964,NA,""
"1404","9/26/2016 09:16","0-2571518","UNLIMITED-TRACK",33.07809,-120.98102,NA,""
"1418","9/26/2016 08:47","0-2571518","UNLIMITED-TRACK",33.07656,-120.98213,NA,""
"1434","9/26/2016 08:17","0-2571518","UNLIMITED-TRACK",33.07509,-120.98357,NA,""
"1448","9/26/2016 07:48","0-2571518","UNLIMITED-TRACK",33.073,-120.98518,NA,""
"1466","9/26/2016 07:17","0-2571518","UNLIMITED-TRACK",33.07106,-120.9866,NA,""
"1480","9/26/2016 06:48","0-2571518","UNLIMITED-TRACK",33.06911,-120.98785,NA,""
"1495","9/26/2016 06:17","0-2571518","UNLIMITED-TRACK",33.06636,-120.98891,NA,""
"1510","9/26/2016 05:48","0-2571518","UNLIMITED-TRACK",33.06385,-120.9893,NA,""
"1526","9/26/2016 05:18","0-2571518","UNLIMITED-TRACK",33.06139,-120.98915,NA,""
"1540","9/26/2016 04:49","0-2571518","UNLIMITED-TRACK",33.05896,-120.98848,NA,""
"1556","9/26/2016 04:18","0-2571518","UNLIMITED-TRACK",33.0564,-120.98763,NA,""
"1570","9/26/2016 03:50","0-2571518","UNLIMITED-TRACK",33.05402,-120.98679,NA,""
"1587","9/26/2016 03:18","0-2571518","UNLIMITED-TRACK",33.05154,-120.98546,NA,""
"1601","9/26/2016 02:49","0-2571518","UNLIMITED-TRACK",33.0491,-120.9843,NA,""
"1618","9/26/2016 02:19","0-2571518","UNLIMITED-TRACK",33.04656,-120.98256,NA,""
"1631","9/26/2016 01:50","0-2571518","UNLIMITED-TRACK",33.04494,-120.98024,NA,""
"1647","9/26/2016 01:20","0-2571518","UNLIMITED-TRACK",33.04454,-120.97813,NA,""
"1663","9/26/2016 00:50","0-2571518","UNLIMITED-TRACK",33.04464,-120.97665,NA,""
"1681","9/26/2016 00:20","0-2571518","UNLIMITED-TRACK",33.04581,-120.97531,NA,""
"1695","9/25/2016 23:51","0-2571518","UNLIMITED-TRACK",33.04756,-120.97435,NA,""
"1714","9/25/2016 23:20","0-2571518","UNLIMITED-TRACK",33.04927,-120.97348,NA,""
"1729","9/25/2016 22:51","0-2571518","UNLIMITED-TRACK",33.05105,-120.97301,NA,""
"1742","9/25/2016 22:21","0-2571518","UNLIMITED-TRACK",33.0532,-120.97269,NA,""
"1755","9/25/2016 21:51","0-2571518","UNLIMITED-TRACK",33.055,-120.97278,NA,""
"1770","9/25/2016 21:21","0-2571518","UNLIMITED-TRACK",33.05677,-120.97343,NA,""
"1783","9/25/2016 20:51","0-2571518","UNLIMITED-TRACK",33.05814,-120.97437,NA,""
"1800","9/25/2016 20:21","0-2571518","UNLIMITED-TRACK",33.05933,-120.97507,NA,""
"1814","9/25/2016 19:52","0-2571518","UNLIMITED-TRACK",33.06015,-120.97606,NA,""
"1830","9/25/2016 19:21","0-2571518","UNLIMITED-TRACK",33.06054,-120.97723,NA,""
"1844","9/25/2016 18:52","0-2571518","UNLIMITED-TRACK",33.06045,-120.97874,NA,""
"1862","9/25/2016 18:22","0-2571518","UNLIMITED-TRACK",33.06024,-120.98016,NA,""
"1876","9/25/2016 17:52","0-2571518","UNLIMITED-TRACK",33.05979,-120.98213,NA,""
"1894","9/25/2016 17:22","0-2571518","UNLIMITED-TRACK",33.05901,-120.9843,NA,""
"1910","9/25/2016 16:53","0-2571518","UNLIMITED-TRACK",33.05842,-120.98605,NA,""
"1927","9/25/2016 16:22","0-2571518","UNLIMITED-TRACK",33.0578,-120.98758,NA,""
"1932","9/25/2016 16:15","0-2571518","UNLIMITED-TRACK",33.05757,-120.98795,NA,""
"1943","9/25/2016 15:53","0-2571518","UNLIMITED-TRACK",33.05675,-120.98872,NA,""
"1960","9/25/2016 15:23","0-2571518","UNLIMITED-TRACK",33.0553,-120.98956,NA,""
"1974","9/25/2016 14:53","0-2571518","UNLIMITED-TRACK",33.05391,-120.9902,NA,""
"1990","9/25/2016 14:23","0-2571518","UNLIMITED-TRACK",33.05255,-120.99078,NA,""
"2005","9/25/2016 13:54","0-2571518","UNLIMITED-TRACK",33.05142,-120.99158,NA,""
"2022","9/25/2016 13:23","0-2571518","UNLIMITED-TRACK",33.0502,-120.99269,NA,""
"2037","9/25/2016 12:54","0-2571518","UNLIMITED-TRACK",33.04924,-120.99397,NA,""
"2054","9/25/2016 12:23","0-2571518","UNLIMITED-TRACK",33.04847,-120.99518,NA,""
"2068","9/25/2016 11:54","0-2571518","UNLIMITED-TRACK",33.0475,-120.99628,NA,""
"2085","9/25/2016 11:24","0-2571518","UNLIMITED-TRACK",33.04653,-120.99773,NA,""
"2100","9/25/2016 10:54","0-2571518","UNLIMITED-TRACK",33.04559,-120.99931,NA,""
"2115","9/25/2016 10:24","0-2571518","UNLIMITED-TRACK",33.04485,-121.00125,NA,""
"2128","9/25/2016 09:55","0-2571518","UNLIMITED-TRACK",33.04398,-121.00301,NA,""
"2144","9/25/2016 09:24","0-2571518","UNLIMITED-TRACK",33.04274,-121.00458,NA,""
"2158","9/25/2016 08:55","0-2571518","UNLIMITED-TRACK",33.04169,-121.0058,NA,""
"2172","9/25/2016 08:24","0-2571518","UNLIMITED-TRACK",33.04021,-121.0069,NA,""
"2187","9/25/2016 07:55","0-2571518","UNLIMITED-TRACK",33.03874,-121.00769,NA,""
"2202","9/25/2016 07:24","0-2571518","UNLIMITED-TRACK",33.03685,-121.00842,NA,""
"2216","9/25/2016 06:55","0-2571518","UNLIMITED-TRACK",33.03494,-121.00902,NA,""
"2232","9/25/2016 06:24","0-2571518","UNLIMITED-TRACK",33.03297,-121.00938,NA,""
"2246","9/25/2016 05:56","0-2571518","UNLIMITED-TRACK",33.0309,-121.00964,NA,""
"2262","9/25/2016 05:25","0-2571518","UNLIMITED-TRACK",33.02842,-121.00955,NA,""
"2277","9/25/2016 04:55","0-2571518","UNLIMITED-TRACK",33.02565,-121.00937,NA,""
"2293","9/25/2016 04:25","0-2571518","UNLIMITED-TRACK",33.02297,-121.00829,NA,""
"2307","9/25/2016 03:56","0-2571518","UNLIMITED-TRACK",33.0207,-121.00664,NA,""
"2324","9/25/2016 03:25","0-2571518","UNLIMITED-TRACK",33.01825,-121.00496,NA,""
"2340","9/25/2016 02:57","0-2571518","UNLIMITED-TRACK",33.0163,-121.00325,NA,""
"2357","9/25/2016 02:26","0-2571518","UNLIMITED-TRACK",33.0145,-121.00171,NA,""
"2372","9/25/2016 01:57","0-2571518","UNLIMITED-TRACK",33.01303,-121.00015,NA,""
"2387","9/25/2016 01:27","0-2571518","UNLIMITED-TRACK",33.01192,-120.99872,NA,""
"2401","9/25/2016 00:57","0-2571518","UNLIMITED-TRACK",33.01183,-120.99693,NA,""
"2417","9/25/2016 00:26","0-2571518","UNLIMITED-TRACK",33.01242,-120.99501,NA,""
"2431","9/24/2016 23:58","0-2571518","UNLIMITED-TRACK",33.01345,-120.99361,NA,""
"2448","9/24/2016 23:27","0-2571518","UNLIMITED-TRACK",33.01471,-120.99249,NA,""
"2464","9/24/2016 22:57","0-2571518","UNLIMITED-TRACK",33.01633,-120.99168,NA,""
"2480","9/24/2016 22:27","0-2571518","UNLIMITED-TRACK",33.01852,-120.99121,NA,""
"2496","9/24/2016 21:58","0-2571518","UNLIMITED-TRACK",33.02066,-120.99123,NA,""
"2512","9/24/2016 21:27","0-2571518","UNLIMITED-TRACK",33.02247,-120.99202,NA,""
"2528","9/24/2016 20:58","0-2571518","UNLIMITED-TRACK",33.02383,-120.99348,NA,""
"2544","9/24/2016 20:27","0-2571518","UNLIMITED-TRACK",33.02531,-120.99556,NA,""
"2559","9/24/2016 19:58","0-2571518","UNLIMITED-TRACK",33.02654,-120.99704,NA,""
"2575","9/24/2016 19:29","0-2571518","UNLIMITED-TRACK",33.02706,-120.99883,NA,""
"2591","9/24/2016 18:58","0-2571518","UNLIMITED-TRACK",33.02677,-121.00113,NA,""
"2607","9/24/2016 18:28","0-2571518","UNLIMITED-TRACK",33.02625,-121.00327,NA,""
"2622","9/24/2016 17:59","0-2571518","UNLIMITED-TRACK",33.02533,-121.0051,NA,""
"2639","9/24/2016 17:28","0-2571518","UNLIMITED-TRACK",33.02409,-121.00658,NA,""
"2669","9/24/2016 16:28","0-2571518","UNLIMITED-TRACK",33.02178,-121.00822,NA,""
"2678","9/24/2016 16:14","0-2571518","UNLIMITED-TRACK",33.02118,-121.00854,NA,""
"2685","9/24/2016 15:59","0-2571518","UNLIMITED-TRACK",33.02052,-121.00882,NA,""
"2702","9/24/2016 15:29","0-2571518","UNLIMITED-TRACK",33.01913,-121.00903,NA,""
"2719","9/24/2016 14:59","0-2571518","UNLIMITED-TRACK",33.01772,-121.00945,NA,""
"2736","9/24/2016 14:29","0-2571518","UNLIMITED-TRACK",33.01613,-121.00996,NA,""
"2752","9/24/2016 14:00","0-2571518","UNLIMITED-TRACK",33.01467,-121.01048,NA,""
"2768","9/24/2016 13:29","0-2571518","UNLIMITED-TRACK",33.01307,-121.01112,NA,""
"2782","9/24/2016 13:00","0-2571518","UNLIMITED-TRACK",33.01096,-121.0116,NA,""
"2799","9/24/2016 12:30","0-2571518","UNLIMITED-TRACK",33.00852,-121.01151,NA,""
"2815","9/24/2016 12:00","0-2571518","UNLIMITED-TRACK",33.00643,-121.01097,NA,""
"2830","9/24/2016 11:30","0-2571518","UNLIMITED-TRACK",33.0047,-121.01007,NA,""
"2843","9/24/2016 11:01","0-2571518","UNLIMITED-TRACK",33.00359,-121.00961,NA,""
"2859","9/24/2016 10:30","0-2571518","UNLIMITED-TRACK",33.00275,-121.00917,NA,""
"2875","9/24/2016 10:01","0-2571518","UNLIMITED-TRACK",33.00198,-121.00903,NA,""
"2891","9/24/2016 09:30","0-2571518","UNLIMITED-TRACK",33.00114,-121.00882,NA,""
"2905","9/24/2016 09:01","0-2571518","UNLIMITED-TRACK",33.001,-121.00882,NA,""
"2918","9/24/2016 08:30","0-2571518","UNLIMITED-TRACK",33.00104,-121.00908,NA,""
"2930","9/24/2016 08:00","0-2571518","UNLIMITED-TRACK",33.00091,-121.00908,NA,""
"2939","9/24/2016 07:30","0-2571518","UNLIMITED-TRACK",33.00008,-121.00928,NA,""
"2950","9/24/2016 07:01","0-2571518","UNLIMITED-TRACK",32.99891,-121.00966,NA,""
"2962","9/24/2016 06:31","0-2571518","UNLIMITED-TRACK",32.99775,-121.01027,NA,""
"2971","9/24/2016 06:02","0-2571518","UNLIMITED-TRACK",32.99678,-121.01038,NA,""
"2981","9/24/2016 05:31","0-2571518","UNLIMITED-TRACK",32.99556,-121.01016,NA,""
"2990","9/24/2016 05:02","0-2571518","UNLIMITED-TRACK",32.99425,-121.00986,NA,""
"3002","9/24/2016 04:32","0-2571518","UNLIMITED-TRACK",32.99273,-121.00929,NA,""
"3011","9/24/2016 04:03","0-2571518","UNLIMITED-TRACK",32.99128,-121.00829,NA,""
"3024","9/24/2016 03:32","0-2571518","UNLIMITED-TRACK",32.98984,-121.00674,NA,""
"3033","9/24/2016 03:03","0-2571518","UNLIMITED-TRACK",32.98867,-121.00533,NA,""
"3044","9/24/2016 02:32","0-2571518","UNLIMITED-TRACK",32.98761,-121.00401,NA,""
"3053","9/24/2016 02:03","0-2571518","UNLIMITED-TRACK",32.98682,-121.00269,NA,""
"3064","9/24/2016 01:33","0-2571518","UNLIMITED-TRACK",32.98608,-121.00166,NA,""
"3073","9/24/2016 01:04","0-2571518","UNLIMITED-TRACK",32.98566,-121.00079,NA,""
"3082","9/24/2016 00:33","0-2571518","UNLIMITED-TRACK",32.98524,-120.99982,NA,""
"3093","9/24/2016 00:03","0-2571518","UNLIMITED-TRACK",32.98524,-120.99931,NA,""
"3100","9/23/2016 23:36","0-2571518","UNLIMITED-TRACK",32.98588,-120.99838,NA,""
"3113","9/23/2016 23:03","0-2571518","UNLIMITED-TRACK",32.98685,-120.99759,NA,""
"3122","9/23/2016 22:33","0-2571518","UNLIMITED-TRACK",32.98788,-120.9969,NA,""
"3132","9/23/2016 22:04","0-2571518","UNLIMITED-TRACK",32.98917,-120.99603,NA,""
"3140","9/23/2016 21:34","0-2571518","UNLIMITED-TRACK",32.9908,-120.99533,NA,""
"3147","9/23/2016 21:06","0-2571518","UNLIMITED-TRACK",32.99255,-120.9948,NA,""
"3156","9/23/2016 20:36","0-2571518","UNLIMITED-TRACK",32.99452,-120.99506,NA,""
"3164","9/23/2016 20:05","0-2571518","UNLIMITED-TRACK",32.99621,-120.99609,NA,""
"3171","9/23/2016 19:35","0-2571518","UNLIMITED-TRACK",32.998,-120.9975,NA,""
"3176","9/23/2016 19:05","0-2571518","UNLIMITED-TRACK",32.9993,-120.99925,NA,""
"3182","9/23/2016 18:38","0-2571518","UNLIMITED-TRACK",32.99934,-121.00072,NA,""
