"","dateTime","spotID","readingType","lat","long"
"1205","8/30/2016 23:24","0-2572044","UNLIMITED-TRACK",43.34933,-126.10513
"1206","8/30/2016 23:18","0-2571714","UNLIMITED-TRACK",43.34988,-126.10255
"1214","8/30/2016 22:55","0-2572044","UNLIMITED-TRACK",43.35247,-126.09364
"1215","8/30/2016 22:47","0-2571714","UNLIMITED-TRACK",43.35304,-126.09079
"1223","8/30/2016 22:25","0-2572044","UNLIMITED-TRACK",43.35565,-126.08222
"1224","8/30/2016 22:18","0-2571714","UNLIMITED-TRACK",43.35611,-126.08073
"1232","8/30/2016 21:53","0-2572044","UNLIMITED-TRACK",43.35849,-126.07167
"1233","8/30/2016 21:47","0-2571714","UNLIMITED-TRACK",43.35907,-126.06926
"1241","8/30/2016 21:25","0-2572044","UNLIMITED-TRACK",43.36191,-126.06172
"1242","8/30/2016 21:17","0-2571714","UNLIMITED-TRACK",43.36229,-126.05862
"1250","8/30/2016 20:49","0-2571714","UNLIMITED-TRACK",43.36474,-126.04837
"1258","8/30/2016 20:24","0-2572044","UNLIMITED-TRACK",43.36691,-126.0394
"1259","8/30/2016 20:17","0-2571714","UNLIMITED-TRACK",43.36732,-126.03691
"1267","8/30/2016 19:54","0-2572044","UNLIMITED-TRACK",43.36845,-126.02996
"1268","8/30/2016 19:49","0-2571714","UNLIMITED-TRACK",43.36887,-126.02783
"1275","8/30/2016 19:24","0-2572044","UNLIMITED-TRACK",43.37085,-126.02043
"1276","8/30/2016 19:18","0-2571714","UNLIMITED-TRACK",43.37151,-126.01842
"1283","8/30/2016 18:52","0-2572044","UNLIMITED-TRACK",43.37387,-126.01169
"1284","8/30/2016 18:48","0-2571714","UNLIMITED-TRACK",43.37416,-126.01071
"1291","8/30/2016 18:22","0-2572044","UNLIMITED-TRACK",43.37602,-126.00482
"1292","8/30/2016 18:20","0-2571714","UNLIMITED-TRACK",43.37646,-126.00374
"1300","8/30/2016 17:52","0-2572044","UNLIMITED-TRACK",43.37866,-125.99669
"1301","8/30/2016 17:48","0-2571714","UNLIMITED-TRACK",43.37899,-125.99565
"1310","8/30/2016 17:22","0-2572044","UNLIMITED-TRACK",43.38063,-125.98982
"1311","8/30/2016 17:19","0-2571714","UNLIMITED-TRACK",43.381,-125.98813
"1320","8/30/2016 16:52","0-2572044","UNLIMITED-TRACK",43.3829,-125.9821
"1321","8/30/2016 16:49","0-2571714","UNLIMITED-TRACK",43.38361,-125.98006
"1329","8/30/2016 16:25","0-2572044","UNLIMITED-TRACK",43.38499,-125.97388
"1330","8/30/2016 16:20","0-2571714","UNLIMITED-TRACK",43.38528,-125.9724
"1338","8/30/2016 15:49","0-2571714","UNLIMITED-TRACK",43.38733,-125.964
"1345","8/30/2016 15:26","0-2572044","UNLIMITED-TRACK",43.389,-125.95766
"1346","8/30/2016 15:20","0-2571714","UNLIMITED-TRACK",43.38945,-125.95604
"1354","8/30/2016 14:55","0-2572044","UNLIMITED-TRACK",43.39164,-125.94891
"1355","8/30/2016 14:49","0-2571714","UNLIMITED-TRACK",43.39236,-125.94717
"1363","8/30/2016 14:20","0-2571714","UNLIMITED-TRACK",43.39528,-125.93945
"1371","8/30/2016 13:49","0-2571714","UNLIMITED-TRACK",43.39793,-125.93152
"1379","8/30/2016 13:20","0-2571714","UNLIMITED-TRACK",43.40006,-125.92392
"1387","8/30/2016 12:49","0-2571714","UNLIMITED-TRACK",43.40211,-125.91646
"1394","8/30/2016 12:27","0-2572044","UNLIMITED-TRACK",43.40359,-125.91122
"1396","8/30/2016 12:20","0-2571714","UNLIMITED-TRACK",43.40401,-125.90965
"1404","8/30/2016 11:50","0-2571714","UNLIMITED-TRACK",43.40579,-125.90279
"1412","8/30/2016 11:27","0-2572044","UNLIMITED-TRACK",43.40466,-125.90453
"1413","8/30/2016 11:21","0-2571714","UNLIMITED-TRACK",43.40695,-125.89682
"1421","8/30/2016 10:57","0-2572044","UNLIMITED-TRACK",43.40784,-125.89153
"1422","8/30/2016 10:50","0-2571714","UNLIMITED-TRACK",43.40796,-125.89011
"1429","8/30/2016 10:29","0-2572044","UNLIMITED-TRACK",43.40845,-125.88548
"1431","8/30/2016 10:22","0-2571714","UNLIMITED-TRACK",43.40859,-125.88411
"1438","8/30/2016 9:59","0-2572044","UNLIMITED-TRACK",43.40922,-125.8787
"1440","8/30/2016 9:50","0-2571714","UNLIMITED-TRACK",43.40942,-125.8775
"1448","8/30/2016 9:27","0-2572044","UNLIMITED-TRACK",43.41002,-125.87184
"1449","8/30/2016 9:21","0-2571714","UNLIMITED-TRACK",43.41016,-125.87041
"1457","8/30/2016 8:55","0-2572044","UNLIMITED-TRACK",43.41064,-125.86478
"1458","8/30/2016 8:52","0-2571714","UNLIMITED-TRACK",43.41073,-125.86409
"1466","8/30/2016 8:25","0-2572044","UNLIMITED-TRACK",43.41115,-125.8592
"1467","8/30/2016 8:22","0-2571714","UNLIMITED-TRACK",43.41126,-125.85753
"1474","8/30/2016 7:59","0-2572044","UNLIMITED-TRACK",43.41176,-125.85205
"1475","8/30/2016 7:51","0-2571714","UNLIMITED-TRACK",43.41171,-125.84975
"1482","8/30/2016 7:26","0-2572044","UNLIMITED-TRACK",43.41235,-125.84373
"1483","8/30/2016 7:22","0-2571714","UNLIMITED-TRACK",43.41239,-125.84309
"1491","8/30/2016 6:56","0-2572044","UNLIMITED-TRACK",43.41294,-125.83665
"1492","8/30/2016 6:51","0-2571714","UNLIMITED-TRACK",43.41313,-125.83569
"1500","8/30/2016 6:26","0-2572044","UNLIMITED-TRACK",43.41388,-125.83073
"1501","8/30/2016 6:22","0-2571714","UNLIMITED-TRACK",43.41416,-125.82922
"1509","8/30/2016 5:56","0-2572044","UNLIMITED-TRACK",43.41507,-125.82347
"1510","8/30/2016 5:52","0-2571714","UNLIMITED-TRACK",43.41529,-125.82257
"1518","8/30/2016 5:26","0-2572044","UNLIMITED-TRACK",43.41637,-125.81612
"1519","8/30/2016 5:22","0-2571714","UNLIMITED-TRACK",43.41651,-125.815
"1526","8/30/2016 4:59","0-2572044","UNLIMITED-TRACK",43.41767,-125.80995
"1528","8/30/2016 4:52","0-2571714","UNLIMITED-TRACK",43.41802,-125.80844
"1535","8/30/2016 4:29","0-2572044","UNLIMITED-TRACK",43.41943,-125.80265
"1537","8/30/2016 4:23","0-2571714","UNLIMITED-TRACK",43.41971,-125.80159
"1545","8/30/2016 3:57","0-2572044","UNLIMITED-TRACK",43.42077,-125.79543
"1546","8/30/2016 3:52","0-2571714","UNLIMITED-TRACK",43.4211,-125.7942
"1553","8/30/2016 3:31","0-2572044","UNLIMITED-TRACK",43.42249,-125.78955
"1555","8/30/2016 3:22","0-2571714","UNLIMITED-TRACK",43.42307,-125.78787
"1564","8/30/2016 2:57","0-2572044","UNLIMITED-TRACK",43.42472,-125.78273
"1565","8/30/2016 2:52","0-2571714","UNLIMITED-TRACK",43.42504,-125.78157
"1573","8/30/2016 2:27","0-2572044","UNLIMITED-TRACK",43.42614,-125.77698
"1574","8/30/2016 2:23","0-2571714","UNLIMITED-TRACK",43.42672,-125.77527
"1583","8/30/2016 1:57","0-2572044","UNLIMITED-TRACK",43.42824,-125.77029
"1584","8/30/2016 1:53","0-2571714","UNLIMITED-TRACK",43.42878,-125.76811
"1592","8/30/2016 1:24","0-2571714","UNLIMITED-TRACK",43.4307,-125.76218
"1599","8/30/2016 0:53","0-2571714","UNLIMITED-TRACK",43.43268,-125.7558
"1607","8/30/2016 0:24","0-2571714","UNLIMITED-TRACK",43.43413,-125.7504
"1614","8/29/2016 23:58","0-2572044","UNLIMITED-TRACK",43.43486,-125.74562
"1615","8/29/2016 23:53","0-2571714","UNLIMITED-TRACK",43.43493,-125.74455
"1623","8/29/2016 23:28","0-2572044","UNLIMITED-TRACK",43.43516,-125.73987
"1624","8/29/2016 23:24","0-2571714","UNLIMITED-TRACK",43.43518,-125.73863
"1632","8/29/2016 22:58","0-2572044","UNLIMITED-TRACK",43.43516,-125.73455
"1633","8/29/2016 22:53","0-2571714","UNLIMITED-TRACK",43.43524,-125.73283
"1642","8/29/2016 22:30","0-2572044","UNLIMITED-TRACK",43.4356,-125.72861
"1643","8/29/2016 22:24","0-2571714","UNLIMITED-TRACK",43.43569,-125.72769
"1650","8/29/2016 22:01","0-2572044","UNLIMITED-TRACK",43.43611,-125.724
"1652","8/29/2016 21:53","0-2571714","UNLIMITED-TRACK",43.43627,-125.72264
"1659","8/29/2016 21:31","0-2572044","UNLIMITED-TRACK",43.43731,-125.71997
"1661","8/29/2016 21:23","0-2571714","UNLIMITED-TRACK",43.43734,-125.7184
"1668","8/29/2016 21:01","0-2572044","UNLIMITED-TRACK",43.43774,-125.71576
"1670","8/29/2016 20:56","0-2571714","UNLIMITED-TRACK",43.43782,-125.71481
"1676","8/29/2016 20:33","0-2572044","UNLIMITED-TRACK",43.43802,-125.71213
"1678","8/29/2016 20:24","0-2571714","UNLIMITED-TRACK",43.43796,-125.71111
"1683","8/29/2016 20:04","0-2572044","UNLIMITED-TRACK",43.43793,-125.70885
"1687","8/29/2016 19:55","0-2571714","UNLIMITED-TRACK",43.43798,-125.70793
"1694","8/29/2016 19:34","0-2572044","UNLIMITED-TRACK",43.43793,-125.70542
"1696","8/29/2016 19:24","0-2571714","UNLIMITED-TRACK",43.43799,-125.70462
"1702","8/29/2016 19:04","0-2572044","UNLIMITED-TRACK",43.43802,-125.7025
"1705","8/29/2016 18:56","0-2571714","UNLIMITED-TRACK",43.43804,-125.70183
"1712","8/29/2016 18:33","0-2572044","UNLIMITED-TRACK",43.43818,-125.69977
"1714","8/29/2016 18:24","0-2571714","UNLIMITED-TRACK",43.43825,-125.69897
"1722","8/29/2016 17:56","0-2571714","UNLIMITED-TRACK",43.43848,-125.69644
"1729","8/29/2016 17:35","0-2572044","UNLIMITED-TRACK",43.4388,-125.69438
"1732","8/29/2016 17:25","0-2571714","UNLIMITED-TRACK",43.43883,-125.69337
"1741","8/29/2016 16:56","0-2571714","UNLIMITED-TRACK",43.4393,-125.6902
"1749","8/29/2016 16:25","0-2571714","UNLIMITED-TRACK",43.44023,-125.68623
"1757","8/29/2016 15:56","0-2571714","UNLIMITED-TRACK",43.44129,-125.68291
"1764","8/29/2016 15:33","0-2572044","UNLIMITED-TRACK",43.44229,-125.68074
"1766","8/29/2016 15:26","0-2571714","UNLIMITED-TRACK",43.44262,-125.6801
"1774","8/29/2016 14:56","0-2571714","UNLIMITED-TRACK",43.44386,-125.67699
"1781","8/29/2016 14:33","0-2572044","UNLIMITED-TRACK",43.44488,-125.67444
"1783","8/29/2016 14:27","0-2571714","UNLIMITED-TRACK",43.44504,-125.67397
"1791","8/29/2016 13:56","0-2571714","UNLIMITED-TRACK",43.44615,-125.67096
"1798","8/29/2016 13:32","0-2572044","UNLIMITED-TRACK",43.44716,-125.6689
"1800","8/29/2016 13:26","0-2571714","UNLIMITED-TRACK",43.44747,-125.66829
"1808","8/29/2016 13:02","0-2572044","UNLIMITED-TRACK",43.44836,-125.66607
"1809","8/29/2016 12:56","0-2571714","UNLIMITED-TRACK",43.44868,-125.66533
"1816","8/29/2016 12:32","0-2572044","UNLIMITED-TRACK",43.44973,-125.66307
"1818","8/29/2016 12:26","0-2571714","UNLIMITED-TRACK",43.45021,-125.66231
"1826","8/29/2016 12:03","0-2572044","UNLIMITED-TRACK",43.45127,-125.66002
"1827","8/29/2016 11:58","0-2571714","UNLIMITED-TRACK",43.45145,-125.65961
"1835","8/29/2016 11:27","0-2571714","UNLIMITED-TRACK",43.4525,-125.6564
"1842","8/29/2016 11:05","0-2572044","UNLIMITED-TRACK",43.45299,-125.65434
"1845","8/29/2016 10:57","0-2571714","UNLIMITED-TRACK",43.45313,-125.65355
"1852","8/29/2016 10:34","0-2572044","UNLIMITED-TRACK",43.4536,-125.65155
"1854","8/29/2016 10:27","0-2571714","UNLIMITED-TRACK",43.45362,-125.651
"1863","8/29/2016 10:03","0-2572044","UNLIMITED-TRACK",43.45399,-125.64911
"1864","8/29/2016 9:58","0-2571714","UNLIMITED-TRACK",43.45403,-125.64873
"1871","8/29/2016 9:35","0-2572044","UNLIMITED-TRACK",43.45431,-125.64647
"1873","8/29/2016 9:28","0-2571714","UNLIMITED-TRACK",43.45434,-125.64578
"1881","8/29/2016 9:05","0-2572044","UNLIMITED-TRACK",43.4544,-125.64355
"1883","8/29/2016 8:59","0-2571714","UNLIMITED-TRACK",43.45451,-125.64297
"1891","8/29/2016 8:35","0-2572044","UNLIMITED-TRACK",43.455,-125.6402
"1893","8/29/2016 8:29","0-2571714","UNLIMITED-TRACK",43.45517,-125.63922
"1901","8/29/2016 7:59","0-2571714","UNLIMITED-TRACK",43.45624,-125.63515
"1910","8/29/2016 7:28","0-2571714","UNLIMITED-TRACK",43.45846,-125.63203
"1919","8/29/2016 6:59","0-2571714","UNLIMITED-TRACK",43.4607,-125.62889
"1928","8/29/2016 6:35","0-2572044","UNLIMITED-TRACK",43.46285,-125.62555
"1929","8/29/2016 6:28","0-2571714","UNLIMITED-TRACK",43.46342,-125.62469
"1935","8/29/2016 6:08","0-2572044","UNLIMITED-TRACK",43.46525,-125.62239
"1938","8/29/2016 5:59","0-2571714","UNLIMITED-TRACK",43.4661,-125.62132
"1944","8/29/2016 5:38","0-2572044","UNLIMITED-TRACK",43.46813,-125.61853
"1947","8/29/2016 5:28","0-2571714","UNLIMITED-TRACK",43.4689,-125.6178
"1953","8/29/2016 5:08","0-2572044","UNLIMITED-TRACK",43.47079,-125.6151
"1956","8/29/2016 5:00","0-2571714","UNLIMITED-TRACK",43.47173,-125.61433
"1965","8/29/2016 4:31","0-2571714","UNLIMITED-TRACK",43.47514,-125.61127
"1974","8/29/2016 3:59","0-2571714","UNLIMITED-TRACK",43.47898,-125.6088
"1981","8/29/2016 3:39","0-2572044","UNLIMITED-TRACK",43.48157,-125.60774
"1984","8/29/2016 3:30","0-2571714","UNLIMITED-TRACK",43.48271,-125.60722
"1993","8/29/2016 3:00","0-2571714","UNLIMITED-TRACK",43.48648,-125.60548
"2001","8/29/2016 2:36","0-2572044","UNLIMITED-TRACK",43.48951,-125.60374
"2002","8/29/2016 2:31","0-2571714","UNLIMITED-TRACK",43.49012,-125.60342
"2010","8/29/2016 2:10","0-2572044","UNLIMITED-TRACK",43.4929,-125.60214
"2013","8/29/2016 2:00","0-2571714","UNLIMITED-TRACK",43.49421,-125.60129
"2020","8/29/2016 1:37","0-2572044","UNLIMITED-TRACK",43.49752,-125.59929
"2022","8/29/2016 1:30","0-2571714","UNLIMITED-TRACK",43.49855,-125.5986
"2030","8/29/2016 1:07","0-2572044","UNLIMITED-TRACK",43.50147,-125.59654
"2032","8/29/2016 1:02","0-2571714","UNLIMITED-TRACK",43.50217,-125.59624
"2041","8/29/2016 0:36","0-2572044","UNLIMITED-TRACK",43.50566,-125.59392
"2042","8/29/2016 0:31","0-2571714","UNLIMITED-TRACK",43.50637,-125.59344
"2049","8/29/2016 0:08","0-2572044","UNLIMITED-TRACK",43.50929,-125.59111
"2051","8/29/2016 0:01","0-2571714","UNLIMITED-TRACK",43.51015,-125.59053
"2058","8/28/2016 23:40","0-2572044","UNLIMITED-TRACK",43.51293,-125.5892
"2061","8/28/2016 23:31","0-2571714","UNLIMITED-TRACK",43.51406,-125.58868
"2069","8/28/2016 23:08","0-2572044","UNLIMITED-TRACK",43.51671,-125.58768
"2071","8/28/2016 23:02","0-2571714","UNLIMITED-TRACK",43.51746,-125.58727
"2080","8/28/2016 22:31","0-2571714","UNLIMITED-TRACK",43.52075,-125.58563
"2088","8/28/2016 22:02","0-2571714","UNLIMITED-TRACK",43.52367,-125.58376
"2097","8/28/2016 21:31","0-2571714","UNLIMITED-TRACK",43.5262,-125.58171
"2105","8/28/2016 21:03","0-2571714","UNLIMITED-TRACK",43.52878,-125.57996
"2111","8/28/2016 20:40","0-2572044","UNLIMITED-TRACK",43.53073,-125.57823
"2114","8/28/2016 20:31","0-2571714","UNLIMITED-TRACK",43.53143,-125.57732
"2122","8/28/2016 20:10","0-2572044","UNLIMITED-TRACK",43.53309,-125.57548
"2124","8/28/2016 20:03","0-2571714","UNLIMITED-TRACK",43.53359,-125.57465
"2132","8/28/2016 19:38","0-2572044","UNLIMITED-TRACK",43.53557,-125.57251
"2134","8/28/2016 19:33","0-2571714","UNLIMITED-TRACK",43.53593,-125.57205
"2142","8/28/2016 19:08","0-2572044","UNLIMITED-TRACK",43.53776,-125.57045
"2144","8/28/2016 19:02","0-2571714","UNLIMITED-TRACK",43.53845,-125.56992
"2151","8/28/2016 18:38","0-2572044","UNLIMITED-TRACK",43.54055,-125.56856
"2153","8/28/2016 18:36","0-2571714","UNLIMITED-TRACK",43.54073,-125.56825
"2161","8/28/2016 18:03","0-2571714","UNLIMITED-TRACK",43.54379,-125.56639
"2169","8/28/2016 17:38","0-2572044","UNLIMITED-TRACK",43.54574,-125.56508
"2171","8/28/2016 17:33","0-2571714","UNLIMITED-TRACK",43.54624,-125.5647
"2180","8/28/2016 17:08","0-2572044","UNLIMITED-TRACK",43.54876,-125.56322
"2181","8/28/2016 17:03","0-2571714","UNLIMITED-TRACK",43.54924,-125.56281
"2191","8/28/2016 16:34","0-2571714","UNLIMITED-TRACK",43.55194,-125.56099
"2199","8/28/2016 16:09","0-2572044","UNLIMITED-TRACK",43.55426,-125.55927
"2201","8/28/2016 16:03","0-2571714","UNLIMITED-TRACK",43.55489,-125.55894
"2208","8/28/2016 15:41","0-2572044","UNLIMITED-TRACK",43.55674,-125.55788
"2211","8/28/2016 15:34","0-2571714","UNLIMITED-TRACK",43.55742,-125.55736
"2217","8/28/2016 15:11","0-2572044","UNLIMITED-TRACK",43.56,-125.55573
"2219","8/28/2016 15:03","0-2571714","UNLIMITED-TRACK",43.56063,-125.55531
"2226","8/28/2016 14:41","0-2572044","UNLIMITED-TRACK",43.56339,-125.55358
"2228","8/28/2016 14:34","0-2571714","UNLIMITED-TRACK",43.56418,-125.55293
"2236","8/28/2016 14:06","0-2571714","UNLIMITED-TRACK",43.56749,-125.55064
"2245","8/28/2016 13:34","0-2571714","UNLIMITED-TRACK",43.5714,-125.54845
"2254","8/28/2016 13:06","0-2571714","UNLIMITED-TRACK",43.5747,-125.54697
"2263","8/28/2016 12:34","0-2571714","UNLIMITED-TRACK",43.57869,-125.54523
"2269","8/28/2016 12:13","0-2572044","UNLIMITED-TRACK",43.58095,-125.54433
"2272","8/28/2016 12:05","0-2571714","UNLIMITED-TRACK",43.5818,-125.54393
"2281","8/28/2016 11:36","0-2571714","UNLIMITED-TRACK",43.58388,-125.54305
"2288","8/28/2016 11:13","0-2572044","UNLIMITED-TRACK",43.58556,-125.54245
"2291","8/28/2016 11:05","0-2571714","UNLIMITED-TRACK",43.58615,-125.54219
"2299","8/28/2016 10:40","0-2572044","UNLIMITED-TRACK",43.58865,-125.54099
"2301","8/28/2016 10:35","0-2571714","UNLIMITED-TRACK",43.58884,-125.54111
"2308","8/28/2016 10:12","0-2572044","UNLIMITED-TRACK",43.59135,-125.53967
"2310","8/28/2016 10:06","0-2571714","UNLIMITED-TRACK",43.59186,-125.53928
"2318","8/28/2016 9:40","0-2572044","UNLIMITED-TRACK",43.59419,-125.53764
"2320","8/28/2016 9:35","0-2571714","UNLIMITED-TRACK",43.59457,-125.53745
"2329","8/28/2016 9:07","0-2571714","UNLIMITED-TRACK",43.59684,-125.53598
"2336","8/28/2016 8:44","0-2572044","UNLIMITED-TRACK",43.5988,-125.5341
"2339","8/28/2016 8:36","0-2571714","UNLIMITED-TRACK",43.59976,-125.53348
"2347","8/28/2016 8:11","0-2572044","UNLIMITED-TRACK",43.60247,-125.53058
"2349","8/28/2016 8:07","0-2571714","UNLIMITED-TRACK",43.60285,-125.53027
"2357","8/28/2016 7:41","0-2572044","UNLIMITED-TRACK",43.60526,-125.52783
"2359","8/28/2016 7:36","0-2571714","UNLIMITED-TRACK",43.60593,-125.52721
"2367","8/28/2016 7:12","0-2572044","UNLIMITED-TRACK",43.60848,-125.52502
"2369","8/28/2016 7:07","0-2571714","UNLIMITED-TRACK",43.60896,-125.52455
"2377","8/28/2016 6:41","0-2572044","UNLIMITED-TRACK",43.61163,-125.52171
"2379","8/28/2016 6:37","0-2571714","UNLIMITED-TRACK",43.61201,-125.52138
"2386","8/28/2016 6:15","0-2572044","UNLIMITED-TRACK",43.61432,-125.51923
"2389","8/28/2016 6:08","0-2571714","UNLIMITED-TRACK",43.61518,-125.51843
"2397","8/28/2016 5:41","0-2572044","UNLIMITED-TRACK",43.6179,-125.51582
"2399","8/28/2016 5:38","0-2571714","UNLIMITED-TRACK",43.61822,-125.51563
"2405","8/28/2016 5:15","0-2572044","UNLIMITED-TRACK",43.62088,-125.51356
"2408","8/28/2016 5:07","0-2571714","UNLIMITED-TRACK",43.62143,-125.51311
"2415","8/28/2016 4:45","0-2572044","UNLIMITED-TRACK",43.6237,-125.51108
"2418","8/28/2016 4:37","0-2571714","UNLIMITED-TRACK",43.62462,-125.51024
"2425","8/28/2016 4:12","0-2572044","UNLIMITED-TRACK",43.62691,-125.50829
"2427","8/28/2016 4:08","0-2571714","UNLIMITED-TRACK",43.62729,-125.50807
"2435","8/28/2016 3:43","0-2572044","UNLIMITED-TRACK",43.6294,-125.50606
"2437","8/28/2016 3:37","0-2571714","UNLIMITED-TRACK",43.62986,-125.50558
"2445","8/28/2016 3:13","0-2572044","UNLIMITED-TRACK",43.63167,-125.5034
"2447","8/28/2016 3:09","0-2571714","UNLIMITED-TRACK",43.63194,-125.50299
"2455","8/28/2016 2:43","0-2572044","UNLIMITED-TRACK",43.63399,-125.50074
"2457","8/28/2016 2:39","0-2571714","UNLIMITED-TRACK",43.63433,-125.50031
"2466","8/28/2016 2:09","0-2571714","UNLIMITED-TRACK",43.6371,-125.49753
"2474","8/28/2016 1:44","0-2572044","UNLIMITED-TRACK",43.63911,-125.49496
"2476","8/28/2016 1:39","0-2571714","UNLIMITED-TRACK",43.6395,-125.49429
"2484","8/28/2016 1:14","0-2572044","UNLIMITED-TRACK",43.64177,-125.49101
"2485","8/28/2016 1:10","0-2571714","UNLIMITED-TRACK",43.64221,-125.49049
"2494","8/28/2016 0:43","0-2572044","UNLIMITED-TRACK",43.6451,-125.48698
"2496","8/28/2016 0:40","0-2571714","UNLIMITED-TRACK",43.64557,-125.48654
"2503","8/28/2016 0:15","0-2572044","UNLIMITED-TRACK",43.64838,-125.48343
"2506","8/28/2016 0:09","0-2571714","UNLIMITED-TRACK",43.64891,-125.48294
"2514","8/27/2016 23:44","0-2572044","UNLIMITED-TRACK",43.65115,-125.48082
"2516","8/27/2016 23:39","0-2571714","UNLIMITED-TRACK",43.6516,-125.48029
"2524","8/27/2016 23:15","0-2572044","UNLIMITED-TRACK",43.65412,-125.47786
"2526","8/27/2016 23:11","0-2571714","UNLIMITED-TRACK",43.65451,-125.47745
"2535","8/27/2016 22:39","0-2571714","UNLIMITED-TRACK",43.65712,-125.47401
"2544","8/27/2016 22:11","0-2571714","UNLIMITED-TRACK",43.65953,-125.47125
"2552","8/27/2016 21:44","0-2572044","UNLIMITED-TRACK",43.66165,-125.46861
"2554","8/27/2016 21:40","0-2571714","UNLIMITED-TRACK",43.66194,-125.46808
"2562","8/27/2016 21:16","0-2572044","UNLIMITED-TRACK",43.66382,-125.46519
"2563","8/27/2016 21:11","0-2571714","UNLIMITED-TRACK",43.6642,-125.46471
"2571","8/27/2016 20:46","0-2572044","UNLIMITED-TRACK",43.66652,-125.46167
"2574","8/27/2016 20:40","0-2571714","UNLIMITED-TRACK",43.66692,-125.46112
"2582","8/27/2016 20:16","0-2572044","UNLIMITED-TRACK",43.66935,-125.45755
"2583","8/27/2016 20:11","0-2571714","UNLIMITED-TRACK",43.66973,-125.45691
"2592","8/27/2016 19:41","0-2571714","UNLIMITED-TRACK",43.67222,-125.45271
"2601","8/27/2016 19:11","0-2571714","UNLIMITED-TRACK",43.67429,-125.44904
"2610","8/27/2016 18:41","0-2571714","UNLIMITED-TRACK",43.67686,-125.44545
"2616","8/27/2016 18:19","0-2572044","UNLIMITED-TRACK",43.67873,-125.44325
"2619","8/27/2016 18:12","0-2571714","UNLIMITED-TRACK",43.67924,-125.44281
"2626","8/27/2016 17:49","0-2572044","UNLIMITED-TRACK",43.68118,-125.44102
"2630","8/27/2016 17:41","0-2571714","UNLIMITED-TRACK",43.68149,-125.44063
"2636","8/27/2016 17:19","0-2572044","UNLIMITED-TRACK",43.68277,-125.43906
"2639","8/27/2016 17:13","0-2571714","UNLIMITED-TRACK",43.68317,-125.43869
"2650","8/27/2016 16:41","0-2571714","UNLIMITED-TRACK",43.68528,-125.43672
"2658","8/27/2016 16:12","0-2571714","UNLIMITED-TRACK",43.68735,-125.4352
