"","dateTime","spotID","readingType","lat","long","NA","NA"
"1702","9/25/2016 23:43","0-2571819","UNLIMITED-TRACK",33.94184,-120.88707,NA,""
"1718","9/25/2016 23:13","0-2571819","UNLIMITED-TRACK",33.94452,-120.88533,NA,""
"1732","9/25/2016 22:44","0-2571819","UNLIMITED-TRACK",33.94748,-120.88374,NA,""
"1747","9/25/2016 22:13","0-2571819","UNLIMITED-TRACK",33.95042,-120.88226,NA,""
"1759","9/25/2016 21:44","0-2571819","UNLIMITED-TRACK",33.95324,-120.88168,NA,""
"1774","9/25/2016 21:13","0-2571819","UNLIMITED-TRACK",33.95573,-120.88147,NA,""
"1790","9/25/2016 20:44","0-2571819","UNLIMITED-TRACK",33.95798,-120.88211,NA,""
"1805","9/25/2016 20:13","0-2571819","UNLIMITED-TRACK",33.96025,-120.88289,NA,""
"1820","9/25/2016 19:44","0-2571819","UNLIMITED-TRACK",33.96224,-120.8842,NA,""
"1835","9/25/2016 19:14","0-2571819","UNLIMITED-TRACK",33.96403,-120.88573,NA,""
"1850","9/25/2016 18:44","0-2571819","UNLIMITED-TRACK",33.96609,-120.88641,NA,""
"1867","9/25/2016 18:14","0-2571819","UNLIMITED-TRACK",33.96833,-120.88727,NA,""
"1881","9/25/2016 17:45","0-2571819","UNLIMITED-TRACK",33.97006,-120.88843,NA,""
"1898","9/25/2016 17:14","0-2571819","UNLIMITED-TRACK",33.97139,-120.89014,NA,""
"1916","9/25/2016 16:45","0-2571819","UNLIMITED-TRACK",33.97252,-120.89195,NA,""
"1933","9/25/2016 16:14","0-2571819","UNLIMITED-TRACK",33.97362,-120.89407,NA,""
"1948","9/25/2016 15:45","0-2571819","UNLIMITED-TRACK",33.97441,-120.8963,NA,""
"1964","9/25/2016 15:15","0-2571819","UNLIMITED-TRACK",33.97504,-120.89835,NA,""
"1977","9/25/2016 14:45","0-2571819","UNLIMITED-TRACK",33.97537,-120.89986,NA,""
"1994","9/25/2016 14:15","0-2571819","UNLIMITED-TRACK",33.97548,-120.90106,NA,""
"2011","9/25/2016 13:46","0-2571819","UNLIMITED-TRACK",33.97569,-120.90186,NA,""
"2026","9/25/2016 13:16","0-2571819","UNLIMITED-TRACK",33.97576,-120.90274,NA,""
"2043","9/25/2016 12:46","0-2571819","UNLIMITED-TRACK",33.97617,-120.90321,NA,""
"2058","9/25/2016 12:16","0-2571819","UNLIMITED-TRACK",33.97688,-120.90358,NA,""
"2073","9/25/2016 11:47","0-2571819","UNLIMITED-TRACK",33.97772,-120.9039,NA,""
"2089","9/25/2016 11:16","0-2571819","UNLIMITED-TRACK",33.97868,-120.90395,NA,""
"2103","9/25/2016 10:47","0-2571819","UNLIMITED-TRACK",33.97847,-120.90581,NA,""
"2119","9/25/2016 10:16","0-2571819","UNLIMITED-TRACK",33.97907,-120.9073,NA,""
"2132","9/25/2016 09:47","0-2571819","UNLIMITED-TRACK",33.97955,-120.9086,NA,""
"2148","9/25/2016 09:17","0-2571819","UNLIMITED-TRACK",33.98001,-120.91026,NA,""
"2161","9/25/2016 08:47","0-2571819","UNLIMITED-TRACK",33.98041,-120.91211,NA,""
"2176","9/25/2016 08:17","0-2571819","UNLIMITED-TRACK",33.98045,-120.91428,NA,""
"2191","9/25/2016 07:47","0-2571819","UNLIMITED-TRACK",33.98051,-120.91594,NA,""
"2207","9/25/2016 07:17","0-2571819","UNLIMITED-TRACK",33.98021,-120.91769,NA,""
"2222","9/25/2016 06:48","0-2571819","UNLIMITED-TRACK",33.97937,-120.91975,NA,""
"2236","9/25/2016 06:17","0-2571819","UNLIMITED-TRACK",33.97831,-120.92201,NA,""
"2252","9/25/2016 05:48","0-2571819","UNLIMITED-TRACK",33.97721,-120.92387,NA,""
"2266","9/25/2016 05:17","0-2571819","UNLIMITED-TRACK",33.9762,-120.92551,NA,""
"2281","9/25/2016 04:48","0-2571819","UNLIMITED-TRACK",33.97483,-120.92647,NA,""
"2297","9/25/2016 04:17","0-2571819","UNLIMITED-TRACK",33.97353,-120.92703,NA,""
"2314","9/25/2016 03:48","0-2571819","UNLIMITED-TRACK",33.97286,-120.92732,NA,""
"2329","9/25/2016 03:18","0-2571819","UNLIMITED-TRACK",33.97227,-120.92729,NA,""
"2347","9/25/2016 02:48","0-2571819","UNLIMITED-TRACK",33.97203,-120.92671,NA,""
"2362","9/25/2016 02:18","0-2571819","UNLIMITED-TRACK",33.97225,-120.92603,NA,""
"2376","9/25/2016 01:49","0-2571819","UNLIMITED-TRACK",33.97263,-120.92534,NA,""
"2390","9/25/2016 01:19","0-2571819","UNLIMITED-TRACK",33.97329,-120.92451,NA,""
"2405","9/25/2016 00:50","0-2571819","UNLIMITED-TRACK",33.97427,-120.92378,NA,""
"2421","9/25/2016 00:19","0-2571819","UNLIMITED-TRACK",33.97535,-120.92343,NA,""
"2436","9/24/2016 23:49","0-2571819","UNLIMITED-TRACK",33.97647,-120.92366,NA,""
"2453","9/24/2016 23:19","0-2571819","UNLIMITED-TRACK",33.97792,-120.92419,NA,""
"2469","9/24/2016 22:49","0-2571819","UNLIMITED-TRACK",33.97961,-120.92436,NA,""
"2484","9/24/2016 22:20","0-2571819","UNLIMITED-TRACK",33.98145,-120.9245,NA,""
"2501","9/24/2016 21:50","0-2571819","UNLIMITED-TRACK",33.98332,-120.92531,NA,""
"2516","9/24/2016 21:19","0-2571819","UNLIMITED-TRACK",33.98528,-120.92657,NA,""
"2532","9/24/2016 20:50","0-2571819","UNLIMITED-TRACK",33.98727,-120.92812,NA,""
"2548","9/24/2016 20:20","0-2571819","UNLIMITED-TRACK",33.98919,-120.93074,NA,""
"2564","9/24/2016 19:51","0-2571819","UNLIMITED-TRACK",33.99084,-120.93384,NA,""
"2580","9/24/2016 19:21","0-2571819","UNLIMITED-TRACK",33.9923,-120.93707,NA,""
"2595","9/24/2016 18:51","0-2571819","UNLIMITED-TRACK",33.99318,-120.94084,NA,""
"2611","9/24/2016 18:20","0-2571819","UNLIMITED-TRACK",33.99359,-120.94496,NA,""
"2628","9/24/2016 17:51","0-2571819","UNLIMITED-TRACK",33.99351,-120.94897,NA,""
"2643","9/24/2016 17:21","0-2571819","UNLIMITED-TRACK",33.99339,-120.95302,NA,""
"2657","9/24/2016 16:51","0-2571819","UNLIMITED-TRACK",33.99323,-120.95662,NA,""
"2674","9/24/2016 16:21","0-2571819","UNLIMITED-TRACK",33.99326,-120.9601,NA,""
"2691","9/24/2016 15:51","0-2571819","UNLIMITED-TRACK",33.99245,-120.96317,NA,""
"2707","9/24/2016 15:21","0-2571819","UNLIMITED-TRACK",33.99107,-120.966,NA,""
"2725","9/24/2016 14:52","0-2571819","UNLIMITED-TRACK",33.98923,-120.96849,NA,""
"2741","9/24/2016 14:21","0-2571819","UNLIMITED-TRACK",33.9874,-120.97069,NA,""
"2756","9/24/2016 13:52","0-2571819","UNLIMITED-TRACK",33.98596,-120.97261,NA,""
"2772","9/24/2016 13:21","0-2571819","UNLIMITED-TRACK",33.98465,-120.97427,NA,""
"2788","9/24/2016 12:52","0-2571819","UNLIMITED-TRACK",33.9828,-120.97649,NA,""
"2803","9/24/2016 12:22","0-2571819","UNLIMITED-TRACK",33.98034,-120.97847,NA,""
"2819","9/24/2016 11:52","0-2571819","UNLIMITED-TRACK",33.97826,-120.98022,NA,""
"2834","9/24/2016 11:22","0-2571819","UNLIMITED-TRACK",33.9765,-120.9819,NA,""
"2847","9/24/2016 10:54","0-2571819","UNLIMITED-TRACK",33.97503,-120.98318,NA,""
"2863","9/24/2016 10:24","0-2571819","UNLIMITED-TRACK",33.97396,-120.98409,NA,""
"2880","9/24/2016 09:53","0-2571819","UNLIMITED-TRACK",33.97322,-120.985,NA,""
