"","dateTime","spotID","readingType","lat","long","NA","NA"
"8068","9/16/2016 12:15","0-2405804","UNLIMITED-TRACK",46.30386,-128.36617,NA,""
"8078","9/16/2016 12:00","0-2573433","UNLIMITED-TRACK",46.30233,-128.36797,NA,""
"8089","9/16/2016 11:46","0-2405804","UNLIMITED-TRACK",46.30072,-128.36952,NA,""
"8100","9/16/2016 11:33","0-2573433","UNLIMITED-TRACK",46.29922,-128.37071,NA,""
"8112","9/16/2016 11:15","0-2405804","UNLIMITED-TRACK",46.29696,-128.37238,NA,""
"8122","9/16/2016 11:03","0-2573433","UNLIMITED-TRACK",46.2957,-128.37346,NA,""
"8133","9/16/2016 10:46","0-2405804","UNLIMITED-TRACK",46.29344,-128.37497,NA,""
"8144","9/16/2016 10:33","0-2573433","UNLIMITED-TRACK",46.29188,-128.37603,NA,""
"8156","9/16/2016 10:16","0-2405804","UNLIMITED-TRACK",46.29009,-128.37737,NA,"  SPOT Trace is functioning properly."
"8178","9/16/2016 09:46","0-2405804","UNLIMITED-TRACK",46.28721,-128.37932,NA,""
"8190","9/16/2016 09:30","0-2573433","UNLIMITED-TRACK",46.28583,-128.38,NA,""
"8200","9/16/2016 09:16","0-2405804","UNLIMITED-TRACK",46.28453,-128.38058,NA,""
"8211","9/16/2016 09:00","0-2573433","UNLIMITED-TRACK",46.28339,-128.38123,NA,""
"8221","9/16/2016 08:47","0-2405804","UNLIMITED-TRACK",46.28257,-128.38202,NA,""
"8234","9/16/2016 08:34","0-2573433","UNLIMITED-TRACK",46.28193,-128.38286,NA,""
"8247","9/16/2016 08:17","0-2405804","UNLIMITED-TRACK",46.28091,-128.38423,NA,""
"8259","9/16/2016 08:00","0-2573433","UNLIMITED-TRACK",46.28003,-128.38527,NA,""
"8269","9/16/2016 07:47","0-2405804","UNLIMITED-TRACK",46.27941,-128.38603,NA,""
"8281","9/16/2016 07:33","0-2573433","UNLIMITED-TRACK",46.27875,-128.38724,NA,""
"8293","9/16/2016 07:17","0-2405804","UNLIMITED-TRACK",46.27814,-128.38857,NA,""
"8303","9/16/2016 07:04","0-2573433","UNLIMITED-TRACK",46.2776,-128.38977,NA,""
"8310","9/16/2016 06:47","0-2405804","UNLIMITED-TRACK",46.27681,-128.39134,NA,""
"8324","9/16/2016 06:33","0-2573433","UNLIMITED-TRACK",46.27621,-128.39276,NA,""
"8336","9/16/2016 06:17","0-2405804","UNLIMITED-TRACK",46.27559,-128.39421,NA,""
"8346","9/16/2016 06:01","0-2573433","UNLIMITED-TRACK",46.27494,-128.39565,NA,""
"8356","9/16/2016 05:48","0-2405804","UNLIMITED-TRACK",46.27439,-128.39696,NA,""
"8369","9/16/2016 05:31","0-2573433","UNLIMITED-TRACK",46.27382,-128.39814,NA,""
"8379","9/16/2016 05:17","0-2405804","UNLIMITED-TRACK",46.27307,-128.39948,NA,""
"8390","9/16/2016 05:02","0-2573433","UNLIMITED-TRACK",46.27232,-128.40067,NA,""
"8401","9/16/2016 04:48","0-2405804","UNLIMITED-TRACK",46.27161,-128.40167,NA,""
"8414","9/16/2016 04:31","0-2573433","UNLIMITED-TRACK",46.27072,-128.40271,NA,""
"8425","9/16/2016 04:17","0-2405804","UNLIMITED-TRACK",46.27003,-128.40359,NA,""
"8436","9/16/2016 04:05","0-2573433","UNLIMITED-TRACK",46.26939,-128.40436,NA,""
"8448","9/16/2016 03:48","0-2405804","UNLIMITED-TRACK",46.26863,-128.40518,NA,""
"8460","9/16/2016 03:31","0-2573433","UNLIMITED-TRACK",46.2678,-128.40591,NA,""
"8470","9/16/2016 03:18","0-2405804","UNLIMITED-TRACK",46.26715,-128.40642,NA,""
"8482","9/16/2016 03:02","0-2573433","UNLIMITED-TRACK",46.26642,-128.40704,NA,""
"8492","9/16/2016 02:49","0-2405804","UNLIMITED-TRACK",46.26591,-128.40767,NA,""
"8504","9/16/2016 02:35","0-2573433","UNLIMITED-TRACK",46.26523,-128.40851,NA,""
"8516","9/16/2016 02:19","0-2405804","UNLIMITED-TRACK",46.26453,-128.40942,NA,""
"8527","9/16/2016 02:05","0-2573433","UNLIMITED-TRACK",46.26385,-128.41028,NA,""
"8538","9/16/2016 01:49","0-2405804","UNLIMITED-TRACK",46.26308,-128.41101,NA,""
"8551","9/16/2016 01:32","0-2573433","UNLIMITED-TRACK",46.26212,-128.4118,NA,""
"8561","9/16/2016 01:19","0-2405804","UNLIMITED-TRACK",46.26134,-128.41258,NA,""
"8574","9/16/2016 01:06","0-2573433","UNLIMITED-TRACK",46.2604,-128.41339,NA,""
"8584","9/16/2016 00:49","0-2405804","UNLIMITED-TRACK",46.25914,-128.41447,NA,""
"8606","9/16/2016 00:19","0-2405804","UNLIMITED-TRACK",46.25669,-128.4164,NA,""
"8620","9/16/2016 00:02","0-2573433","UNLIMITED-TRACK",46.25528,-128.41724,NA,""
"8629","9/15/2016 23:49","0-2405804","UNLIMITED-TRACK",46.25413,-128.41783,NA,""
"8642","9/15/2016 23:32","0-2573433","UNLIMITED-TRACK",46.25283,-128.41836,NA,""
"8651","9/15/2016 23:19","0-2405804","UNLIMITED-TRACK",46.25166,-128.41899,NA,""
"8665","9/15/2016 23:06","0-2573433","UNLIMITED-TRACK",46.25034,-128.41956,NA,""
"8676","9/15/2016 22:50","0-2405804","UNLIMITED-TRACK",46.24865,-128.42015,NA,""
"8691","9/15/2016 22:34","0-2573433","UNLIMITED-TRACK",46.24701,-128.42047,NA,""
"8701","9/15/2016 22:19","0-2405804","UNLIMITED-TRACK",46.24561,-128.4209,NA,""
"8715","9/15/2016 22:03","0-2573433","UNLIMITED-TRACK",46.24399,-128.42137,NA,""
"8725","9/15/2016 21:50","0-2405804","UNLIMITED-TRACK",46.24284,-128.42181,NA,""
"8739","9/15/2016 21:36","0-2573433","UNLIMITED-TRACK",46.24173,-128.42227,NA,""
"8750","9/15/2016 21:20","0-2405804","UNLIMITED-TRACK",46.2405,-128.42279,NA,""
"8764","9/15/2016 21:04","0-2573433","UNLIMITED-TRACK",46.23938,-128.42326,NA,""
"8771","9/15/2016 20:51","0-2405804","UNLIMITED-TRACK",46.23846,-128.42368,NA,""
"8785","9/15/2016 20:36","0-2573433","UNLIMITED-TRACK",46.23753,-128.42398,NA,""
"8796","9/15/2016 20:20","0-2405804","UNLIMITED-TRACK",46.23651,-128.42448,NA,""
"8810","9/15/2016 20:06","0-2573433","UNLIMITED-TRACK",46.23581,-128.4251,NA,""
"8820","9/15/2016 19:51","0-2405804","UNLIMITED-TRACK",46.23501,-128.42583,NA,""
"8834","9/15/2016 19:37","0-2573433","UNLIMITED-TRACK",46.23439,-128.42673,NA,""
"8844","9/15/2016 19:20","0-2405804","UNLIMITED-TRACK",46.23362,-128.42802,NA,""
"8861","9/15/2016 19:04","0-2573433","UNLIMITED-TRACK",46.23282,-128.42944,NA,""
"8868","9/15/2016 18:51","0-2405804","UNLIMITED-TRACK",46.23233,-128.43077,NA,""
"8883","9/15/2016 18:37","0-2573433","UNLIMITED-TRACK",46.23164,-128.43245,NA,""
"8895","9/15/2016 18:21","0-2405804","UNLIMITED-TRACK",46.23085,-128.43446,NA,""
"8910","9/15/2016 18:06","0-2573433","UNLIMITED-TRACK",46.23003,-128.43648,NA,""
"8920","9/15/2016 17:51","0-2405804","UNLIMITED-TRACK",46.22916,-128.43832,NA,""
"8936","9/15/2016 17:36","0-2573433","UNLIMITED-TRACK",46.22813,-128.44017,NA,""
"8946","9/15/2016 17:21","0-2405804","UNLIMITED-TRACK",46.2271,-128.44179,NA,""
"8963","9/15/2016 17:07","0-2573433","UNLIMITED-TRACK",46.22599,-128.44334,NA,""
"8974","9/15/2016 16:52","0-2405804","UNLIMITED-TRACK",46.22479,-128.44482,NA,""
"8989","9/15/2016 16:35","0-2573433","UNLIMITED-TRACK",46.22326,-128.4465,NA,""
"8998","9/15/2016 16:22","0-2405804","UNLIMITED-TRACK",46.22213,-128.44754,NA,""
"9015","9/15/2016 16:05","0-2573433","UNLIMITED-TRACK",46.22077,-128.44847,NA,""
"9024","9/15/2016 15:53","0-2405804","UNLIMITED-TRACK",46.21913,-128.44939,NA,""
"9038","9/15/2016 15:39","0-2573433","UNLIMITED-TRACK",46.21764,-128.44989,NA,""
"9049","9/15/2016 15:22","0-2405804","UNLIMITED-TRACK",46.21556,-128.45029,NA,""
"9064","9/15/2016 15:07","0-2573433","UNLIMITED-TRACK",46.21356,-128.45026,NA,""
"9074","9/15/2016 14:53","0-2405804","UNLIMITED-TRACK",46.21169,-128.45009,NA,""
"9090","9/15/2016 14:36","0-2573433","UNLIMITED-TRACK",46.20951,-128.4496,NA,""
"9100","9/15/2016 14:22","0-2405804","UNLIMITED-TRACK",46.20767,-128.44904,NA,""
"9116","9/15/2016 14:05","0-2573433","UNLIMITED-TRACK",46.20555,-128.44812,NA,""
"9126","9/15/2016 13:53","0-2405804","UNLIMITED-TRACK",46.20419,-128.44746,NA,""
"9143","9/15/2016 13:37","0-2573433","UNLIMITED-TRACK",46.20227,-128.44675,NA,""
"9152","9/15/2016 13:23","0-2405804","UNLIMITED-TRACK",46.20075,-128.4462,NA,""
"9167","9/15/2016 13:09","0-2573433","UNLIMITED-TRACK",46.19945,-128.44569,NA,""
"9178","9/15/2016 12:54","0-2405804","UNLIMITED-TRACK",46.1979,-128.44524,NA,""
"9193","9/15/2016 12:36","0-2573433","UNLIMITED-TRACK",46.19611,-128.44492,NA,""
"9204","9/15/2016 12:23","0-2405804","UNLIMITED-TRACK",46.19506,-128.44475,NA,""
"9219","9/15/2016 12:06","0-2573433","UNLIMITED-TRACK",46.19355,-128.44411,NA,""
"9228","9/15/2016 11:54","0-2405804","UNLIMITED-TRACK",46.19267,-128.44359,NA,""
"9244","9/15/2016 11:38","0-2573433","UNLIMITED-TRACK",46.19167,-128.44284,NA,""
"9254","9/15/2016 11:24","0-2405804","UNLIMITED-TRACK",46.19081,-128.44208,NA,""
"9271","9/15/2016 11:06","0-2573433","UNLIMITED-TRACK",46.18984,-128.44148,NA,""
"9280","9/15/2016 10:55","0-2405804","UNLIMITED-TRACK",46.18903,-128.44115,NA,""
"9295","9/15/2016 10:37","0-2573433","UNLIMITED-TRACK",46.18791,-128.4406,NA,""
"9305","9/15/2016 10:25","0-2405804","UNLIMITED-TRACK",46.18711,-128.44031,NA,""
"9319","9/15/2016 10:10","0-2573433","UNLIMITED-TRACK",46.18597,-128.4399,NA,""
"9329","9/15/2016 09:55","0-2405804","UNLIMITED-TRACK",46.18523,-128.43964,NA,""
"9346","9/15/2016 09:36","0-2573433","UNLIMITED-TRACK",46.18411,-128.43938,NA,""
"9355","9/15/2016 09:24","0-2405804","UNLIMITED-TRACK",46.18335,-128.43945,NA,""
"9371","9/15/2016 09:09","0-2573433","UNLIMITED-TRACK",46.18225,-128.43951,NA,""
"9380","9/15/2016 08:55","0-2405804","UNLIMITED-TRACK",46.18142,-128.43951,NA,""
"9395","9/15/2016 08:40","0-2573433","UNLIMITED-TRACK",46.18045,-128.43959,NA,""
"9406","9/15/2016 08:25","0-2405804","UNLIMITED-TRACK",46.17945,-128.43956,NA,""
"9421","9/15/2016 08:07","0-2573433","UNLIMITED-TRACK",46.17849,-128.43974,NA,""
"9430","9/15/2016 07:55","0-2405804","UNLIMITED-TRACK",46.17785,-128.43988,NA,""
"9449","9/15/2016 07:37","0-2573433","UNLIMITED-TRACK",46.17687,-128.44028,NA,""
"9457","9/15/2016 07:25","0-2405804","UNLIMITED-TRACK",46.17653,-128.4407,NA,""
"9470","9/15/2016 07:10","0-2573433","UNLIMITED-TRACK",46.17625,-128.44138,NA,""
"9479","9/15/2016 06:56","0-2405804","UNLIMITED-TRACK",46.17598,-128.44191,NA,""
"9495","9/15/2016 06:37","0-2573433","UNLIMITED-TRACK",46.17551,-128.44334,NA,""
"9504","9/15/2016 06:25","0-2405804","UNLIMITED-TRACK",46.17511,-128.44438,NA,""
"9520","9/15/2016 06:10","0-2573433","UNLIMITED-TRACK",46.17448,-128.4458,NA,""
"9531","9/15/2016 05:56","0-2405804","UNLIMITED-TRACK",46.17385,-128.44719,NA,""
"9546","9/15/2016 05:40","0-2573433","UNLIMITED-TRACK",46.17295,-128.44902,NA,""
"9557","9/15/2016 05:25","0-2405804","UNLIMITED-TRACK",46.17209,-128.45068,NA,""
"9575","9/15/2016 05:07","0-2573433","UNLIMITED-TRACK",46.17091,-128.45305,NA,""
"9584","9/15/2016 04:56","0-2405804","UNLIMITED-TRACK",46.17007,-128.45441,NA,""
"9599","9/15/2016 04:39","0-2573433","UNLIMITED-TRACK",46.16884,-128.4565,NA,""
"9611","9/15/2016 04:26","0-2405804","UNLIMITED-TRACK",46.16761,-128.45775,NA,""
"9625","9/15/2016 04:10","0-2573433","UNLIMITED-TRACK",46.16614,-128.45914,NA,""
"9636","9/15/2016 03:56","0-2405804","UNLIMITED-TRACK",46.16473,-128.46024,NA,""
"9653","9/15/2016 03:40","0-2573433","UNLIMITED-TRACK",46.16285,-128.46165,NA,""
"9663","9/15/2016 03:26","0-2405804","UNLIMITED-TRACK",46.16143,-128.46246,NA,""
"9680","9/15/2016 03:11","0-2573433","UNLIMITED-TRACK",46.16003,-128.46303,NA,""
"9692","9/15/2016 02:57","0-2405804","UNLIMITED-TRACK",46.15816,-128.46335,NA,""
"9708","9/15/2016 02:41","0-2573433","UNLIMITED-TRACK",46.15639,-128.46344,NA,""
"9719","9/15/2016 02:26","0-2405804","UNLIMITED-TRACK",46.15459,-128.46336,NA,""
"9736","9/15/2016 02:10","0-2573433","UNLIMITED-TRACK",46.15258,-128.46288,NA,""
"9745","9/15/2016 01:58","0-2405804","UNLIMITED-TRACK",46.15118,-128.46245,NA,""
"9764","9/15/2016 01:38","0-2573433","UNLIMITED-TRACK",46.14884,-128.46167,NA,""
"9772","9/15/2016 01:27","0-2405804","UNLIMITED-TRACK",46.14753,-128.46127,NA,""
"9788","9/15/2016 01:11","0-2573433","UNLIMITED-TRACK",46.1458,-128.46072,NA,""
"9799","9/15/2016 00:58","0-2405804","UNLIMITED-TRACK",46.14439,-128.46019,NA,""
"9816","9/15/2016 00:41","0-2573433","UNLIMITED-TRACK",46.14241,-128.4595,NA,""
"9827","9/15/2016 00:27","0-2405804","UNLIMITED-TRACK",46.14075,-128.45871,NA,""
"9846","9/15/2016 00:08","0-2573433","UNLIMITED-TRACK",46.13851,-128.45766,NA,""
"9854","9/14/2016 23:58","0-2405804","UNLIMITED-TRACK",46.13735,-128.45691,NA,""
"9868","9/14/2016 23:42","0-2573433","UNLIMITED-TRACK",46.13581,-128.45581,NA,""
"9880","9/14/2016 23:27","0-2405804","UNLIMITED-TRACK",46.13427,-128.4547,NA,""
"9898","9/14/2016 23:11","0-2573433","UNLIMITED-TRACK",46.13265,-128.45357,NA,""
"9908","9/14/2016 22:58","0-2405804","UNLIMITED-TRACK",46.1315,-128.45256,NA,""
"9923","9/14/2016 22:42","0-2573433","UNLIMITED-TRACK",46.13029,-128.4512,NA,""
