"","dateTime","spotID","readingType","lat","long","NA","NA"
"8341","9/16/2016 06:08","0-2571819","UNLIMITED-TRACK",41.62989,-129.27951,NA,""
"8355","9/16/2016 05:49","0-2573891","UNLIMITED-TRACK",41.62968,-129.27882,NA,""
"8365","9/16/2016 05:37","0-2571819","UNLIMITED-TRACK",41.62968,-129.2784,NA,""
"8376","9/16/2016 05:19","0-2573891","UNLIMITED-TRACK",41.62981,-129.27745,NA,""
"8386","9/16/2016 05:08","0-2571819","UNLIMITED-TRACK",41.62994,-129.2769,NA,""
"8398","9/16/2016 04:49","0-2573891","UNLIMITED-TRACK",41.63028,-129.27573,NA,""
"8409","9/16/2016 04:38","0-2571819","UNLIMITED-TRACK",41.63061,-129.27507,NA,""
"8423","9/16/2016 04:18","0-2573891","UNLIMITED-TRACK",41.63129,-129.27385,NA,""
"8431","9/16/2016 04:09","0-2571819","UNLIMITED-TRACK",41.63178,-129.27327,NA,""
"8446","9/16/2016 03:49","0-2573891","UNLIMITED-TRACK",41.6328,-129.27188,NA,""
"8457","9/16/2016 03:38","0-2571819","UNLIMITED-TRACK",41.63337,-129.27109,NA,""
"8469","9/16/2016 03:18","0-2573891","UNLIMITED-TRACK",41.63442,-129.26982,NA,""
"8478","9/16/2016 03:09","0-2571819","UNLIMITED-TRACK",41.63496,-129.26932,NA,""
"8490","9/16/2016 02:49","0-2573891","UNLIMITED-TRACK",41.6362,-129.26852,NA,""
"8501","9/16/2016 02:38","0-2571819","UNLIMITED-TRACK",41.63693,-129.26805,NA,""
"8515","9/16/2016 02:19","0-2573891","UNLIMITED-TRACK",41.63817,-129.26732,NA,""
"8524","9/16/2016 02:09","0-2571819","UNLIMITED-TRACK",41.63872,-129.26697,NA,""
"8536","9/16/2016 01:49","0-2573891","UNLIMITED-TRACK",41.63982,-129.26614,NA,""
"8547","9/16/2016 01:38","0-2571819","UNLIMITED-TRACK",41.6404,-129.26578,NA,""
"8563","9/16/2016 01:18","0-2573891","UNLIMITED-TRACK",41.64135,-129.2652,NA,""
"8569","9/16/2016 01:10","0-2571819","UNLIMITED-TRACK",41.64167,-129.26498,NA,""
"8582","9/16/2016 00:49","0-2573891","UNLIMITED-TRACK",41.64219,-129.26472,NA,""
"8594","9/16/2016 00:39","0-2571819","UNLIMITED-TRACK",41.64236,-129.2646,NA,""
"8607","9/16/2016 00:19","0-2573891","UNLIMITED-TRACK",41.64273,-129.26434,NA,""
"8615","9/16/2016 00:10","0-2571819","UNLIMITED-TRACK",41.64291,-129.2643,NA,""
"8632","9/15/2016 23:49","0-2573891","UNLIMITED-TRACK",41.64333,-129.26434,NA,""
"8638","9/15/2016 23:39","0-2571819","UNLIMITED-TRACK",41.64347,-129.26462,NA,""
"8652","9/15/2016 23:18","0-2573891","UNLIMITED-TRACK",41.64357,-129.2654,NA,""
"8660","9/15/2016 23:10","0-2571819","UNLIMITED-TRACK",41.64359,-129.26573,NA,""
"8678","9/15/2016 22:48","0-2573891","UNLIMITED-TRACK",41.64353,-129.26652,NA,""
"8687","9/15/2016 22:39","0-2571819","UNLIMITED-TRACK",41.64332,-129.26683,NA,""
"8700","9/15/2016 22:20","0-2573891","UNLIMITED-TRACK",41.64297,-129.26741,NA,""
"8710","9/15/2016 22:10","0-2571819","UNLIMITED-TRACK",41.64273,-129.26767,NA,""
"8726","9/15/2016 21:50","0-2573891","UNLIMITED-TRACK",41.6424,-129.26797,NA,""
"8735","9/15/2016 21:39","0-2571819","UNLIMITED-TRACK",41.64223,-129.26805,NA,""
"8752","9/15/2016 21:19","0-2573891","UNLIMITED-TRACK",41.64181,-129.2683,NA,""
"8758","9/15/2016 21:10","0-2571819","UNLIMITED-TRACK",41.64159,-129.26845,NA,""
"8774","9/15/2016 20:49","0-2573891","UNLIMITED-TRACK",41.64101,-129.26862,NA,""
"8781","9/15/2016 20:40","0-2571819","UNLIMITED-TRACK",41.64075,-129.26863,NA,""
"8795","9/15/2016 20:21","0-2573891","UNLIMITED-TRACK",41.6401,-129.26884,NA,""
"8805","9/15/2016 20:10","0-2571819","UNLIMITED-TRACK",41.63979,-129.26884,NA,""
"8822","9/15/2016 19:49","0-2573891","UNLIMITED-TRACK",41.63921,-129.26884,NA,""
"8829","9/15/2016 19:40","0-2571819","UNLIMITED-TRACK",41.639,-129.26883,NA,""
"8843","9/15/2016 19:21","0-2573891","UNLIMITED-TRACK",41.63857,-129.26892,NA,""
"8855","9/15/2016 19:11","0-2571819","UNLIMITED-TRACK",41.63846,-129.26898,NA,""
"8869","9/15/2016 18:51","0-2573891","UNLIMITED-TRACK",41.63823,-129.26918,NA,""
"8879","9/15/2016 18:41","0-2571819","UNLIMITED-TRACK",41.6381,-129.26936,NA,""
"8896","9/15/2016 18:21","0-2573891","UNLIMITED-TRACK",41.63787,-129.26958,NA,""
"8905","9/15/2016 18:11","0-2571819","UNLIMITED-TRACK",41.63779,-129.26949,NA,""
"8921","9/15/2016 17:51","0-2573891","UNLIMITED-TRACK",41.63783,-129.26924,NA,""
"8932","9/15/2016 17:40","0-2571819","UNLIMITED-TRACK",41.6378,-129.26917,NA,""
"8947","9/15/2016 17:21","0-2573891","UNLIMITED-TRACK",41.63774,-129.26898,NA,""
"8957","9/15/2016 17:11","0-2571819","UNLIMITED-TRACK",41.63768,-129.26884,NA,""
"8975","9/15/2016 16:51","0-2573891","UNLIMITED-TRACK",41.63756,-129.26845,NA,""
"8984","9/15/2016 16:41","0-2571819","UNLIMITED-TRACK",41.63753,-129.2682,NA,""
"8999","9/15/2016 16:21","0-2573891","UNLIMITED-TRACK",41.63754,-129.26773,NA,""
"9008","9/15/2016 16:12","0-2571819","UNLIMITED-TRACK",41.63758,-129.26735,NA,""
"9025","9/15/2016 15:50","0-2573891","UNLIMITED-TRACK",41.63763,-129.26668,NA,""
"9034","9/15/2016 15:41","0-2571819","UNLIMITED-TRACK",41.63768,-129.26642,NA,""
"9050","9/15/2016 15:21","0-2573891","UNLIMITED-TRACK",41.63796,-129.26584,NA,""
"9060","9/15/2016 15:12","0-2571819","UNLIMITED-TRACK",41.63812,-129.26552,NA,""
"9076","9/15/2016 14:51","0-2573891","UNLIMITED-TRACK",41.63832,-129.26492,NA,""
"9084","9/15/2016 14:41","0-2571819","UNLIMITED-TRACK",41.63868,-129.26456,NA,""
"9101","9/15/2016 14:21","0-2573891","UNLIMITED-TRACK",41.6391,-129.26366,NA,""
"9111","9/15/2016 14:12","0-2571819","UNLIMITED-TRACK",41.6393,-129.26324,NA,""
"9127","9/15/2016 13:51","0-2573891","UNLIMITED-TRACK",41.63965,-129.26241,NA,""
"9137","9/15/2016 13:42","0-2571819","UNLIMITED-TRACK",41.63984,-129.26205,NA,""
"9154","9/15/2016 13:21","0-2573891","UNLIMITED-TRACK",41.64025,-129.26135,NA,""
"9163","9/15/2016 13:12","0-2571819","UNLIMITED-TRACK",41.64042,-129.26106,NA,""
"9181","9/15/2016 12:51","0-2573891","UNLIMITED-TRACK",41.6408,-129.26016,NA,""
"9187","9/15/2016 12:42","0-2571819","UNLIMITED-TRACK",41.64097,-129.25987,NA,""
"9205","9/15/2016 12:22","0-2573891","UNLIMITED-TRACK",41.64114,-129.25934,NA,""
"9212","9/15/2016 12:13","0-2571819","UNLIMITED-TRACK",41.64114,-129.25919,NA,""
"9229","9/15/2016 11:52","0-2573891","UNLIMITED-TRACK",41.64101,-129.259,NA,""
"9238","9/15/2016 11:42","0-2571819","UNLIMITED-TRACK",41.64094,-129.25894,NA,""
"9255","9/15/2016 11:22","0-2573891","UNLIMITED-TRACK",41.64084,-129.25874,NA,""
"9263","9/15/2016 11:14","0-2571819","UNLIMITED-TRACK",41.64085,-129.25854,NA,""
"9283","9/15/2016 10:51","0-2573891","UNLIMITED-TRACK",41.64076,-129.25838,NA,""
"9290","9/15/2016 10:43","0-2571819","UNLIMITED-TRACK",41.64075,-129.25832,NA,""
"9314","9/15/2016 10:13","0-2571819","UNLIMITED-TRACK",41.64096,-129.25815,NA,""
"9337","9/15/2016 09:43","0-2571819","UNLIMITED-TRACK",41.6413,-129.25844,NA,""
"9356","9/15/2016 09:22","0-2573891","UNLIMITED-TRACK",41.6413,-129.25905,NA,""
"9364","9/15/2016 09:13","0-2571819","UNLIMITED-TRACK",41.64124,-129.25941,NA,""
"9382","9/15/2016 08:51","0-2573891","UNLIMITED-TRACK",41.64076,-129.25998,NA,""
"9390","9/15/2016 08:43","0-2571819","UNLIMITED-TRACK",41.64053,-129.26012,NA,""
"9407","9/15/2016 08:23","0-2573891","UNLIMITED-TRACK",41.64011,-129.26012,NA,""
"9415","9/15/2016 08:13","0-2571819","UNLIMITED-TRACK",41.63987,-129.26016,NA,""
"9433","9/15/2016 07:52","0-2573891","UNLIMITED-TRACK",41.63914,-129.26044,NA,""
"9444","9/15/2016 07:43","0-2571819","UNLIMITED-TRACK",41.63887,-129.26042,NA,""
"9458","9/15/2016 07:23","0-2573891","UNLIMITED-TRACK",41.63813,-129.2605,NA,""
"9464","9/15/2016 07:14","0-2571819","UNLIMITED-TRACK",41.63781,-129.2605,NA,""
"9481","9/15/2016 06:52","0-2573891","UNLIMITED-TRACK",41.63714,-129.2605,NA,""
"9489","9/15/2016 06:44","0-2571819","UNLIMITED-TRACK",41.63698,-129.2605,NA,""
"9506","9/15/2016 06:23","0-2573891","UNLIMITED-TRACK",41.63653,-129.26039,NA,""
"9515","9/15/2016 06:14","0-2571819","UNLIMITED-TRACK",41.63636,-129.26028,NA,""
"9533","9/15/2016 05:53","0-2573891","UNLIMITED-TRACK",41.63614,-129.26001,NA,""
"9540","9/15/2016 05:44","0-2571819","UNLIMITED-TRACK",41.63614,-129.25992,NA,""
"9559","9/15/2016 05:23","0-2573891","UNLIMITED-TRACK",41.63622,-129.25963,NA,""
"9568","9/15/2016 05:14","0-2571819","UNLIMITED-TRACK",41.63635,-129.25941,NA,""
"9587","9/15/2016 04:52","0-2573891","UNLIMITED-TRACK",41.63689,-129.25864,NA,""
"9596","9/15/2016 04:43","0-2571819","UNLIMITED-TRACK",41.63717,-129.25822,NA,""
"9612","9/15/2016 04:24","0-2573891","UNLIMITED-TRACK",41.63794,-129.25774,NA,""
"9620","9/15/2016 04:14","0-2571819","UNLIMITED-TRACK",41.63842,-129.25739,NA,""
"9640","9/15/2016 03:53","0-2573891","UNLIMITED-TRACK",41.63955,-129.25674,NA,""
"9650","9/15/2016 03:44","0-2571819","UNLIMITED-TRACK",41.6391,-129.25575,NA,""
"9665","9/15/2016 03:24","0-2573891","UNLIMITED-TRACK",41.64097,-129.25615,NA,""
"9674","9/15/2016 03:15","0-2571819","UNLIMITED-TRACK",41.64145,-129.25591,NA,""
"9694","9/15/2016 02:53","0-2573891","UNLIMITED-TRACK",41.64258,-129.2551,NA,""
"9703","9/15/2016 02:44","0-2571819","UNLIMITED-TRACK",41.64302,-129.25475,NA,""
"9722","9/15/2016 02:24","0-2573891","UNLIMITED-TRACK",41.64402,-129.254,NA,""
"9730","9/15/2016 02:15","0-2571819","UNLIMITED-TRACK",41.64451,-129.25359,NA,""
"9747","9/15/2016 01:54","0-2573891","UNLIMITED-TRACK",41.64555,-129.25293,NA,""
"9758","9/15/2016 01:44","0-2571819","UNLIMITED-TRACK",41.64602,-129.25261,NA,""
"9776","9/15/2016 01:23","0-2573891","UNLIMITED-TRACK",41.64681,-129.25204,NA,""
"9784","9/15/2016 01:15","0-2571819","UNLIMITED-TRACK",41.64712,-129.25179,NA,""
"9802","9/15/2016 00:55","0-2573891","UNLIMITED-TRACK",41.64786,-129.25153,NA,""
"9814","9/15/2016 00:44","0-2571819","UNLIMITED-TRACK",41.64817,-129.25157,NA,""
"9832","9/15/2016 00:23","0-2573891","UNLIMITED-TRACK",41.64862,-129.25186,NA,""
"9836","9/15/2016 00:16","0-2571819","UNLIMITED-TRACK",41.64876,-129.25194,NA,""
"9856","9/14/2016 23:55","0-2573891","UNLIMITED-TRACK",41.64903,-129.25226,NA,""
"9864","9/14/2016 23:45","0-2571819","UNLIMITED-TRACK",41.64896,-129.25258,NA,""
"9884","9/14/2016 23:24","0-2573891","UNLIMITED-TRACK",41.64844,-129.25319,NA,""
"9890","9/14/2016 23:15","0-2571819","UNLIMITED-TRACK",41.64808,-129.25348,NA,""
"9909","9/14/2016 22:55","0-2573891","UNLIMITED-TRACK",41.64723,-129.25441,NA,""
"9917","9/14/2016 22:45","0-2571819","UNLIMITED-TRACK",41.64677,-129.25479,NA,""
"9938","9/14/2016 22:25","0-2573891","UNLIMITED-TRACK",41.64589,-129.25548,NA,""
"9946","9/14/2016 22:16","0-2571819","UNLIMITED-TRACK",41.64555,-129.25569,NA,""
"9965","9/14/2016 21:55","0-2573891","UNLIMITED-TRACK",41.64468,-129.25606,NA,""
"9977","9/14/2016 21:45","0-2571819","UNLIMITED-TRACK",41.64433,-129.2561,NA,""
"9995","9/14/2016 21:24","0-2573891","UNLIMITED-TRACK",41.6438,-129.25616,NA,""
"10001","9/14/2016 21:16","0-2571819","UNLIMITED-TRACK",41.6436,-129.2562,NA,""
"10021","9/14/2016 20:55","0-2573891","UNLIMITED-TRACK",41.64317,-129.25623,NA,""
"10031","9/14/2016 20:46","0-2571819","UNLIMITED-TRACK",41.64299,-129.25626,NA,""
"10049","9/14/2016 20:25","0-2573891","UNLIMITED-TRACK",41.64262,-129.2563,NA,""
"10058","9/14/2016 20:16","0-2571819","UNLIMITED-TRACK",41.64248,-129.25627,NA,""
"10076","9/14/2016 19:55","0-2573891","UNLIMITED-TRACK",41.64198,-129.25639,NA,""
"10085","9/14/2016 19:46","0-2571819","UNLIMITED-TRACK",41.64167,-129.25653,NA,""
"10105","9/14/2016 19:24","0-2573891","UNLIMITED-TRACK",41.64088,-129.2567,NA,""
"10110","9/14/2016 19:17","0-2571819","UNLIMITED-TRACK",41.64064,-129.2567,NA,""
"10129","9/14/2016 18:56","0-2573891","UNLIMITED-TRACK",41.63992,-129.25638,NA,""
"10140","9/14/2016 18:46","0-2571819","UNLIMITED-TRACK",41.63965,-129.25606,NA,""
"10158","9/14/2016 18:24","0-2573891","UNLIMITED-TRACK",41.63913,-129.25529,NA,""
"10166","9/14/2016 18:16","0-2571819","UNLIMITED-TRACK",41.63895,-129.25514,NA,""
"10186","9/14/2016 17:56","0-2573891","UNLIMITED-TRACK",41.63859,-129.25427,NA,""
"10197","9/14/2016 17:46","0-2571819","UNLIMITED-TRACK",41.63852,-129.25381,NA,""
"10214","9/14/2016 17:24","0-2573891","UNLIMITED-TRACK",41.63853,-129.25272,NA,""
"10221","9/14/2016 17:17","0-2571819","UNLIMITED-TRACK",41.63852,-129.25209,NA,""
"10238","9/14/2016 16:56","0-2573891","UNLIMITED-TRACK",41.63869,-129.25078,NA,""
"10248","9/14/2016 16:47","0-2571819","UNLIMITED-TRACK",41.63883,-129.25026,NA,""
"10268","9/14/2016 16:25","0-2573891","UNLIMITED-TRACK",41.63931,-129.24904,NA,""
"10277","9/14/2016 16:17","0-2571819","UNLIMITED-TRACK",41.63959,-129.24864,NA,""
"10293","9/14/2016 15:57","0-2573891","UNLIMITED-TRACK",41.64031,-129.24788,NA,""
"10305","9/14/2016 15:47","0-2571819","UNLIMITED-TRACK",41.64072,-129.24751,NA,""
"10322","9/14/2016 15:25","0-2573891","UNLIMITED-TRACK",41.64148,-129.2469,NA,""
"10332","9/14/2016 15:17","0-2571819","UNLIMITED-TRACK",41.64182,-129.24672,NA,""
"10349","9/14/2016 14:57","0-2573891","UNLIMITED-TRACK",41.64267,-129.24625,NA,""
"10360","9/14/2016 14:46","0-2571819","UNLIMITED-TRACK",41.64314,-129.24596,NA,""
"10376","9/14/2016 14:25","0-2573891","UNLIMITED-TRACK",41.64415,-129.24557,NA,""
"10386","9/14/2016 14:17","0-2571819","UNLIMITED-TRACK",41.64454,-129.24539,NA,""
"10404","9/14/2016 13:57","0-2573891","UNLIMITED-TRACK",41.64534,-129.24513,NA,""
"10412","9/14/2016 13:47","0-2571819","UNLIMITED-TRACK",41.64574,-129.245,NA,""
"10429","9/14/2016 13:27","0-2573891","UNLIMITED-TRACK",41.64645,-129.24475,NA,""
"10439","9/14/2016 13:17","0-2571819","UNLIMITED-TRACK",41.64685,-129.24466,NA,""
"10457","9/14/2016 12:58","0-2573891","UNLIMITED-TRACK",41.64767,-129.24448,NA,""
"10467","9/14/2016 12:47","0-2571819","UNLIMITED-TRACK",41.64803,-129.24454,NA,""
"10486","9/14/2016 12:26","0-2573891","UNLIMITED-TRACK",41.64856,-129.24466,NA,""
"10492","9/14/2016 12:18","0-2571819","UNLIMITED-TRACK",41.64873,-129.24474,NA,""
"10510","9/14/2016 11:59","0-2573891","UNLIMITED-TRACK",41.64884,-129.24507,NA,""
"10521","9/14/2016 11:47","0-2571819","UNLIMITED-TRACK",41.64865,-129.24529,NA,""
"10537","9/14/2016 11:29","0-2573891","UNLIMITED-TRACK",41.6482,-129.24576,NA,""
"10546","9/14/2016 11:18","0-2571819","UNLIMITED-TRACK",41.64795,-129.24596,NA,""
"10564","9/14/2016 10:57","0-2573891","UNLIMITED-TRACK",41.64711,-129.24638,NA,""
"10574","9/14/2016 10:47","0-2571819","UNLIMITED-TRACK",41.64661,-129.24651,NA,""
"10594","9/14/2016 10:27","0-2573891","UNLIMITED-TRACK",41.64551,-129.24669,NA,""
"10603","9/14/2016 10:18","0-2571819","UNLIMITED-TRACK",41.64506,-129.24666,NA,""
"10621","9/14/2016 09:57","0-2573891","UNLIMITED-TRACK",41.6442,-129.24637,NA,""
"10631","9/14/2016 09:47","0-2571819","UNLIMITED-TRACK",41.64398,-129.24612,NA,""
"10649","9/14/2016 09:28","0-2573891","UNLIMITED-TRACK",41.6437,-129.24576,NA,""
"10658","9/14/2016 09:18","0-2571819","UNLIMITED-TRACK",41.6437,-129.24554,NA,""
"10675","9/14/2016 08:58","0-2573891","UNLIMITED-TRACK",41.64379,-129.2455,NA,""
"10686","9/14/2016 08:48","0-2571819","UNLIMITED-TRACK",41.64389,-129.24557,NA,""
"10702","9/14/2016 08:28","0-2573891","UNLIMITED-TRACK",41.64405,-129.2455,NA,""
"10712","9/14/2016 08:18","0-2571819","UNLIMITED-TRACK",41.64417,-129.24535,NA,""
"10737","9/14/2016 07:48","0-2571819","UNLIMITED-TRACK",41.64408,-129.24529,NA,""
"10755","9/14/2016 07:28","0-2573891","UNLIMITED-TRACK",41.64399,-129.24529,NA,""
"10765","9/14/2016 07:19","0-2571819","UNLIMITED-TRACK",41.644,-129.24538,NA,""
"10782","9/14/2016 06:57","0-2573891","UNLIMITED-TRACK",41.64407,-129.24559,NA,""
"10791","9/14/2016 06:48","0-2571819","UNLIMITED-TRACK",41.64416,-129.24571,NA,""
"10808","9/14/2016 06:28","0-2573891","UNLIMITED-TRACK",41.64448,-129.24603,NA,""
"10816","9/14/2016 06:19","0-2571819","UNLIMITED-TRACK",41.64462,-129.24614,NA,""
"10834","9/14/2016 05:57","0-2573891","UNLIMITED-TRACK",41.64506,-129.24619,NA,""
"10843","9/14/2016 05:48","0-2571819","UNLIMITED-TRACK",41.64535,-129.24622,NA,""
"10858","9/14/2016 05:28","0-2573891","UNLIMITED-TRACK",41.6459,-129.24637,NA,""
"10868","9/14/2016 05:19","0-2571819","UNLIMITED-TRACK",41.64608,-129.24637,NA,""
"10885","9/14/2016 04:58","0-2573891","UNLIMITED-TRACK",41.64637,-129.24637,NA,""
"10893","9/14/2016 04:49","0-2571819","UNLIMITED-TRACK",41.6466,-129.24643,NA,""
"10913","9/14/2016 04:28","0-2573891","UNLIMITED-TRACK",41.64711,-129.24643,NA,"  SPOT Trace is functioning properly."
"10923","9/14/2016 04:19","0-2571819","UNLIMITED-TRACK",41.64739,-129.24644,NA,""
"10940","9/14/2016 03:58","0-2573891","UNLIMITED-TRACK",41.64788,-129.24626,NA,""
"10949","9/14/2016 03:50","0-2571819","UNLIMITED-TRACK",41.64818,-129.2464,NA,""
"10970","9/14/2016 03:29","0-2573891","UNLIMITED-TRACK",41.64878,-129.24655,NA,""
"10979","9/14/2016 03:19","0-2571819","UNLIMITED-TRACK",41.64906,-129.24658,NA,""
"10998","9/14/2016 02:57","0-2573891","UNLIMITED-TRACK",41.64977,-129.24643,NA,""
"11012","9/14/2016 02:49","0-2571819","UNLIMITED-TRACK",41.65001,-129.24628,NA,""
"11027","9/14/2016 02:27","0-2573891","UNLIMITED-TRACK",41.65063,-129.24566,NA,""
"11037","9/14/2016 02:20","0-2571819","UNLIMITED-TRACK",41.6509,-129.2455,NA,""
"11057","9/14/2016 01:57","0-2573891","UNLIMITED-TRACK",41.65149,-129.2454,NA,""
"11064","9/14/2016 01:50","0-2571819","UNLIMITED-TRACK",41.65185,-129.24507,NA,""
"11094","9/14/2016 01:20","0-2571819","UNLIMITED-TRACK",41.65335,-129.24487,NA,""
"11112","9/14/2016 00:59","0-2573891","UNLIMITED-TRACK",41.65424,-129.24496,NA,""
"11123","9/14/2016 00:49","0-2571819","UNLIMITED-TRACK",41.65454,-129.24507,NA,""
"11140","9/14/2016 00:29","0-2573891","UNLIMITED-TRACK",41.6551,-129.24522,NA,""
"11149","9/14/2016 00:20","0-2571819","UNLIMITED-TRACK",41.65533,-129.24539,NA,""
"11168","9/13/2016 23:59","0-2573891","UNLIMITED-TRACK",41.65566,-129.24565,NA,""
"11180","9/13/2016 23:50","0-2571819","UNLIMITED-TRACK",41.65572,-129.24597,NA,""
"11208","9/13/2016 23:20","0-2571819","UNLIMITED-TRACK",41.65556,-129.24651,NA,""
"11235","9/13/2016 22:49","0-2571819","UNLIMITED-TRACK",41.65499,-129.24672,NA,""
"11254","9/13/2016 22:29","0-2573891","UNLIMITED-TRACK",41.6546,-129.24672,NA,""
"11266","9/13/2016 22:20","0-2571819","UNLIMITED-TRACK",41.65451,-129.24669,NA,""
"11283","9/13/2016 22:01","0-2573891","UNLIMITED-TRACK",41.65431,-129.24664,NA,""
"11296","9/13/2016 21:50","0-2571819","UNLIMITED-TRACK",41.65411,-129.24661,NA,""
"11313","9/13/2016 21:30","0-2573891","UNLIMITED-TRACK",41.65371,-129.24637,NA,""
"11326","9/13/2016 21:21","0-2571819","UNLIMITED-TRACK",41.65353,-129.24623,NA,""
"11343","9/13/2016 20:59","0-2573891","UNLIMITED-TRACK",41.65311,-129.24585,NA,""
"11354","9/13/2016 20:50","0-2571819","UNLIMITED-TRACK",41.65299,-129.24554,NA,""
"11371","9/13/2016 20:31","0-2573891","UNLIMITED-TRACK",41.65275,-129.24518,NA,""
"11382","9/13/2016 20:20","0-2571819","UNLIMITED-TRACK",41.6525,-129.245,NA,""
"11399","9/13/2016 20:01","0-2573891","UNLIMITED-TRACK",41.65198,-129.24467,NA,""
"11413","9/13/2016 19:50","0-2571819","UNLIMITED-TRACK",41.65171,-129.24443,NA,""
"11427","9/13/2016 19:31","0-2573891","UNLIMITED-TRACK",41.65126,-129.24391,NA,""
"11441","9/13/2016 19:20","0-2571819","UNLIMITED-TRACK",41.65115,-129.24353,NA,""
"11457","9/13/2016 19:00","0-2573891","UNLIMITED-TRACK",41.65099,-129.24304,NA,""
"11470","9/13/2016 18:50","0-2571819","UNLIMITED-TRACK",41.65106,-129.24286,NA,""
"11485","9/13/2016 18:32","0-2573891","UNLIMITED-TRACK",41.65124,-129.24254,NA,""
"11497","9/13/2016 18:21","0-2571819","UNLIMITED-TRACK",41.65125,-129.24249,NA,""
"11515","9/13/2016 18:01","0-2573891","UNLIMITED-TRACK",41.65122,-129.24248,NA,""
"11529","9/13/2016 17:50","0-2571819","UNLIMITED-TRACK",41.65117,-129.24243,NA,""
"11543","9/13/2016 17:32","0-2573891","UNLIMITED-TRACK",41.65112,-129.24225,NA,""
"11557","9/13/2016 17:21","0-2571819","UNLIMITED-TRACK",41.65113,-129.2421,NA,""
"11573","9/13/2016 17:02","0-2573891","UNLIMITED-TRACK",41.65131,-129.24188,NA,""
"11586","9/13/2016 16:51","0-2571819","UNLIMITED-TRACK",41.65143,-129.24193,NA,""
"11602","9/13/2016 16:30","0-2573891","UNLIMITED-TRACK",41.65181,-129.24207,NA,""
"11612","9/13/2016 16:21","0-2571819","UNLIMITED-TRACK",41.65197,-129.2421,NA,""
"11629","9/13/2016 16:03","0-2573891","UNLIMITED-TRACK",41.6524,-129.24237,NA,""
"11642","9/13/2016 15:51","0-2571819","UNLIMITED-TRACK",41.65272,-129.24243,NA,""
"11658","9/13/2016 15:31","0-2573891","UNLIMITED-TRACK",41.65313,-129.24222,NA,""
"11671","9/13/2016 15:21","0-2571819","UNLIMITED-TRACK",41.65339,-129.24207,NA,""
"11687","9/13/2016 15:01","0-2573891","UNLIMITED-TRACK",41.65407,-129.24162,NA,""
"11700","9/13/2016 14:51","0-2571819","UNLIMITED-TRACK",41.6544,-129.24127,NA,""
