"","dateTime","spotID","readingType","lat","long","NA","NA"
"11839","9/13/2016 12:26","0-2573523","UNLIMITED-TRACK",33.97055,-125.45891,NA,""
"11841","9/13/2016 12:24","0-2571722","UNLIMITED-TRACK",33.97061,-125.45917,NA,""
"11864","9/13/2016 11:59","0-2573523","UNLIMITED-TRACK",33.97069,-125.46191,NA,""
"11895","9/13/2016 11:26","0-2573523","UNLIMITED-TRACK",33.97064,-125.46529,NA,""
"11921","9/13/2016 10:57","0-2573523","UNLIMITED-TRACK",33.9705,-125.46825,NA,""
"11948","9/13/2016 10:28","0-2573523","UNLIMITED-TRACK",33.97068,-125.47084,NA,""
"11957","9/13/2016 10:23","0-2571722","UNLIMITED-TRACK",33.97081,-125.47142,NA,""
"11975","9/13/2016 09:58","0-2573523","UNLIMITED-TRACK",33.97053,-125.47333,NA,""
"11983","9/13/2016 09:53","0-2571722","UNLIMITED-TRACK",33.97046,-125.4738,NA,""
"12005","9/13/2016 09:26","0-2573523","UNLIMITED-TRACK",33.9699,-125.47589,NA,""
"12006","9/13/2016 09:25","0-2571722","UNLIMITED-TRACK",33.96991,-125.476,NA,""
"12030","9/13/2016 08:57","0-2573523","UNLIMITED-TRACK",33.96925,-125.47827,NA,""
"12037","9/13/2016 08:54","0-2571722","UNLIMITED-TRACK",33.9692,-125.47855,NA,""
"12058","9/13/2016 08:26","0-2573523","UNLIMITED-TRACK",33.96858,-125.48051,NA,""
"12061","9/13/2016 08:25","0-2571722","UNLIMITED-TRACK",33.96852,-125.48065,NA,""
"12086","9/13/2016 07:56","0-2573523","UNLIMITED-TRACK",33.96807,-125.48188,NA,""
"12091","9/13/2016 07:53","0-2571722","UNLIMITED-TRACK",33.96793,-125.48204,NA,""
"12115","9/13/2016 07:27","0-2573523","UNLIMITED-TRACK",33.96751,-125.48283,NA,""
"12118","9/13/2016 07:25","0-2571722","UNLIMITED-TRACK",33.96741,-125.48286,NA,""
"12145","9/13/2016 06:57","0-2573523","UNLIMITED-TRACK",33.96716,-125.48361,NA,""
"12150","9/13/2016 06:55","0-2571722","UNLIMITED-TRACK",33.96713,-125.48369,NA,""
"12174","9/13/2016 06:27","0-2573523","UNLIMITED-TRACK",33.96699,-125.48481,NA,""
"12179","9/13/2016 06:25","0-2571722","UNLIMITED-TRACK",33.96692,-125.48506,NA,""
"12203","9/13/2016 05:57","0-2573523","UNLIMITED-TRACK",33.96665,-125.48631,NA,""
"12206","9/13/2016 05:56","0-2571722","UNLIMITED-TRACK",33.96661,-125.48637,NA,""
"12228","9/13/2016 05:29","0-2573523","UNLIMITED-TRACK",33.96658,-125.48759,NA,""
"12236","9/13/2016 05:24","0-2571722","UNLIMITED-TRACK",33.96656,-125.48792,NA,""
"12257","9/13/2016 04:58","0-2573523","UNLIMITED-TRACK",33.96687,-125.48965,NA,""
"12260","9/13/2016 04:57","0-2571722","UNLIMITED-TRACK",33.96685,-125.48975,NA,""
"12285","9/13/2016 04:28","0-2573523","UNLIMITED-TRACK",33.96764,-125.49145,NA,""
"12291","9/13/2016 04:24","0-2571722","UNLIMITED-TRACK",33.96776,-125.49169,NA,""
"12315","9/13/2016 03:57","0-2573523","UNLIMITED-TRACK",33.9692,-125.49356,NA,""
"12344","9/13/2016 03:28","0-2573523","UNLIMITED-TRACK",33.97094,-125.49573,NA,""
"12350","9/13/2016 03:24","0-2571722","UNLIMITED-TRACK",33.97122,-125.49605,NA,""
"12373","9/13/2016 02:58","0-2573523","UNLIMITED-TRACK",33.97296,-125.4985,NA,""
"12378","9/13/2016 02:56","0-2571722","UNLIMITED-TRACK",33.97308,-125.49872,NA,""
"12404","9/13/2016 02:29","0-2573523","UNLIMITED-TRACK",33.97478,-125.50154,NA,""
"12411","9/13/2016 02:25","0-2571722","UNLIMITED-TRACK",33.97501,-125.50204,NA,""
"12433","9/13/2016 01:58","0-2573523","UNLIMITED-TRACK",33.96967,-125.50786,NA,""
"12439","9/13/2016 01:55","0-2571722","UNLIMITED-TRACK",33.97667,-125.50587,NA,""
"12464","9/13/2016 01:30","0-2573523","UNLIMITED-TRACK",33.97746,-125.5092,NA,""
"12467","9/13/2016 01:27","0-2571722","UNLIMITED-TRACK",33.97765,-125.50961,NA,""
"12495","9/13/2016 00:58","0-2573523","UNLIMITED-TRACK",33.97844,-125.51361,NA,""
"12502","9/13/2016 00:55","0-2571722","UNLIMITED-TRACK",33.97853,-125.51405,NA,""
"12526","9/13/2016 00:29","0-2573523","UNLIMITED-TRACK",33.97897,-125.51721,NA,""
"12532","9/13/2016 00:26","0-2571722","UNLIMITED-TRACK",33.97892,-125.51765,NA,""
"12560","9/12/2016 23:58","0-2573523","UNLIMITED-TRACK",33.97892,-125.52084,NA,""
"12563","9/12/2016 23:55","0-2571722","UNLIMITED-TRACK",33.97889,-125.52121,NA,""
"12588","9/12/2016 23:30","0-2573523","UNLIMITED-TRACK",33.97845,-125.5237,NA,""
"12593","9/12/2016 23:26","0-2571722","UNLIMITED-TRACK",33.97837,-125.52399,NA,""
"12621","9/12/2016 22:58","0-2573523","UNLIMITED-TRACK",33.97757,-125.52637,NA,""
"12625","9/12/2016 22:55","0-2571722","UNLIMITED-TRACK",33.97748,-125.52662,NA,""
"12649","9/12/2016 22:30","0-2573523","UNLIMITED-TRACK",33.97699,-125.52873,NA,""
"12653","9/12/2016 22:27","0-2571722","UNLIMITED-TRACK",33.97694,-125.52899,NA,""
"12681","9/12/2016 21:59","0-2573523","UNLIMITED-TRACK",33.97637,-125.53099,NA,""
"12687","9/12/2016 21:56","0-2571722","UNLIMITED-TRACK",33.97628,-125.53122,NA,""
"12711","9/12/2016 21:29","0-2573523","UNLIMITED-TRACK",33.97581,-125.53236,NA,""
"12717","9/12/2016 21:26","0-2571722","UNLIMITED-TRACK",33.97575,-125.53262,NA,""
"12745","9/12/2016 20:59","0-2573523","UNLIMITED-TRACK",33.97525,-125.53339,NA,""
"12748","9/12/2016 20:58","0-2571722","UNLIMITED-TRACK",33.97521,-125.53349,NA,""
"12777","9/12/2016 20:26","0-2571722","UNLIMITED-TRACK",33.97443,-125.53429,NA,""
"12803","9/12/2016 19:59","0-2573523","UNLIMITED-TRACK",33.9735,-125.53461,NA,""
"12809","9/12/2016 19:56","0-2571722","UNLIMITED-TRACK",33.9734,-125.53463,NA,""
"12833","9/12/2016 19:30","0-2573523","UNLIMITED-TRACK",33.97237,-125.53485,NA,""
"12837","9/12/2016 19:28","0-2571722","UNLIMITED-TRACK",33.9723,-125.53487,NA,""
"12897","9/12/2016 18:28","0-2571722","UNLIMITED-TRACK",33.97098,-125.53508,NA,""
"12928","9/12/2016 17:57","0-2571722","UNLIMITED-TRACK",33.97073,-125.53584,NA,""
"12952","9/12/2016 17:31","0-2573523","UNLIMITED-TRACK",33.97069,-125.53688,NA,""
"12956","9/12/2016 17:29","0-2571722","UNLIMITED-TRACK",33.97069,-125.53697,NA,""
"12986","9/12/2016 17:01","0-2573523","UNLIMITED-TRACK",33.97103,-125.53782,NA,""
"12988","9/12/2016 17:00","0-2571722","UNLIMITED-TRACK",33.97111,-125.53786,NA,""
"13014","9/12/2016 16:31","0-2573523","UNLIMITED-TRACK",33.9721,-125.53842,NA,""
"13023","9/12/2016 16:27","0-2571722","UNLIMITED-TRACK",33.97221,-125.53851,NA,""
"13046","9/12/2016 16:02","0-2573523","UNLIMITED-TRACK",33.97327,-125.53944,NA,""
"13050","9/12/2016 16:00","0-2571722","UNLIMITED-TRACK",33.9733,-125.5394,NA,""
"13077","9/12/2016 15:30","0-2573523","UNLIMITED-TRACK",33.97464,-125.54118,NA,""
"13083","9/12/2016 15:28","0-2571722","UNLIMITED-TRACK",33.97477,-125.54129,NA,""
"13106","9/12/2016 15:01","0-2573523","UNLIMITED-TRACK",33.97605,-125.54289,NA,""
"13109","9/12/2016 14:59","0-2571722","UNLIMITED-TRACK",33.97617,-125.54303,NA,""
"13137","9/12/2016 14:30","0-2573523","UNLIMITED-TRACK",33.97746,-125.54509,NA,""
"13143","9/12/2016 14:28","0-2571722","UNLIMITED-TRACK",33.97768,-125.54473,NA,""
"13170","9/12/2016 14:00","0-2573523","UNLIMITED-TRACK",33.97887,-125.54774,NA,""
"13173","9/12/2016 13:58","0-2571722","UNLIMITED-TRACK",33.97897,-125.54797,NA,""
"13200","9/12/2016 13:32","0-2573523","UNLIMITED-TRACK",33.97998,-125.55054,NA,""
"13201","9/12/2016 13:31","0-2571722","UNLIMITED-TRACK",33.98007,-125.55069,NA,""
"13233","9/12/2016 13:01","0-2573523","UNLIMITED-TRACK",33.98112,-125.55417,NA,""
"13236","9/12/2016 12:59","0-2571722","UNLIMITED-TRACK",33.98124,-125.55438,NA,""
"13261","9/12/2016 12:31","0-2571722","UNLIMITED-TRACK",33.98217,-125.55807,NA,""
"13262","9/12/2016 12:31","0-2573523","UNLIMITED-TRACK",33.98206,-125.55769,NA,""
"13293","9/12/2016 12:01","0-2573523","UNLIMITED-TRACK",33.98245,-125.56147,NA,""
"13321","9/12/2016 11:32","0-2573523","UNLIMITED-TRACK",33.9822,-125.56511,NA,""
"13352","9/12/2016 11:02","0-2573523","UNLIMITED-TRACK",33.98143,-125.56854,NA,""
"13379","9/12/2016 10:32","0-2573523","UNLIMITED-TRACK",33.98044,-125.57206,NA,""
"13382","9/12/2016 10:32","0-2571722","UNLIMITED-TRACK",33.9804,-125.5722,NA,""
"13408","9/12/2016 10:04","0-2573523","UNLIMITED-TRACK",33.97936,-125.5744,NA,""
"13413","9/12/2016 10:02","0-2571722","UNLIMITED-TRACK",33.9792,-125.57469,NA,""
"13444","9/12/2016 09:32","0-2571722","UNLIMITED-TRACK",33.97791,-125.57675,NA,""
"13445","9/12/2016 09:31","0-2573523","UNLIMITED-TRACK",33.97812,-125.57668,NA,""
"13472","9/12/2016 09:03","0-2573523","UNLIMITED-TRACK",33.9765,-125.57822,NA,""
"13476","9/12/2016 09:02","0-2571722","UNLIMITED-TRACK",33.9765,-125.57826,NA,""
"13503","9/12/2016 08:32","0-2571722","UNLIMITED-TRACK",33.97461,-125.57955,NA,""
"13505","9/12/2016 08:31","0-2573523","UNLIMITED-TRACK",33.97473,-125.57945,NA,""
"13534","9/12/2016 08:02","0-2573523","UNLIMITED-TRACK",33.9732,-125.58055,NA,""
"13536","9/12/2016 08:01","0-2571722","UNLIMITED-TRACK",33.97309,-125.58061,NA,""
"13567","9/12/2016 07:32","0-2573523","UNLIMITED-TRACK",33.97183,-125.58132,NA,""
"13572","9/12/2016 07:29","0-2571722","UNLIMITED-TRACK",33.97171,-125.58148,NA,""
"13596","9/12/2016 07:03","0-2573523","UNLIMITED-TRACK",33.97062,-125.58141,NA,""
"13600","9/12/2016 07:02","0-2571722","UNLIMITED-TRACK",33.97057,-125.58144,NA,""
"13629","9/12/2016 06:33","0-2571722","UNLIMITED-TRACK",33.96955,-125.58127,NA,""
"13630","9/12/2016 06:32","0-2573523","UNLIMITED-TRACK",33.96945,-125.58124,NA,""
"13661","9/12/2016 06:03","0-2573523","UNLIMITED-TRACK",33.96863,-125.58124,NA,""
"13666","9/12/2016 06:00","0-2571722","UNLIMITED-TRACK",33.96854,-125.58128,NA,""
"13688","9/12/2016 05:32","0-2573523","UNLIMITED-TRACK",33.96777,-125.58145,NA,""
"13697","9/12/2016 05:30","0-2571722","UNLIMITED-TRACK",33.96777,-125.58145,NA,""
"13720","9/12/2016 05:03","0-2573523","UNLIMITED-TRACK",33.96773,-125.58214,NA,""
"13725","9/12/2016 05:00","0-2571722","UNLIMITED-TRACK",33.96778,-125.58228,NA,""
"13756","9/12/2016 04:32","0-2573523","UNLIMITED-TRACK",33.96872,-125.58307,NA,""
"13762","9/12/2016 04:30","0-2571722","UNLIMITED-TRACK",33.96883,-125.58315,NA,""
"13791","9/12/2016 04:02","0-2571722","UNLIMITED-TRACK",33.97029,-125.58424,NA,""
"13792","9/12/2016 04:02","0-2573523","UNLIMITED-TRACK",33.97022,-125.5841,NA,""
"13822","9/12/2016 03:32","0-2573523","UNLIMITED-TRACK",33.97184,-125.58546,NA,""
"13828","9/12/2016 03:30","0-2571722","UNLIMITED-TRACK",33.97199,-125.58557,NA,""
"13856","9/12/2016 03:02","0-2571722","UNLIMITED-TRACK",33.97332,-125.58705,NA,""
"13893","9/12/2016 02:30","0-2571722","UNLIMITED-TRACK",33.97499,-125.58936,NA,""
"13921","9/12/2016 02:02","0-2571722","UNLIMITED-TRACK",33.97692,-125.59151,NA,""
"13951","9/12/2016 01:31","0-2571722","UNLIMITED-TRACK",33.97888,-125.59467,NA,""
"13983","9/12/2016 01:03","0-2573523","UNLIMITED-TRACK",33.98049,-125.59807,NA,""
"13985","9/12/2016 01:02","0-2571722","UNLIMITED-TRACK",33.98052,-125.59813,NA,""
"14015","9/12/2016 00:34","0-2573523","UNLIMITED-TRACK",33.98167,-125.60143,NA,""
"14021","9/12/2016 00:31","0-2571722","UNLIMITED-TRACK",33.9818,-125.60176,NA,""
"14047","9/12/2016 00:04","0-2573523","UNLIMITED-TRACK",33.9827,-125.60498,NA,""
"14048","9/12/2016 00:02","0-2571722","UNLIMITED-TRACK",33.98266,-125.60508,NA,""
"14081","9/11/2016 23:34","0-2573523","UNLIMITED-TRACK",33.98334,-125.60841,NA,""
"14113","9/11/2016 23:03","0-2573523","UNLIMITED-TRACK",33.98342,-125.61197,NA,""
"14116","9/11/2016 23:02","0-2571722","UNLIMITED-TRACK",33.98338,-125.61212,NA,""
"14146","9/11/2016 22:35","0-2573523","UNLIMITED-TRACK",33.98291,-125.61467,NA,""
"14154","9/11/2016 22:31","0-2571722","UNLIMITED-TRACK",33.9828,-125.6151,NA,""
"14180","9/11/2016 22:03","0-2573523","UNLIMITED-TRACK",33.98188,-125.61755,NA,""
"14181","9/11/2016 22:02","0-2571722","UNLIMITED-TRACK",33.98188,-125.61769,NA,""
"14210","9/11/2016 21:35","0-2573523","UNLIMITED-TRACK",33.98104,-125.62036,NA,""
"14218","9/11/2016 21:31","0-2571722","UNLIMITED-TRACK",33.98092,-125.62079,NA,""
"14243","9/11/2016 21:04","0-2573523","UNLIMITED-TRACK",33.98,-125.6235,NA,""
"14245","9/11/2016 21:03","0-2571722","UNLIMITED-TRACK",33.97995,-125.62363,NA,""
"14276","9/11/2016 20:35","0-2573523","UNLIMITED-TRACK",33.97888,-125.62639,NA,""
"14281","9/11/2016 20:33","0-2571722","UNLIMITED-TRACK",33.9788,-125.6266,NA,""
"14309","9/11/2016 20:04","0-2573523","UNLIMITED-TRACK",33.97736,-125.62894,NA,""
"14312","9/11/2016 20:03","0-2571722","UNLIMITED-TRACK",33.97728,-125.62903,NA,""
"14341","9/11/2016 19:35","0-2573523","UNLIMITED-TRACK",33.97572,-125.63036,NA,""
"14344","9/11/2016 19:33","0-2571722","UNLIMITED-TRACK",33.97556,-125.63049,NA,""
"14374","9/11/2016 19:04","0-2573523","UNLIMITED-TRACK",33.97401,-125.63132,NA,""
"14378","9/11/2016 19:03","0-2571722","UNLIMITED-TRACK",33.97402,-125.63135,NA,""
"14407","9/11/2016 18:35","0-2573523","UNLIMITED-TRACK",33.97273,-125.63177,NA,""
"14413","9/11/2016 18:33","0-2571722","UNLIMITED-TRACK",33.97261,-125.63187,NA,""
"14440","9/11/2016 18:04","0-2573523","UNLIMITED-TRACK",33.97115,-125.63164,NA,""
"14444","9/11/2016 18:03","0-2571722","UNLIMITED-TRACK",33.9711,-125.63167,NA,""
"14471","9/11/2016 17:35","0-2573523","UNLIMITED-TRACK",33.96937,-125.63167,NA,""
"14477","9/11/2016 17:32","0-2571722","UNLIMITED-TRACK",33.96921,-125.63168,NA,""
"14503","9/11/2016 17:04","0-2573523","UNLIMITED-TRACK",33.96793,-125.63199,NA,""
"14504","9/11/2016 17:04","0-2571722","UNLIMITED-TRACK",33.96793,-125.632,NA,""
"14538","9/11/2016 16:35","0-2573523","UNLIMITED-TRACK",33.96709,-125.63257,NA,""
"14543","9/11/2016 16:33","0-2571722","UNLIMITED-TRACK",33.96704,-125.63266,NA,""
"14571","9/11/2016 16:05","0-2573523","UNLIMITED-TRACK",33.96674,-125.63327,NA,""
"14579","9/11/2016 16:03","0-2571722","UNLIMITED-TRACK",33.96677,-125.6333,NA,""
"14604","9/11/2016 15:36","0-2573523","UNLIMITED-TRACK",33.96706,-125.63422,NA,""
"14610","9/11/2016 15:33","0-2571722","UNLIMITED-TRACK",33.96703,-125.63424,NA,""
"14637","9/11/2016 15:06","0-2573523","UNLIMITED-TRACK",33.96792,-125.63551,NA,""
"14643","9/11/2016 15:03","0-2571722","UNLIMITED-TRACK",33.96797,-125.63561,NA,""
"14669","9/11/2016 14:36","0-2573523","UNLIMITED-TRACK",33.96899,-125.6368,NA,""
"14672","9/11/2016 14:34","0-2571722","UNLIMITED-TRACK",33.96906,-125.63686,NA,""
"14701","9/11/2016 14:06","0-2573523","UNLIMITED-TRACK",33.97033,-125.638,NA,""
"14704","9/11/2016 14:04","0-2571722","UNLIMITED-TRACK",33.97039,-125.63811,NA,""
"14733","9/11/2016 13:36","0-2573523","UNLIMITED-TRACK",33.97209,-125.63988,NA,""
"14740","9/11/2016 13:34","0-2571722","UNLIMITED-TRACK",33.97221,-125.64006,NA,""
"14767","9/11/2016 13:06","0-2571722","UNLIMITED-TRACK",33.97414,-125.64249,NA,""
"14770","9/11/2016 13:05","0-2573523","UNLIMITED-TRACK",33.97417,-125.64256,NA,""
"14800","9/11/2016 12:36","0-2573523","UNLIMITED-TRACK",33.97589,-125.64577,NA,""
"14804","9/11/2016 12:34","0-2571722","UNLIMITED-TRACK",33.97601,-125.64598,NA,""
"14833","9/11/2016 12:06","0-2571722","UNLIMITED-TRACK",33.97727,-125.64948,NA,""
"14834","9/11/2016 12:05","0-2573523","UNLIMITED-TRACK",33.9773,-125.64952,NA,""
"14864","9/11/2016 11:36","0-2573523","UNLIMITED-TRACK",33.97832,-125.65338,NA,""
"14866","9/11/2016 11:35","0-2571722","UNLIMITED-TRACK",33.97833,-125.6535,NA,""
"14892","9/11/2016 11:10","0-2573523","UNLIMITED-TRACK",33.97865,-125.65741,NA,""
"14895","9/11/2016 11:06","0-2571722","UNLIMITED-TRACK",33.97884,-125.65787,NA,""
"14928","9/11/2016 10:36","0-2573523","UNLIMITED-TRACK",33.97858,-125.66298,NA,""
"14932","9/11/2016 10:35","0-2571722","UNLIMITED-TRACK",33.97853,-125.66322,NA,""
"14959","9/11/2016 10:07","0-2573523","UNLIMITED-TRACK",33.97772,-125.66817,NA,""
"14960","9/11/2016 10:06","0-2571722","UNLIMITED-TRACK",33.97765,-125.66829,NA,""
"14991","9/11/2016 09:36","0-2573523","UNLIMITED-TRACK",33.97669,-125.67314,NA,""
"14992","9/11/2016 09:35","0-2571722","UNLIMITED-TRACK",33.97662,-125.67331,NA,""
"15023","9/11/2016 09:07","0-2571722","UNLIMITED-TRACK",33.97523,-125.67732,NA,""
"15025","9/11/2016 09:06","0-2573523","UNLIMITED-TRACK",33.97532,-125.67717,NA,""
"15056","9/11/2016 08:36","0-2573523","UNLIMITED-TRACK",33.97334,-125.68095,NA,""
"15058","9/11/2016 08:35","0-2571722","UNLIMITED-TRACK",33.97326,-125.68097,NA,""
"15088","9/11/2016 08:07","0-2571722","UNLIMITED-TRACK",33.97134,-125.68405,NA,""
"15089","9/11/2016 08:06","0-2573523","UNLIMITED-TRACK",33.97129,-125.68411,NA,""
"15122","9/11/2016 07:36","0-2573523","UNLIMITED-TRACK",33.96876,-125.68709,NA,""
"15124","9/11/2016 07:36","0-2571722","UNLIMITED-TRACK",33.96871,-125.68718,NA,""
"15150","9/11/2016 07:07","0-2571722","UNLIMITED-TRACK",33.96624,-125.68951,NA,""
"15151","9/11/2016 07:06","0-2573523","UNLIMITED-TRACK",33.96615,-125.68958,NA,""
"15183","9/11/2016 06:38","0-2573523","UNLIMITED-TRACK",33.96387,-125.69142,NA,""
"15185","9/11/2016 06:36","0-2571722","UNLIMITED-TRACK",33.96365,-125.69156,NA,""
"15216","9/11/2016 06:07","0-2571722","UNLIMITED-TRACK",33.96129,-125.69279,NA,""
"15217","9/11/2016 06:06","0-2573523","UNLIMITED-TRACK",33.96119,-125.69287,NA,""
"15247","9/11/2016 05:37","0-2573523","UNLIMITED-TRACK",33.95852,-125.69336,NA,""
"15251","9/11/2016 05:36","0-2571722","UNLIMITED-TRACK",33.95843,-125.69337,NA,""
"15279","9/11/2016 05:08","0-2571722","UNLIMITED-TRACK",33.95609,-125.69348,NA,""
"15282","9/11/2016 05:06","0-2573523","UNLIMITED-TRACK",33.95592,-125.69351,NA,""
"15312","9/11/2016 04:37","0-2573523","UNLIMITED-TRACK",33.95375,-125.69366,NA,""
"15313","9/11/2016 04:36","0-2571722","UNLIMITED-TRACK",33.9537,-125.69363,NA,""
"15343","9/11/2016 04:08","0-2571722","UNLIMITED-TRACK",33.95215,-125.69331,NA,""
"15346","9/11/2016 04:06","0-2573523","UNLIMITED-TRACK",33.95201,-125.69336,NA,""
"15376","9/11/2016 03:37","0-2573523","UNLIMITED-TRACK",33.95107,-125.69354,NA,""
"15378","9/11/2016 03:37","0-2571722","UNLIMITED-TRACK",33.95107,-125.69348,NA,""
"15408","9/11/2016 03:08","0-2571722","UNLIMITED-TRACK",33.95103,-125.69357,NA,""
"15411","9/11/2016 03:06","0-2573523","UNLIMITED-TRACK",33.95107,-125.69362,NA,""
"15444","9/11/2016 02:37","0-2571722","UNLIMITED-TRACK",33.95149,-125.69383,NA,""
