"","dateTime","spotID","readingType","lat","long"
"266","9/3/2016 22:25","0-2572643","UNLIMITED-TRACK",34.08181,-121.72037
"268","9/3/2016 22:01","0-2572666","UNLIMITED-TRACK",34.08385,-121.71858
"271","9/3/2016 21:32","0-2572666","UNLIMITED-TRACK",34.08635,-121.71652
"274","9/3/2016 21:22","0-2572643","UNLIMITED-TRACK",34.08751,-121.71603
"275","9/3/2016 21:01","0-2572666","UNLIMITED-TRACK",34.0899,-121.71504
"278","9/3/2016 20:52","0-2572643","UNLIMITED-TRACK",34.07957,-121.7138
"279","9/3/2016 20:32","0-2572666","UNLIMITED-TRACK",34.09397,-121.71382
"280","9/3/2016 20:26","0-2572643","UNLIMITED-TRACK",34.09496,-121.71382
"283","9/3/2016 20:01","0-2572666","UNLIMITED-TRACK",34.09869,-121.71342
"286","9/3/2016 19:33","0-2572666","UNLIMITED-TRACK",34.10285,-121.71399
"287","9/3/2016 19:26","0-2572643","UNLIMITED-TRACK",34.09887,-121.71459
"290","9/3/2016 19:02","0-2572666","UNLIMITED-TRACK",34.107,-121.71494
"293","9/3/2016 18:33","0-2572666","UNLIMITED-TRACK",34.11109,-121.7157
"296","9/3/2016 18:02","0-2572666","UNLIMITED-TRACK",34.11565,-121.71661
"297","9/3/2016 17:58","0-2572643","UNLIMITED-TRACK",34.11627,-121.71684
"300","9/3/2016 17:33","0-2572666","UNLIMITED-TRACK",34.11935,-121.71751
"301","9/3/2016 17:28","0-2572643","UNLIMITED-TRACK",34.12018,-121.71761
"304","9/3/2016 17:02","0-2572666","UNLIMITED-TRACK",34.12307,-121.71824
"308","9/3/2016 16:58","0-2572643","UNLIMITED-TRACK",34.12361,-121.7183
"309","9/3/2016 16:03","0-2572666","UNLIMITED-TRACK",34.12877,-121.71889
"310","9/3/2016 15:35","0-2572666","UNLIMITED-TRACK",34.13097,-121.71939
"311","9/3/2016 15:28","0-2572643","UNLIMITED-TRACK",34.13136,-121.71942
"312","9/3/2016 15:03","0-2572666","UNLIMITED-TRACK",34.13258,-121.71974
"313","9/3/2016 14:58","0-2572643","UNLIMITED-TRACK",34.13276,-121.71976
"314","9/3/2016 14:35","0-2572666","UNLIMITED-TRACK",34.13406,-121.71936
"315","9/3/2016 14:29","0-2572643","UNLIMITED-TRACK",34.13439,-121.71899
"316","9/3/2016 14:04","0-2572666","UNLIMITED-TRACK",34.13575,-121.71831
"317","9/3/2016 13:34","0-2572666","UNLIMITED-TRACK",34.13752,-121.71684
"319","9/3/2016 13:04","0-2572666","UNLIMITED-TRACK",34.13957,-121.71505
"321","9/3/2016 12:34","0-2572666","UNLIMITED-TRACK",34.14159,-121.71347
"324","9/3/2016 12:07","0-2572666","UNLIMITED-TRACK",34.14302,-121.71271
"327","9/3/2016 11:37","0-2572666","UNLIMITED-TRACK",34.14431,-121.71177
"330","9/3/2016 11:07","0-2572666","UNLIMITED-TRACK",34.14491,-121.71117
"335","9/3/2016 10:06","0-2572666","UNLIMITED-TRACK",34.14741,-121.70918
"338","9/3/2016 9:36","0-2572666","UNLIMITED-TRACK",34.14927,-121.70787
"341","9/3/2016 9:04","0-2572666","UNLIMITED-TRACK",34.15146,-121.70667
"344","9/3/2016 8:36","0-2572666","UNLIMITED-TRACK",34.15338,-121.7057
"347","9/3/2016 8:05","0-2572666","UNLIMITED-TRACK",34.15566,-121.70474
"350","9/3/2016 7:37","0-2572666","UNLIMITED-TRACK",34.15772,-121.70468
"353","9/3/2016 7:05","0-2572666","UNLIMITED-TRACK",34.16003,-121.70479
"356","9/3/2016 6:36","0-2572666","UNLIMITED-TRACK",34.16215,-121.7048
"359","9/3/2016 6:05","0-2572666","UNLIMITED-TRACK",34.16516,-121.70547
"362","9/3/2016 5:37","0-2572666","UNLIMITED-TRACK",34.16806,-121.70607
"365","9/3/2016 5:07","0-2572666","UNLIMITED-TRACK",34.17068,-121.70692
"368","9/3/2016 4:36","0-2572666","UNLIMITED-TRACK",34.1727,-121.70743
"371","9/3/2016 4:06","0-2572666","UNLIMITED-TRACK",34.17476,-121.70776
"374","9/3/2016 3:36","0-2572666","UNLIMITED-TRACK",34.17635,-121.70802
"377","9/3/2016 3:10","0-2572666","UNLIMITED-TRACK",34.17768,-121.7085
"380","9/3/2016 2:36","0-2572666","UNLIMITED-TRACK",34.17907,-121.70811
"383","9/3/2016 2:06","0-2572666","UNLIMITED-TRACK",34.18011,-121.70764
"386","9/3/2016 1:39","0-2572666","UNLIMITED-TRACK",34.18103,-121.70695
"389","9/3/2016 1:06","0-2572666","UNLIMITED-TRACK",34.18269,-121.70616
"392","9/3/2016 0:36","0-2572666","UNLIMITED-TRACK",34.18438,-121.70566
"395","9/3/2016 0:09","0-2572666","UNLIMITED-TRACK",34.18502,-121.70544
"396","9/3/2016 0:07","0-2572643","UNLIMITED-TRACK",34.18517,-121.7054
"399","9/2/2016 23:37","0-2572666","UNLIMITED-TRACK",34.18544,-121.7048
"400","9/2/2016 23:36","0-2572643","UNLIMITED-TRACK",34.18544,-121.70476
"403","9/2/2016 23:08","0-2572666","UNLIMITED-TRACK",34.18579,-121.70427
"404","9/2/2016 23:07","0-2572643","UNLIMITED-TRACK",34.18569,-121.70439
"407","9/2/2016 22:37","0-2572666","UNLIMITED-TRACK",34.18535,-121.70386
"409","9/2/2016 22:08","0-2572666","UNLIMITED-TRACK",34.18481,-121.70306
"410","9/2/2016 22:07","0-2572643","UNLIMITED-TRACK",34.18629,-121.70388
"413","9/2/2016 21:39","0-2572666","UNLIMITED-TRACK",34.18446,-121.7023
"414","9/2/2016 21:34","0-2572643","UNLIMITED-TRACK",34.18453,-121.70221
"417","9/2/2016 21:09","0-2572666","UNLIMITED-TRACK",34.18509,-121.70157
"418","9/2/2016 21:04","0-2572643","UNLIMITED-TRACK",34.18513,-121.70164
"421","9/2/2016 20:38","0-2572666","UNLIMITED-TRACK",34.18575,-121.70049
"422","9/2/2016 20:37","0-2572643","UNLIMITED-TRACK",34.18575,-121.70047
"425","9/2/2016 20:09","0-2572666","UNLIMITED-TRACK",34.18729,-121.69936
"428","9/2/2016 19:39","0-2572666","UNLIMITED-TRACK",34.18903,-121.69829
"431","9/2/2016 19:09","0-2572666","UNLIMITED-TRACK",34.19112,-121.6973
"434","9/2/2016 18:39","0-2572666","UNLIMITED-TRACK",34.19363,-121.69646
"437","9/2/2016 18:09","0-2572666","UNLIMITED-TRACK",34.19608,-121.69629
"440","9/2/2016 17:39","0-2572666","UNLIMITED-TRACK",34.19857,-121.69629
"441","9/2/2016 17:38","0-2572643","UNLIMITED-TRACK",34.19866,-121.69614
"444","9/2/2016 17:10","0-2572666","UNLIMITED-TRACK",34.20065,-121.69647
"445","9/2/2016 17:09","0-2572643","UNLIMITED-TRACK",34.20066,-121.6964
"449","9/2/2016 16:39","0-2572643","UNLIMITED-TRACK",34.20293,-121.69681
"450","9/2/2016 16:39","0-2572666","UNLIMITED-TRACK",34.20255,-121.69661
"453","9/2/2016 16:10","0-2572666","UNLIMITED-TRACK",34.20453,-121.69691
"456","9/2/2016 15:39","0-2572666","UNLIMITED-TRACK",34.20632,-121.69698
"459","9/2/2016 15:10","0-2572666","UNLIMITED-TRACK",34.20831,-121.69693
"462","9/2/2016 14:39","0-2572666","UNLIMITED-TRACK",34.20983,-121.69687
"465","9/2/2016 14:11","0-2572666","UNLIMITED-TRACK",34.21128,-121.69667
"468","9/2/2016 13:39","0-2572666","UNLIMITED-TRACK",34.21219,-121.69653
"471","9/2/2016 13:10","0-2572666","UNLIMITED-TRACK",34.2126,-121.69592
"474","9/2/2016 12:42","0-2572666","UNLIMITED-TRACK",34.21273,-121.69536
"477","9/2/2016 12:10","0-2572666","UNLIMITED-TRACK",34.21337,-121.69464
"480","9/2/2016 11:42","0-2572666","UNLIMITED-TRACK",34.21399,-121.69441
"483","9/2/2016 11:10","0-2572666","UNLIMITED-TRACK",34.21478,-121.69403
"486","9/2/2016 10:43","0-2572666","UNLIMITED-TRACK",34.21501,-121.69366
"490","9/2/2016 10:13","0-2572666","UNLIMITED-TRACK",34.21548,-121.69264
"496","9/2/2016 9:41","0-2572666","UNLIMITED-TRACK",34.216,-121.69212
"500","9/2/2016 9:13","0-2572666","UNLIMITED-TRACK",34.2165,-121.69208
"506","9/2/2016 8:41","0-2572666","UNLIMITED-TRACK",34.21684,-121.69269
"511","9/2/2016 8:13","0-2572666","UNLIMITED-TRACK",34.21725,-121.69334
"516","9/2/2016 7:42","0-2572666","UNLIMITED-TRACK",34.21751,-121.6935
"520","9/2/2016 7:13","0-2572666","UNLIMITED-TRACK",34.2179,-121.69313
"526","9/2/2016 6:42","0-2572666","UNLIMITED-TRACK",34.21913,-121.69292
"530","9/2/2016 6:13","0-2572666","UNLIMITED-TRACK",34.2207,-121.69292
"536","9/2/2016 5:42","0-2572666","UNLIMITED-TRACK",34.22269,-121.69308
"537","9/2/2016 5:38","0-2572643","UNLIMITED-TRACK",34.22287,-121.69308
"542","9/2/2016 5:13","0-2572666","UNLIMITED-TRACK",34.22393,-121.69247
"543","9/2/2016 5:11","0-2572643","UNLIMITED-TRACK",34.22401,-121.69243
"548","9/2/2016 4:42","0-2572666","UNLIMITED-TRACK",34.22526,-121.69197
"549","9/2/2016 4:42","0-2572643","UNLIMITED-TRACK",34.22518,-121.69127
"553","9/2/2016 4:14","0-2572666","UNLIMITED-TRACK",34.22673,-121.69121
"558","9/2/2016 3:43","0-2572666","UNLIMITED-TRACK",34.22846,-121.69064
"561","9/2/2016 3:16","0-2572666","UNLIMITED-TRACK",34.23006,-121.69048
"566","9/2/2016 2:45","0-2572666","UNLIMITED-TRACK",34.23178,-121.69054
"572","9/2/2016 2:13","0-2572666","UNLIMITED-TRACK",34.2334,-121.68996
"574","9/2/2016 1:45","0-2572666","UNLIMITED-TRACK",34.23463,-121.68918
"581","9/2/2016 1:14","0-2572666","UNLIMITED-TRACK",34.23574,-121.689
"586","9/2/2016 0:44","0-2572666","UNLIMITED-TRACK",34.23567,-121.68863
"590","9/2/2016 0:14","0-2572666","UNLIMITED-TRACK",34.23528,-121.6882
"595","9/1/2016 23:44","0-2572666","UNLIMITED-TRACK",34.23485,-121.68751
"599","9/1/2016 23:14","0-2572666","UNLIMITED-TRACK",34.23432,-121.6868
"607","9/1/2016 22:14","0-2572666","UNLIMITED-TRACK",34.23443,-121.68527
"610","9/1/2016 21:46","0-2572666","UNLIMITED-TRACK",34.23505,-121.68446
"616","9/1/2016 21:17","0-2572666","UNLIMITED-TRACK",34.23602,-121.6833
"621","9/1/2016 20:48","0-2572666","UNLIMITED-TRACK",34.23707,-121.68271
"626","9/1/2016 20:17","0-2572643","UNLIMITED-TRACK",34.23829,-121.68161
"627","9/1/2016 20:16","0-2572666","UNLIMITED-TRACK",34.23833,-121.68146
"631","9/1/2016 19:46","0-2572666","UNLIMITED-TRACK",34.23992,-121.68052
"636","9/1/2016 19:17","0-2572666","UNLIMITED-TRACK",34.24084,-121.6785
"641","9/1/2016 18:45","0-2572666","UNLIMITED-TRACK",34.24193,-121.67664
"645","9/1/2016 18:17","0-2572666","UNLIMITED-TRACK",34.24326,-121.6757
"651","9/1/2016 17:46","0-2572666","UNLIMITED-TRACK",34.2453,-121.67595
"655","9/1/2016 17:17","0-2572666","UNLIMITED-TRACK",34.2471,-121.67577
"661","9/1/2016 16:46","0-2572666","UNLIMITED-TRACK",34.24857,-121.67519
"666","9/1/2016 16:16","0-2572666","UNLIMITED-TRACK",34.2501,-121.67468
"671","9/1/2016 15:46","0-2572666","UNLIMITED-TRACK",34.25198,-121.67389
"675","9/1/2016 15:17","0-2572666","UNLIMITED-TRACK",34.25392,-121.67358
"680","9/1/2016 14:46","0-2572666","UNLIMITED-TRACK",34.2556,-121.67316
"684","9/1/2016 14:17","0-2572666","UNLIMITED-TRACK",34.25721,-121.6727
"688","9/1/2016 13:48","0-2572666","UNLIMITED-TRACK",34.25904,-121.67232
"695","9/1/2016 13:17","0-2572666","UNLIMITED-TRACK",34.26052,-121.67183
"700","9/1/2016 12:50","0-2572666","UNLIMITED-TRACK",34.26135,-121.67159
"708","9/1/2016 12:17","0-2572666","UNLIMITED-TRACK",34.2616,-121.67143
"712","9/1/2016 11:47","0-2572666","UNLIMITED-TRACK",34.26156,-121.67194
"715","9/1/2016 11:19","0-2572666","UNLIMITED-TRACK",34.26098,-121.67267
"719","9/1/2016 10:48","0-2572666","UNLIMITED-TRACK",34.25998,-121.67378
"726","9/1/2016 10:19","0-2572666","UNLIMITED-TRACK",34.25905,-121.67464
"731","9/1/2016 9:49","0-2572666","UNLIMITED-TRACK",34.25824,-121.67522
"736","9/1/2016 9:19","0-2572666","UNLIMITED-TRACK",34.25796,-121.67496
"740","9/1/2016 8:51","0-2572643","UNLIMITED-TRACK",34.25864,-121.67421
"741","9/1/2016 8:50","0-2572666","UNLIMITED-TRACK",34.25862,-121.67392
"745","9/1/2016 8:22","0-2572643","UNLIMITED-TRACK",34.25991,-121.67342
"746","9/1/2016 8:20","0-2572666","UNLIMITED-TRACK",34.25995,-121.67323
"751","9/1/2016 7:52","0-2572643","UNLIMITED-TRACK",34.26059,-121.67348
"753","9/1/2016 7:49","0-2572666","UNLIMITED-TRACK",34.26065,-121.67342
"758","9/1/2016 7:18","0-2572666","UNLIMITED-TRACK",34.26159,-121.67316
"763","9/1/2016 6:48","0-2572666","UNLIMITED-TRACK",34.26185,-121.67247
"767","9/1/2016 6:18","0-2572666","UNLIMITED-TRACK",34.26231,-121.67154
"771","9/1/2016 5:49","0-2572666","UNLIMITED-TRACK",34.26237,-121.67136
"776","9/1/2016 5:18","0-2572666","UNLIMITED-TRACK",34.2627,-121.6711
"779","9/1/2016 4:50","0-2572666","UNLIMITED-TRACK",34.26295,-121.67056
"786","9/1/2016 4:19","0-2572666","UNLIMITED-TRACK",34.26255,-121.67009
"791","9/1/2016 3:49","0-2572666","UNLIMITED-TRACK",34.26298,-121.66895
"795","9/1/2016 3:21","0-2572666","UNLIMITED-TRACK",34.26422,-121.66786
"801","9/1/2016 2:49","0-2572666","UNLIMITED-TRACK",34.26623,-121.6665
"805","9/1/2016 2:19","0-2572666","UNLIMITED-TRACK",34.26831,-121.66478
"808","9/1/2016 1:51","0-2572666","UNLIMITED-TRACK",34.27004,-121.66283
"813","9/1/2016 1:19","0-2572666","UNLIMITED-TRACK",34.27105,-121.66148
"816","9/1/2016 0:51","0-2572666","UNLIMITED-TRACK",34.27152,-121.66055
"824","9/1/2016 0:20","0-2572666","UNLIMITED-TRACK",34.27154,-121.65891
"826","8/31/2016 23:56","0-2572643","UNLIMITED-TRACK",34.27169,-121.65717
"829","8/31/2016 23:50","0-2572666","UNLIMITED-TRACK",34.27168,-121.65668
"833","8/31/2016 23:22","0-2572666","UNLIMITED-TRACK",34.27193,-121.65485
"837","8/31/2016 22:51","0-2572666","UNLIMITED-TRACK",34.27226,-121.6541
"844","8/31/2016 22:20","0-2572666","UNLIMITED-TRACK",34.27211,-121.65382
"847","8/31/2016 21:52","0-2572666","UNLIMITED-TRACK",34.27205,-121.65367
"854","8/31/2016 21:20","0-2572666","UNLIMITED-TRACK",34.27228,-121.65344
"858","8/31/2016 20:52","0-2572666","UNLIMITED-TRACK",34.27259,-121.65326
"863","8/31/2016 20:22","0-2572666","UNLIMITED-TRACK",34.27323,-121.65249
"868","8/31/2016 19:57","0-2572643","UNLIMITED-TRACK",34.27382,-121.65182
"870","8/31/2016 19:51","0-2572666","UNLIMITED-TRACK",34.27396,-121.65173
"876","8/31/2016 19:27","0-2572643","UNLIMITED-TRACK",34.27459,-121.65122
"878","8/31/2016 19:21","0-2572666","UNLIMITED-TRACK",34.27479,-121.65141
"885","8/31/2016 18:51","0-2572666","UNLIMITED-TRACK",34.27539,-121.65115
"891","8/31/2016 18:23","0-2572666","UNLIMITED-TRACK",34.27588,-121.6506
"898","8/31/2016 17:58","0-2572643","UNLIMITED-TRACK",34.27625,-121.64986
"902","8/31/2016 17:51","0-2572666","UNLIMITED-TRACK",34.27634,-121.64967
"906","8/31/2016 17:29","0-2572643","UNLIMITED-TRACK",34.27636,-121.64934
"909","8/31/2016 17:22","0-2572666","UNLIMITED-TRACK",34.27649,-121.64932
"918","8/31/2016 16:51","0-2572666","UNLIMITED-TRACK",34.27732,-121.64897
"923","8/31/2016 16:22","0-2572666","UNLIMITED-TRACK",34.27821,-121.64865
"929","8/31/2016 15:52","0-2572666","UNLIMITED-TRACK",34.27933,-121.64841
"934","8/31/2016 15:22","0-2572666","UNLIMITED-TRACK",34.28071,-121.6483
"942","8/31/2016 14:52","0-2572666","UNLIMITED-TRACK",34.28209,-121.64816
"947","8/31/2016 14:23","0-2572666","UNLIMITED-TRACK",34.28331,-121.64841
"953","8/31/2016 13:54","0-2572666","UNLIMITED-TRACK",34.2842,-121.64928
"962","8/31/2016 13:23","0-2572666","UNLIMITED-TRACK",34.2852,-121.64987
"969","8/31/2016 12:54","0-2572666","UNLIMITED-TRACK",34.2852,-121.65034
"977","8/31/2016 12:23","0-2572666","UNLIMITED-TRACK",34.28407,-121.65009
"982","8/31/2016 11:53","0-2572666","UNLIMITED-TRACK",34.28279,-121.65007
"987","8/31/2016 11:25","0-2572666","UNLIMITED-TRACK",34.28115,-121.65076
"997","8/31/2016 10:53","0-2572666","UNLIMITED-TRACK",34.2795,-121.65163
"1005","8/31/2016 10:25","0-2572666","UNLIMITED-TRACK",34.27771,-121.65163
"1013","8/31/2016 9:56","0-2572666","UNLIMITED-TRACK",34.27626,-121.65138
"1020","8/31/2016 9:33","0-2572643","UNLIMITED-TRACK",34.2755,-121.65125
"1022","8/31/2016 9:23","0-2572666","UNLIMITED-TRACK",34.27536,-121.65108
"1028","8/31/2016 8:57","0-2572666","UNLIMITED-TRACK",34.27477,-121.6508
"1036","8/31/2016 8:27","0-2572666","UNLIMITED-TRACK",34.27391,-121.64968
"1044","8/31/2016 7:55","0-2572666","UNLIMITED-TRACK",34.27317,-121.64828
"1055","8/31/2016 7:24","0-2572666","UNLIMITED-TRACK",34.2728,-121.64717
"1063","8/31/2016 6:55","0-2572666","UNLIMITED-TRACK",34.27293,-121.64595
"1072","8/31/2016 6:25","0-2572666","UNLIMITED-TRACK",34.27341,-121.64502
"1081","8/31/2016 5:56","0-2572666","UNLIMITED-TRACK",34.27369,-121.64429
"1090","8/31/2016 5:26","0-2572666","UNLIMITED-TRACK",34.27373,-121.64326
"1099","8/31/2016 4:56","0-2572666","UNLIMITED-TRACK",34.27395,-121.64227
"1100","8/31/2016 4:56","0-2572666","UNLIMITED-TRACK",34.27394,-121.64232
"1109","8/31/2016 4:25","0-2572666","UNLIMITED-TRACK",34.27463,-121.64131
"1117","8/31/2016 3:55","0-2572666","UNLIMITED-TRACK",34.27622,-121.64046
"1125","8/31/2016 3:34","0-2572643","UNLIMITED-TRACK",34.27743,-121.64014
"1127","8/31/2016 3:28","0-2572666","UNLIMITED-TRACK",34.27763,-121.64011
"1135","8/31/2016 3:03","0-2572643","UNLIMITED-TRACK",34.27882,-121.64011
"1137","8/31/2016 2:55","0-2572666","UNLIMITED-TRACK",34.27901,-121.64029
"1145","8/31/2016 2:26","0-2572666","UNLIMITED-TRACK",34.28032,-121.64017
"1152","8/31/2016 2:03","0-2572643","UNLIMITED-TRACK",34.28137,-121.63957
"1155","8/31/2016 1:57","0-2572666","UNLIMITED-TRACK",34.28156,-121.6394
"1162","8/31/2016 1:33","0-2572643","UNLIMITED-TRACK",34.28223,-121.63906
"1164","8/31/2016 1:26","0-2572666","UNLIMITED-TRACK",34.28244,-121.63884
"1172","8/31/2016 1:05","0-2572643","UNLIMITED-TRACK",34.28306,-121.63867
"1173","8/31/2016 0:58","0-2572666","UNLIMITED-TRACK",34.28331,-121.63861
"1184","8/31/2016 0:26","0-2572666","UNLIMITED-TRACK",34.28384,-121.6382
"1192","8/30/2016 23:57","0-2572666","UNLIMITED-TRACK",34.28359,-121.63779
"1203","8/30/2016 23:26","0-2572666","UNLIMITED-TRACK",34.28284,-121.63725
"1210","8/30/2016 22:57","0-2572666","UNLIMITED-TRACK",34.2822,-121.63702
"1220","8/30/2016 22:26","0-2572666","UNLIMITED-TRACK",34.28226,-121.63689
"1228","8/30/2016 21:57","0-2572666","UNLIMITED-TRACK",34.28218,-121.63689
"1236","8/30/2016 21:29","0-2572666","UNLIMITED-TRACK",34.28182,-121.63663
"1248","8/30/2016 20:57","0-2572666","UNLIMITED-TRACK",34.2813,-121.63728
"1254","8/30/2016 20:28","0-2572666","UNLIMITED-TRACK",34.28104,-121.63792
"1263","8/30/2016 19:58","0-2572666","UNLIMITED-TRACK",34.28044,-121.63852
"1273","8/30/2016 19:28","0-2572666","UNLIMITED-TRACK",34.28031,-121.63801
"1281","8/30/2016 18:59","0-2572666","UNLIMITED-TRACK",34.27995,-121.63708
"1289","8/30/2016 18:27","0-2572666","UNLIMITED-TRACK",34.27996,-121.63646
"1296","8/30/2016 17:58","0-2572666","UNLIMITED-TRACK",34.27955,-121.63559
"1304","8/30/2016 17:37","0-2572643","UNLIMITED-TRACK",34.27918,-121.63454
"1307","8/30/2016 17:27","0-2572666","UNLIMITED-TRACK",34.27926,-121.63417
"1317","8/30/2016 16:58","0-2572666","UNLIMITED-TRACK",34.27946,-121.63284
"1327","8/30/2016 16:28","0-2572666","UNLIMITED-TRACK",34.27974,-121.63196
"1334","8/30/2016 15:59","0-2572666","UNLIMITED-TRACK",34.28014,-121.63123
"1343","8/30/2016 15:28","0-2572666","UNLIMITED-TRACK",34.28077,-121.6306
"1352","8/30/2016 14:58","0-2572666","UNLIMITED-TRACK",34.28164,-121.63017
"1359","8/30/2016 14:31","0-2572666","UNLIMITED-TRACK",34.28252,-121.62917
"1368","8/30/2016 14:00","0-2572666","UNLIMITED-TRACK",34.28364,-121.62799
"1377","8/30/2016 13:29","0-2572666","UNLIMITED-TRACK",34.28416,-121.62743
"1384","8/30/2016 13:00","0-2572666","UNLIMITED-TRACK",34.28422,-121.62701
"1393","8/30/2016 12:29","0-2572666","UNLIMITED-TRACK",34.28377,-121.62668
"1399","8/30/2016 12:02","0-2572666","UNLIMITED-TRACK",34.28272,-121.62593
"1408","8/30/2016 11:31","0-2572666","UNLIMITED-TRACK",34.28151,-121.62575
"1419","8/30/2016 10:59","0-2572666","UNLIMITED-TRACK",34.28046,-121.62468
"1425","8/30/2016 10:33","0-2572666","UNLIMITED-TRACK",34.27921,-121.62366
"1434","8/30/2016 10:03","0-2572666","UNLIMITED-TRACK",34.27814,-121.62237
"1446","8/30/2016 9:30","0-2572666","UNLIMITED-TRACK",34.27762,-121.62062
"1456","8/30/2016 9:00","0-2572666","UNLIMITED-TRACK",34.27685,-121.61819
"1464","8/30/2016 8:31","0-2572666","UNLIMITED-TRACK",34.27675,-121.61679
"1472","8/30/2016 8:01","0-2572666","UNLIMITED-TRACK",34.2765,-121.61507
"1480","8/30/2016 7:30","0-2572666","UNLIMITED-TRACK",34.27656,-121.61295
"1488","8/30/2016 7:02","0-2572666","UNLIMITED-TRACK",34.27642,-121.6113
"1498","8/30/2016 6:30","0-2572666","UNLIMITED-TRACK",34.27659,-121.60938
"1507","8/30/2016 6:00","0-2572666","UNLIMITED-TRACK",34.27729,-121.60724
"1516","8/30/2016 5:32","0-2572666","UNLIMITED-TRACK",34.27832,-121.6053
"1525","8/30/2016 5:00","0-2572666","UNLIMITED-TRACK",34.27979,-121.60371
"1534","8/30/2016 4:32","0-2572666","UNLIMITED-TRACK",34.28112,-121.60255
"1543","8/30/2016 4:02","0-2572666","UNLIMITED-TRACK",34.28262,-121.60195
"1552","8/30/2016 3:32","0-2572666","UNLIMITED-TRACK",34.28395,-121.60187
"1557","8/30/2016 3:15","0-2572643","UNLIMITED-TRACK",34.28456,-121.6019
