"","dateTime","spotID","readingType","lat","long","NA","NA"
"100","9/28/2016 08:09","0-2574327","UNLIMITED-TRACK",34.01502,-120.86354,NA,""
"107","9/28/2016 07:40","0-2574327","UNLIMITED-TRACK",34.01519,-120.86467,NA,""
"115","9/28/2016 07:09","0-2574327","UNLIMITED-TRACK",34.01527,-120.8662,NA,""
"124","9/28/2016 06:40","0-2574327","UNLIMITED-TRACK",34.01576,-120.86748,NA,""
"133","9/28/2016 06:09","0-2574327","UNLIMITED-TRACK",34.0164,-120.86841,NA,""
"142","9/28/2016 05:41","0-2574327","UNLIMITED-TRACK",34.01678,-120.86932,NA,""
"152","9/28/2016 05:10","0-2574327","UNLIMITED-TRACK",34.01703,-120.86942,NA,""
"162","9/28/2016 04:41","0-2574327","UNLIMITED-TRACK",34.0174,-120.8694,NA,""
"171","9/28/2016 04:10","0-2574327","UNLIMITED-TRACK",34.0176,-120.86922,NA,""
"181","9/28/2016 03:41","0-2574327","UNLIMITED-TRACK",34.01782,-120.86917,NA,""
"190","9/28/2016 03:10","0-2574327","UNLIMITED-TRACK",34.01799,-120.86943,NA,""
"199","9/28/2016 02:41","0-2574327","UNLIMITED-TRACK",34.01803,-120.86935,NA,""
"208","9/28/2016 02:10","0-2574327","UNLIMITED-TRACK",34.01848,-120.86942,NA,""
"219","9/28/2016 01:41","0-2574327","UNLIMITED-TRACK",34.01934,-120.86978,NA,""
"228","9/28/2016 01:11","0-2574327","UNLIMITED-TRACK",34.02031,-120.8708,NA,""
"236","9/28/2016 00:41","0-2574327","UNLIMITED-TRACK",34.02088,-120.87164,NA,""
"245","9/28/2016 00:10","0-2574327","UNLIMITED-TRACK",34.02151,-120.87285,NA,""
"254","9/27/2016 23:41","0-2574327","UNLIMITED-TRACK",34.02207,-120.87445,NA,""
"264","9/27/2016 23:11","0-2574327","UNLIMITED-TRACK",34.02247,-120.87622,NA,""
"274","9/27/2016 22:42","0-2574327","UNLIMITED-TRACK",34.02309,-120.87697,NA,""
"284","9/27/2016 22:11","0-2574327","UNLIMITED-TRACK",34.02364,-120.8774,NA,""
"293","9/27/2016 21:43","0-2574327","UNLIMITED-TRACK",34.02431,-120.87776,NA,""
"303","9/27/2016 21:11","0-2574327","UNLIMITED-TRACK",34.02543,-120.87793,NA,""
"313","9/27/2016 20:41","0-2574327","UNLIMITED-TRACK",34.02643,-120.87817,NA,""
"323","9/27/2016 20:11","0-2574327","UNLIMITED-TRACK",34.02721,-120.8786,NA,""
"332","9/27/2016 19:42","0-2574327","UNLIMITED-TRACK",34.02772,-120.87935,NA,""
"345","9/27/2016 19:12","0-2574327","UNLIMITED-TRACK",34.02813,-120.88052,NA,""
"358","9/27/2016 18:43","0-2574327","UNLIMITED-TRACK",34.02795,-120.88208,NA,""
"371","9/27/2016 18:12","0-2574327","UNLIMITED-TRACK",34.02766,-120.88371,NA,""
"386","9/27/2016 17:43","0-2574327","UNLIMITED-TRACK",34.0274,-120.8851,NA,""
"401","9/27/2016 17:12","0-2574327","UNLIMITED-TRACK",34.02742,-120.88611,NA,""
"416","9/27/2016 16:42","0-2574327","UNLIMITED-TRACK",34.02763,-120.88654,NA,""
"432","9/27/2016 16:12","0-2574327","UNLIMITED-TRACK",34.02845,-120.88663,NA,""
"447","9/27/2016 15:43","0-2574327","UNLIMITED-TRACK",34.02946,-120.88695,NA,""
"463","9/27/2016 15:12","0-2574327","UNLIMITED-TRACK",34.03056,-120.88748,NA,""
"478","9/27/2016 14:43","0-2574327","UNLIMITED-TRACK",34.03142,-120.88826,NA,""
"494","9/27/2016 14:12","0-2574327","UNLIMITED-TRACK",34.03277,-120.88977,NA,""
"511","9/27/2016 13:43","0-2574327","UNLIMITED-TRACK",34.03411,-120.89101,NA,""
"527","9/27/2016 13:12","0-2574327","UNLIMITED-TRACK",34.03596,-120.89128,NA,""
"542","9/27/2016 12:43","0-2574327","UNLIMITED-TRACK",34.03763,-120.89172,NA,""
"558","9/27/2016 12:12","0-2574327","UNLIMITED-TRACK",34.03947,-120.89291,NA,""
"573","9/27/2016 11:43","0-2574327","UNLIMITED-TRACK",34.04165,-120.89467,NA,""
"589","9/27/2016 11:13","0-2574327","UNLIMITED-TRACK",34.04396,-120.89653,NA,""
"602","9/27/2016 10:44","0-2574327","UNLIMITED-TRACK",34.04576,-120.89885,NA,""
"617","9/27/2016 10:13","0-2574327","UNLIMITED-TRACK",34.04779,-120.90158,NA,""
"632","9/27/2016 09:44","0-2574327","UNLIMITED-TRACK",34.04928,-120.90495,NA,""
"647","9/27/2016 09:13","0-2574327","UNLIMITED-TRACK",34.05071,-120.90904,NA,""
"662","9/27/2016 08:45","0-2574327","UNLIMITED-TRACK",34.0517,-120.91278,NA,""
"677","9/27/2016 08:13","0-2574327","UNLIMITED-TRACK",34.0528,-120.91718,NA,""
"692","9/27/2016 07:44","0-2574327","UNLIMITED-TRACK",34.05334,-120.92087,NA,""
"707","9/27/2016 07:13","0-2574327","UNLIMITED-TRACK",34.05368,-120.92422,NA,""
"722","9/27/2016 06:45","0-2574327","UNLIMITED-TRACK",34.05358,-120.92752,NA,""
"736","9/27/2016 06:15","0-2574327","UNLIMITED-TRACK",34.05312,-120.93111,NA,""
"751","9/27/2016 05:45","0-2574327","UNLIMITED-TRACK",34.05266,-120.93379,NA,""
"765","9/27/2016 05:14","0-2574327","UNLIMITED-TRACK",34.0517,-120.93593,NA,""
"781","9/27/2016 04:44","0-2574327","UNLIMITED-TRACK",34.0508,-120.93756,NA,""
"797","9/27/2016 04:14","0-2574327","UNLIMITED-TRACK",34.04971,-120.93864,NA,""
"812","9/27/2016 03:45","0-2574327","UNLIMITED-TRACK",34.04913,-120.93933,NA,""
"828","9/27/2016 03:14","0-2574327","UNLIMITED-TRACK",34.04889,-120.94048,NA,""
"843","9/27/2016 02:45","0-2574327","UNLIMITED-TRACK",34.04845,-120.94157,NA,""
"859","9/27/2016 02:15","0-2574327","UNLIMITED-TRACK",34.04822,-120.94258,NA,""
"875","9/27/2016 01:47","0-2574327","UNLIMITED-TRACK",34.0485,-120.9437,NA,""
"891","9/27/2016 01:15","0-2574327","UNLIMITED-TRACK",34.04873,-120.94482,NA,""
"907","9/27/2016 00:46","0-2574327","UNLIMITED-TRACK",34.04877,-120.94595,NA,""
"923","9/27/2016 00:16","0-2574327","UNLIMITED-TRACK",34.04908,-120.94733,NA,""
