"","dateTime","spotID","readingType","lat","long","NA","NA"
"2267","9/25/2016 05:16","0-2574327","UNLIMITED-TRACK",34.07907,-120.95407,NA,""
"2283","9/25/2016 04:46","0-2574327","UNLIMITED-TRACK",34.0781,-120.95563,NA,""
"2299","9/25/2016 04:16","0-2574327","UNLIMITED-TRACK",34.07745,-120.95735,NA,""
"2315","9/25/2016 03:45","0-2574327","UNLIMITED-TRACK",34.07691,-120.95941,NA,""
"2331","9/25/2016 03:16","0-2574327","UNLIMITED-TRACK",34.07642,-120.96155,NA,""
"2348","9/25/2016 02:46","0-2574327","UNLIMITED-TRACK",34.07601,-120.96333,NA,""
"2363","9/25/2016 02:17","0-2574327","UNLIMITED-TRACK",34.07563,-120.96445,NA,""
"2378","9/25/2016 01:46","0-2574327","UNLIMITED-TRACK",34.07546,-120.96501,NA,""
"2392","9/25/2016 01:17","0-2574327","UNLIMITED-TRACK",34.07568,-120.96587,NA,""
"2407","9/25/2016 00:46","0-2574327","UNLIMITED-TRACK",34.07581,-120.96741,NA,""
"2422","9/25/2016 00:17","0-2574327","UNLIMITED-TRACK",34.07617,-120.96924,NA,""
"2438","9/24/2016 23:47","0-2574327","UNLIMITED-TRACK",34.07673,-120.97099,NA,""
"2454","9/24/2016 23:18","0-2574327","UNLIMITED-TRACK",34.07752,-120.97252,NA,""
"2470","9/24/2016 22:47","0-2574327","UNLIMITED-TRACK",34.07835,-120.97456,NA,""
"2486","9/24/2016 22:18","0-2574327","UNLIMITED-TRACK",34.07938,-120.97687,NA,""
"2502","9/24/2016 21:47","0-2574327","UNLIMITED-TRACK",34.08032,-120.97987,NA,""
"2517","9/24/2016 21:18","0-2574327","UNLIMITED-TRACK",34.08108,-120.98334,NA,""
"2534","9/24/2016 20:47","0-2574327","UNLIMITED-TRACK",34.08208,-120.9874,NA,""
"2549","9/24/2016 20:19","0-2574327","UNLIMITED-TRACK",34.08285,-120.99153,NA,""
"2566","9/24/2016 19:48","0-2574327","UNLIMITED-TRACK",34.08317,-120.99599,NA,""
"2582","9/24/2016 19:18","0-2574327","UNLIMITED-TRACK",34.08254,-121.00041,NA,""
"2596","9/24/2016 18:50","0-2574327","UNLIMITED-TRACK",34.08202,-121.00401,NA,""
"2613","9/24/2016 18:18","0-2574327","UNLIMITED-TRACK",34.08177,-121.00792,NA,""
"2629","9/24/2016 17:49","0-2574327","UNLIMITED-TRACK",34.08088,-121.01114,NA,""
"2645","9/24/2016 17:18","0-2574327","UNLIMITED-TRACK",34.07957,-121.01462,NA,""
"2659","9/24/2016 16:49","0-2574327","UNLIMITED-TRACK",34.07859,-121.01772,NA,""
"2675","9/24/2016 16:18","0-2574327","UNLIMITED-TRACK",34.0779,-121.021,NA,""
"2692","9/24/2016 15:49","0-2574327","UNLIMITED-TRACK",34.07706,-121.02365,NA,""
"2710","9/24/2016 15:18","0-2574327","UNLIMITED-TRACK",34.07562,-121.02689,NA,""
"2726","9/24/2016 14:49","0-2574327","UNLIMITED-TRACK",34.07424,-121.02992,NA,""
"2743","9/24/2016 14:18","0-2574327","UNLIMITED-TRACK",34.07271,-121.03267,NA,""
"2758","9/24/2016 13:50","0-2574327","UNLIMITED-TRACK",34.0712,-121.03473,NA,""
"2773","9/24/2016 13:18","0-2574327","UNLIMITED-TRACK",34.06978,-121.03665,NA,""
"2790","9/24/2016 12:48","0-2574327","UNLIMITED-TRACK",34.0681,-121.03831,NA,""
"2804","9/24/2016 12:20","0-2574327","UNLIMITED-TRACK",34.06616,-121.04012,NA,""
"2821","9/24/2016 11:49","0-2574327","UNLIMITED-TRACK",34.0635,-121.04164,NA,""
"2836","9/24/2016 11:20","0-2574327","UNLIMITED-TRACK",34.06171,-121.0425,NA,""
"2850","9/24/2016 10:49","0-2574327","UNLIMITED-TRACK",34.06016,-121.04356,NA,""
"2866","9/24/2016 10:19","0-2574327","UNLIMITED-TRACK",34.05893,-121.04457,NA,""
"2881","9/24/2016 09:52","0-2574327","UNLIMITED-TRACK",34.05797,-121.04582,NA,""
"2895","9/24/2016 09:19","0-2574327","UNLIMITED-TRACK",34.05717,-121.0473,NA,""
