"","dateTime","spotID","readingType","lat","long","NA","NA"
"5060","9/20/2016 12:39","0-2572526","UNLIMITED-TRACK",39.46614,-127.57545,NA,""
"5066","9/20/2016 12:25","0-2574328","UNLIMITED-TRACK",39.46709,-127.57535,NA,""
"5072","9/20/2016 12:11","0-2572526","UNLIMITED-TRACK",39.46796,-127.5751,NA,""
"5079","9/20/2016 11:55","0-2574328","UNLIMITED-TRACK",39.46846,-127.57501,NA,""
"5085","9/20/2016 11:39","0-2572526","UNLIMITED-TRACK",39.46901,-127.575,NA,""
"5091","9/20/2016 11:26","0-2574328","UNLIMITED-TRACK",39.46921,-127.57388,NA,""
"5097","9/20/2016 11:09","0-2572526","UNLIMITED-TRACK",39.46899,-127.5751,NA,""
"5105","9/20/2016 10:57","0-2574328","UNLIMITED-TRACK",39.46874,-127.575,NA,""
"5110","9/20/2016 10:43","0-2572526","UNLIMITED-TRACK",39.46833,-127.57498,NA,""
"5118","9/20/2016 10:26","0-2574328","UNLIMITED-TRACK",39.46763,-127.57489,NA,""
"5130","9/20/2016 09:58","0-2574328","UNLIMITED-TRACK",39.46584,-127.57452,NA,""
"5137","9/20/2016 09:39","0-2572526","UNLIMITED-TRACK",39.46435,-127.57384,NA,""
"5145","9/20/2016 09:29","0-2574328","UNLIMITED-TRACK",39.46338,-127.57326,NA,""
"5153","9/20/2016 09:09","0-2572526","UNLIMITED-TRACK",39.46199,-127.57221,NA,""
"5158","9/20/2016 08:59","0-2574328","UNLIMITED-TRACK",39.46075,-127.57098,NA,""
"5165","9/20/2016 08:39","0-2572526","UNLIMITED-TRACK",39.45933,-127.56921,NA,""
"5172","9/20/2016 08:28","0-2574328","UNLIMITED-TRACK",39.45789,-127.56685,NA,""
"5179","9/20/2016 08:10","0-2572526","UNLIMITED-TRACK",39.45634,-127.56412,NA,""
"5186","9/20/2016 07:57","0-2574328","UNLIMITED-TRACK",39.45518,-127.56215,NA,""
"5199","9/20/2016 07:29","0-2574328","UNLIMITED-TRACK",39.45267,-127.5565,NA,""
"5214","9/20/2016 06:57","0-2574328","UNLIMITED-TRACK",39.45006,-127.54933,NA,""
"5226","9/20/2016 06:29","0-2574328","UNLIMITED-TRACK",39.44896,-127.54156,NA,""
"5238","9/20/2016 05:58","0-2574328","UNLIMITED-TRACK",39.44931,-127.53215,NA,""
"5251","9/20/2016 05:29","0-2574328","UNLIMITED-TRACK",39.45094,-127.52277,NA,""
"5263","9/20/2016 04:58","0-2574328","UNLIMITED-TRACK",39.453,-127.51315,NA,""
"5278","9/20/2016 04:28","0-2574328","UNLIMITED-TRACK",39.45605,-127.50374,NA,""
"5282","9/20/2016 04:14","0-2572526","UNLIMITED-TRACK",39.45785,-127.49947,NA,""
"5290","9/20/2016 04:00","0-2574328","UNLIMITED-TRACK",39.45994,-127.49507,NA,""
"5303","9/20/2016 03:28","0-2574328","UNLIMITED-TRACK",39.46473,-127.48537,NA,""
"5317","9/20/2016 02:59","0-2574328","UNLIMITED-TRACK",39.4703,-127.47812,NA,""
"5323","9/20/2016 02:44","0-2572526","UNLIMITED-TRACK",39.47311,-127.47469,NA,""
"5331","9/20/2016 02:31","0-2574328","UNLIMITED-TRACK",39.47585,-127.47156,NA,""
"5338","9/20/2016 02:16","0-2572526","UNLIMITED-TRACK",39.47913,-127.46838,NA,""
"5347","9/20/2016 01:59","0-2574328","UNLIMITED-TRACK",39.48296,-127.46512,NA,""
"5354","9/20/2016 01:43","0-2572526","UNLIMITED-TRACK",39.4866,-127.46228,NA,""
"5362","9/20/2016 01:29","0-2574328","UNLIMITED-TRACK",39.48975,-127.46042,NA,""
"5368","9/20/2016 01:15","0-2572526","UNLIMITED-TRACK",39.49301,-127.45879,NA,""
"5376","9/20/2016 01:01","0-2574328","UNLIMITED-TRACK",39.49623,-127.45758,NA,""
"5384","9/20/2016 00:43","0-2572526","UNLIMITED-TRACK",39.50051,-127.45636,NA,""
"5391","9/20/2016 00:29","0-2574328","UNLIMITED-TRACK",39.50346,-127.45573,NA,""
"5398","9/20/2016 00:13","0-2572526","UNLIMITED-TRACK",39.50684,-127.45526,NA,""
"5404","9/20/2016 00:01","0-2574328","UNLIMITED-TRACK",39.50932,-127.45497,NA,""
"5410","9/19/2016 23:47","0-2572526","UNLIMITED-TRACK",39.51204,-127.45488,NA,""
"5420","9/19/2016 23:30","0-2574328","UNLIMITED-TRACK",39.51524,-127.45509,NA,""
"5424","9/19/2016 23:17","0-2572526","UNLIMITED-TRACK",39.51809,-127.45531,NA,""
"5432","9/19/2016 23:01","0-2574328","UNLIMITED-TRACK",39.51982,-127.45576,NA,""
"5439","9/19/2016 22:43","0-2572526","UNLIMITED-TRACK",39.52192,-127.45642,NA,""
"5447","9/19/2016 22:30","0-2574328","UNLIMITED-TRACK",39.52311,-127.45711,NA,""
"5461","9/19/2016 22:00","0-2574328","UNLIMITED-TRACK",39.52457,-127.45874,NA,""
"5466","9/19/2016 21:44","0-2572526","UNLIMITED-TRACK",39.52475,-127.45932,NA,""
"5473","9/19/2016 21:33","0-2574328","UNLIMITED-TRACK",39.52484,-127.45973,NA,""
"5488","9/19/2016 21:01","0-2574328","UNLIMITED-TRACK",39.5243,-127.45988,NA,""
"5492","9/19/2016 20:47","0-2572526","UNLIMITED-TRACK",39.52375,-127.45967,NA,""
"5501","9/19/2016 20:31","0-2574328","UNLIMITED-TRACK",39.52317,-127.45911,NA,""
"5515","9/19/2016 20:01","0-2574328","UNLIMITED-TRACK",39.52158,-127.4572,NA,""
"5528","9/19/2016 19:31","0-2574328","UNLIMITED-TRACK",39.51943,-127.4542,NA,""
"5539","9/19/2016 19:03","0-2574328","UNLIMITED-TRACK",39.51722,-127.45021,NA,""
"5546","9/19/2016 18:45","0-2572526","UNLIMITED-TRACK",39.51585,-127.44702,NA,""
"5553","9/19/2016 18:32","0-2574328","UNLIMITED-TRACK",39.51476,-127.44435,NA,""
"5558","9/19/2016 18:17","0-2572526","UNLIMITED-TRACK",39.51351,-127.44041,NA,""
"5566","9/19/2016 18:02","0-2574328","UNLIMITED-TRACK",39.51257,-127.43633,NA,""
"5571","9/19/2016 17:47","0-2572526","UNLIMITED-TRACK",39.51179,-127.43157,NA,""
"5581","9/19/2016 17:31","0-2574328","UNLIMITED-TRACK",39.51145,-127.42755,NA,""
"5585","9/19/2016 17:17","0-2572526","UNLIMITED-TRACK",39.51128,-127.42307,NA,""
"5593","9/19/2016 17:01","0-2574328","UNLIMITED-TRACK",39.51123,-127.41879,NA,""
"5604","9/19/2016 16:35","0-2574328","UNLIMITED-TRACK",39.51123,-127.41019,NA,""
"5617","9/19/2016 16:02","0-2574328","UNLIMITED-TRACK",39.51244,-127.39941,NA,""
"5629","9/19/2016 15:32","0-2574328","UNLIMITED-TRACK",39.51459,-127.38902,NA,""
"5642","9/19/2016 15:03","0-2574328","UNLIMITED-TRACK",39.51751,-127.37909,NA,""
"5647","9/19/2016 14:46","0-2572526","UNLIMITED-TRACK",39.51954,-127.37311,NA,""
"5655","9/19/2016 14:33","0-2574328","UNLIMITED-TRACK",39.52158,-127.36882,NA,""
"5661","9/19/2016 14:16","0-2572526","UNLIMITED-TRACK",39.52417,-127.36384,NA,""
"5669","9/19/2016 14:02","0-2574328","UNLIMITED-TRACK",39.52666,-127.35982,NA,""
"5675","9/19/2016 13:46","0-2572526","UNLIMITED-TRACK",39.52898,-127.35646,NA,""
"5682","9/19/2016 13:33","0-2574328","UNLIMITED-TRACK",39.53182,-127.35266,NA,""
"5687","9/19/2016 13:16","0-2572526","UNLIMITED-TRACK",39.53501,-127.34906,NA,""
"5695","9/19/2016 13:03","0-2574328","UNLIMITED-TRACK",39.53775,-127.34631,NA,""
"5707","9/19/2016 12:34","0-2574328","UNLIMITED-TRACK",39.5435,-127.34116,NA,""
"5711","9/19/2016 12:20","0-2572526","UNLIMITED-TRACK",39.54633,-127.33897,NA,""
"5720","9/19/2016 12:03","0-2574328","UNLIMITED-TRACK",39.54991,-127.33678,NA,""
"5733","9/19/2016 11:34","0-2574328","UNLIMITED-TRACK",39.55587,-127.33429,NA,""
"5745","9/19/2016 11:06","0-2574328","UNLIMITED-TRACK",39.56147,-127.33258,NA,""
"5757","9/19/2016 10:35","0-2574328","UNLIMITED-TRACK",39.56766,-127.33165,NA,""
"5763","9/19/2016 10:18","0-2572526","UNLIMITED-TRACK",39.57118,-127.33148,NA,""
"5772","9/19/2016 10:04","0-2574328","UNLIMITED-TRACK",39.57386,-127.3316,NA,""
"5777","9/19/2016 09:49","0-2572526","UNLIMITED-TRACK",39.57674,-127.33186,NA,""
"5787","9/19/2016 09:34","0-2574328","UNLIMITED-TRACK",39.57927,-127.3324,NA,"  SPOT Trace is functioning properly."
"5791","9/19/2016 09:19","0-2572526","UNLIMITED-TRACK",39.58107,-127.33298,NA,""
"5799","9/19/2016 09:07","0-2574328","UNLIMITED-TRACK",39.58283,-127.3333,NA,""
"5805","9/19/2016 08:49","0-2572526","UNLIMITED-TRACK",39.5848,-127.33367,NA,""
"5814","9/19/2016 08:34","0-2574328","UNLIMITED-TRACK",39.58607,-127.33398,NA,""
"5817","9/19/2016 08:20","0-2572526","UNLIMITED-TRACK",39.58698,-127.33412,NA,""
"5825","9/19/2016 08:06","0-2574328","UNLIMITED-TRACK",39.58747,-127.33414,NA,""
"5838","9/19/2016 07:35","0-2574328","UNLIMITED-TRACK",39.58741,-127.33328,NA,""
"5849","9/19/2016 07:05","0-2574328","UNLIMITED-TRACK",39.58633,-127.33191,NA,""
"5863","9/19/2016 06:35","0-2574328","UNLIMITED-TRACK",39.58431,-127.32939,NA,""
"5869","9/19/2016 06:19","0-2572526","UNLIMITED-TRACK",39.58316,-127.32732,NA,""
"5876","9/19/2016 06:07","0-2574328","UNLIMITED-TRACK",39.58231,-127.32524,NA,""
"5881","9/19/2016 05:50","0-2572526","UNLIMITED-TRACK",39.58108,-127.32182,NA,""
"5889","9/19/2016 05:35","0-2574328","UNLIMITED-TRACK",39.58008,-127.3188,NA,""
"5894","9/19/2016 05:20","0-2572526","UNLIMITED-TRACK",39.57923,-127.31598,NA,""
"5902","9/19/2016 05:07","0-2574328","UNLIMITED-TRACK",39.57854,-127.31232,NA,""
"5908","9/19/2016 04:50","0-2572526","UNLIMITED-TRACK",39.57805,-127.3083,NA,""
"5916","9/19/2016 04:36","0-2574328","UNLIMITED-TRACK",39.57764,-127.30496,NA,""
"5921","9/19/2016 04:20","0-2572526","UNLIMITED-TRACK",39.5773,-127.30121,NA,""
"5929","9/19/2016 04:07","0-2574328","UNLIMITED-TRACK",39.57715,-127.29784,NA,""
"5936","9/19/2016 03:50","0-2572526","UNLIMITED-TRACK",39.57721,-127.29426,NA,""
"5943","9/19/2016 03:36","0-2574328","UNLIMITED-TRACK",39.57754,-127.2896,NA,""
"5949","9/19/2016 03:21","0-2572526","UNLIMITED-TRACK",39.57828,-127.28558,NA,""
"5957","9/19/2016 03:07","0-2574328","UNLIMITED-TRACK",39.57902,-127.28204,NA,""
"5963","9/19/2016 02:53","0-2572526","UNLIMITED-TRACK",39.58008,-127.27826,NA,""
"5971","9/19/2016 02:37","0-2574328","UNLIMITED-TRACK",39.58117,-127.27446,NA,""
"5976","9/19/2016 02:23","0-2572526","UNLIMITED-TRACK",39.5824,-127.27096,NA,""
"5984","9/19/2016 02:07","0-2574328","UNLIMITED-TRACK",39.58354,-127.26811,NA,""
"5990","9/19/2016 01:54","0-2572526","UNLIMITED-TRACK",39.58467,-127.26532,NA,""
"5999","9/19/2016 01:37","0-2574328","UNLIMITED-TRACK",39.58624,-127.26213,NA,""
"6004","9/19/2016 01:24","0-2572526","UNLIMITED-TRACK",39.58746,-127.25974,NA,""
"6012","9/19/2016 01:08","0-2574328","UNLIMITED-TRACK",39.58969,-127.25681,NA,""
"6018","9/19/2016 00:52","0-2572526","UNLIMITED-TRACK",39.59174,-127.25397,NA,""
"6027","9/19/2016 00:38","0-2574328","UNLIMITED-TRACK",39.59345,-127.25168,NA,""
"6032","9/19/2016 00:22","0-2572526","UNLIMITED-TRACK",39.59534,-127.24925,NA,""
"6041","9/19/2016 00:08","0-2574328","UNLIMITED-TRACK",39.59697,-127.24739,NA,""
"6046","9/18/2016 23:52","0-2572526","UNLIMITED-TRACK",39.59886,-127.24556,NA,""
"6054","9/18/2016 23:38","0-2574328","UNLIMITED-TRACK",39.60124,-127.24353,NA,""
"6060","9/18/2016 23:22","0-2572526","UNLIMITED-TRACK",39.60371,-127.24171,NA,""
"6068","9/18/2016 23:09","0-2574328","UNLIMITED-TRACK",39.60571,-127.24048,NA,""
"6074","9/18/2016 22:52","0-2572526","UNLIMITED-TRACK",39.60838,-127.23907,NA,""
"6083","9/18/2016 22:39","0-2574328","UNLIMITED-TRACK",39.61069,-127.23811,NA,""
"6088","9/18/2016 22:22","0-2572526","UNLIMITED-TRACK",39.61327,-127.23744,NA,""
"6095","9/18/2016 22:09","0-2574328","UNLIMITED-TRACK",39.6161,-127.23706,NA,""
"6102","9/18/2016 21:52","0-2572526","UNLIMITED-TRACK",39.61911,-127.23637,NA,""
"6109","9/18/2016 21:40","0-2574328","UNLIMITED-TRACK",39.62129,-127.23615,NA,""
"6122","9/18/2016 21:10","0-2574328","UNLIMITED-TRACK",39.62586,-127.23691,NA,""
"6127","9/18/2016 20:55","0-2572526","UNLIMITED-TRACK",39.62811,-127.23756,NA,""
"6136","9/18/2016 20:39","0-2574328","UNLIMITED-TRACK",39.63025,-127.23799,NA,""
"6142","9/18/2016 20:25","0-2572526","UNLIMITED-TRACK",39.6321,-127.23833,NA,""
"6149","9/18/2016 20:10","0-2574328","UNLIMITED-TRACK",39.63342,-127.23872,NA,""
"6156","9/18/2016 19:53","0-2572526","UNLIMITED-TRACK",39.63479,-127.23927,NA,""
"6165","9/18/2016 19:40","0-2574328","UNLIMITED-TRACK",39.63551,-127.23958,NA,""
"6170","9/18/2016 19:23","0-2572526","UNLIMITED-TRACK",39.63608,-127.23953,NA,""
"6177","9/18/2016 19:11","0-2574328","UNLIMITED-TRACK",39.63654,-127.23958,NA,""
"6184","9/18/2016 18:53","0-2572526","UNLIMITED-TRACK",39.63673,-127.23915,NA,""
"6190","9/18/2016 18:40","0-2574328","UNLIMITED-TRACK",39.63687,-127.23849,NA,""
"6197","9/18/2016 18:26","0-2572526","UNLIMITED-TRACK",39.63684,-127.23773,NA,""
"6204","9/18/2016 18:11","0-2574328","UNLIMITED-TRACK",39.63677,-127.23659,NA,""
"6209","9/18/2016 17:56","0-2572526","UNLIMITED-TRACK",39.63669,-127.23524,NA,""
"6217","9/18/2016 17:40","0-2574328","UNLIMITED-TRACK",39.63639,-127.23366,NA,""
"6224","9/18/2016 17:25","0-2572526","UNLIMITED-TRACK",39.63594,-127.23203,NA,""
"6232","9/18/2016 17:11","0-2574328","UNLIMITED-TRACK",39.63549,-127.23022,NA,""
"6237","9/18/2016 16:56","0-2572526","UNLIMITED-TRACK",39.635,-127.22795,NA,""
"6247","9/18/2016 16:41","0-2574328","UNLIMITED-TRACK",39.63452,-127.22542,NA,""
"6253","9/18/2016 16:25","0-2572526","UNLIMITED-TRACK",39.63422,-127.22302,NA,""
"6260","9/18/2016 16:12","0-2574328","UNLIMITED-TRACK",39.63367,-127.22,NA,""
"6274","9/18/2016 15:41","0-2574328","UNLIMITED-TRACK",39.63298,-127.2139,NA,""
"6281","9/18/2016 15:25","0-2572526","UNLIMITED-TRACK",39.6292,-127.20224,NA,""
"6288","9/18/2016 15:12","0-2574328","UNLIMITED-TRACK",39.6328,-127.20805,NA,""
"6295","9/18/2016 14:58","0-2572526","UNLIMITED-TRACK",39.63273,-127.20522,NA,""
"6303","9/18/2016 14:41","0-2574328","UNLIMITED-TRACK",39.63282,-127.20187,NA,""
"6308","9/18/2016 14:28","0-2572526","UNLIMITED-TRACK",39.63346,-127.1987,NA,""
"6317","9/18/2016 14:12","0-2574328","UNLIMITED-TRACK",39.63387,-127.19576,NA,""
"6321","9/18/2016 13:55","0-2572526","UNLIMITED-TRACK",39.63461,-127.19235,NA,""
"6328","9/18/2016 13:41","0-2574328","UNLIMITED-TRACK",39.63543,-127.18945,NA,""
"6332","9/18/2016 13:29","0-2572526","UNLIMITED-TRACK",39.63619,-127.18704,NA,""
"6340","9/18/2016 13:12","0-2574328","UNLIMITED-TRACK",39.63766,-127.18369,NA,""
"6346","9/18/2016 12:57","0-2572526","UNLIMITED-TRACK",39.63908,-127.181,NA,""
"6353","9/18/2016 12:42","0-2574328","UNLIMITED-TRACK",39.64079,-127.17831,NA,""
"6358","9/18/2016 12:27","0-2572526","UNLIMITED-TRACK",39.6426,-127.17611,NA,""
"6367","9/18/2016 12:13","0-2574328","UNLIMITED-TRACK",39.64445,-127.17407,NA,""
"6372","9/18/2016 11:57","0-2572526","UNLIMITED-TRACK",39.64629,-127.17233,NA,""
"6381","9/18/2016 11:42","0-2574328","UNLIMITED-TRACK",39.6486,-127.17027,NA,""
"6386","9/18/2016 11:26","0-2572526","UNLIMITED-TRACK",39.65085,-127.16885,NA,""
"6394","9/18/2016 11:13","0-2574328","UNLIMITED-TRACK",39.65279,-127.1678,NA,""
"6399","9/18/2016 10:56","0-2572526","UNLIMITED-TRACK",39.65535,-127.16676,NA,""
"6406","9/18/2016 10:42","0-2574328","UNLIMITED-TRACK",39.65754,-127.16615,NA,""
"6411","9/18/2016 10:30","0-2572526","UNLIMITED-TRACK",39.65953,-127.16586,NA,""
"6419","9/18/2016 10:13","0-2574328","UNLIMITED-TRACK",39.66228,-127.1657,NA,""
"6424","9/18/2016 09:57","0-2572526","UNLIMITED-TRACK",39.66511,-127.1656,NA,""
"6434","9/18/2016 09:43","0-2574328","UNLIMITED-TRACK",39.66752,-127.16568,NA,""
"6438","9/18/2016 09:30","0-2572526","UNLIMITED-TRACK",39.67022,-127.16577,NA,""
"6447","9/18/2016 09:14","0-2574328","UNLIMITED-TRACK",39.67279,-127.16602,NA,""
"6453","9/18/2016 09:01","0-2572526","UNLIMITED-TRACK",39.67486,-127.16612,NA,""
"6463","9/18/2016 08:43","0-2574328","UNLIMITED-TRACK",39.6777,-127.16653,NA,""
"6470","9/18/2016 08:27","0-2572526","UNLIMITED-TRACK",39.68003,-127.16701,NA,""
"6477","9/18/2016 08:14","0-2574328","UNLIMITED-TRACK",39.68177,-127.1675,NA,""
"6483","9/18/2016 07:57","0-2572526","UNLIMITED-TRACK",39.68386,-127.16801,NA,""
"6492","9/18/2016 07:43","0-2574328","UNLIMITED-TRACK",39.68561,-127.16843,NA,""
"6498","9/18/2016 07:30","0-2572526","UNLIMITED-TRACK",39.68704,-127.16866,NA,""
"6506","9/18/2016 07:13","0-2574328","UNLIMITED-TRACK",39.68877,-127.16887,NA,""
"6512","9/18/2016 06:58","0-2572526","UNLIMITED-TRACK",39.69011,-127.1689,NA,""
"6521","9/18/2016 06:45","0-2574328","UNLIMITED-TRACK",39.69122,-127.16876,NA,""
"6527","9/18/2016 06:28","0-2572526","UNLIMITED-TRACK",39.69238,-127.16839,NA,""
"6536","9/18/2016 06:14","0-2574328","UNLIMITED-TRACK",39.69329,-127.16782,NA,""
"6542","9/18/2016 05:58","0-2572526","UNLIMITED-TRACK",39.6938,-127.16745,NA,""
"6551","9/18/2016 05:45","0-2574328","UNLIMITED-TRACK",39.69423,-127.16685,NA,""
"6557","9/18/2016 05:29","0-2572526","UNLIMITED-TRACK",39.69444,-127.16634,NA,""
"6566","9/18/2016 05:14","0-2574328","UNLIMITED-TRACK",39.6945,-127.16559,NA,""
"6572","9/18/2016 04:59","0-2572526","UNLIMITED-TRACK",39.69448,-127.16471,NA,""
"6581","9/18/2016 04:45","0-2574328","UNLIMITED-TRACK",39.69434,-127.16368,NA,""
"6588","9/18/2016 04:29","0-2572526","UNLIMITED-TRACK",39.69431,-127.16239,NA,""
"6597","9/18/2016 04:15","0-2574328","UNLIMITED-TRACK",39.6941,-127.16058,NA,""
"6611","9/18/2016 03:45","0-2574328","UNLIMITED-TRACK",39.69379,-127.15714,NA,""
"6617","9/18/2016 03:31","0-2572526","UNLIMITED-TRACK",39.69363,-127.15533,NA,""
"6627","9/18/2016 03:14","0-2574328","UNLIMITED-TRACK",39.69344,-127.15295,NA,""
"6632","9/18/2016 03:01","0-2572526","UNLIMITED-TRACK",39.69337,-127.15104,NA,""
"6643","9/18/2016 02:44","0-2574328","UNLIMITED-TRACK",39.69336,-127.1483,NA,""
