9/5/2016 5:10,0-2571714,UNLIMITED-TRACK,33.05369,-121.03008
9/5/2016 4:48,0-2571709,UNLIMITED-TRACK,35.3531,-122.10512
9/5/2016 4:43,0-2571609,UNLIMITED-TRACK,35.35275,-122.10533
9/5/2016 4:43,0-2571714,UNLIMITED-TRACK,33.05354,-121.0294
9/5/2016 4:18,0-2571709,UNLIMITED-TRACK,35.35125,-122.10615
9/5/2016 4:13,0-2571609,UNLIMITED-TRACK,35.35086,-122.10645
9/5/2016 4:11,0-2571714,UNLIMITED-TRACK,33.0531,-121.02831
9/5/2016 3:48,0-2571709,UNLIMITED-TRACK,35.34952,-122.10744
9/5/2016 3:45,0-2572044,UNLIMITED-TRACK,33.05233,-121.02766
9/5/2016 3:42,0-2571609,UNLIMITED-TRACK,35.34914,-122.10774
9/5/2016 3:41,0-2571714,UNLIMITED-TRACK,33.05214,-121.02756
9/5/2016 3:20,0-2571709,UNLIMITED-TRACK,35.34813,-122.10876
9/5/2016 3:13,0-2571609,UNLIMITED-TRACK,35.34789,-122.10913
9/5/2016 3:11,0-2571714,UNLIMITED-TRACK,33.05098,-121.02636
9/5/2016 2:49,0-2571709,UNLIMITED-TRACK,35.34665,-122.11061
9/5/2016 2:42,0-2571609,UNLIMITED-TRACK,35.34628,-122.11104
9/5/2016 2:41,0-2571714,UNLIMITED-TRACK,33.04995,-121.02385
9/5/2016 2:19,0-2571709,UNLIMITED-TRACK,35.34491,-122.1125
9/5/2016 2:16,0-2572044,UNLIMITED-TRACK,33.04887,-121.0219
9/5/2016 2:14,0-2571609,UNLIMITED-TRACK,35.34455,-122.11288
9/5/2016 2:13,0-2571714,UNLIMITED-TRACK,33.04872,-121.02168
9/5/2016 1:52,0-2571709,UNLIMITED-TRACK,35.34294,-122.11441
9/5/2016 1:46,0-2572044,UNLIMITED-TRACK,33.0472,-121.01907
9/5/2016 1:43,0-2571609,UNLIMITED-TRACK,35.34209,-122.11511
9/5/2016 1:42,0-2571714,UNLIMITED-TRACK,33.04692,-121.01857
9/5/2016 1:19,0-2571709,UNLIMITED-TRACK,35.33997,-122.11682
9/5/2016 1:16,0-2572044,UNLIMITED-TRACK,33.04548,-121.01564
9/5/2016 1:13,0-2571714,UNLIMITED-TRACK,33.04528,-121.01521
9/5/2016 1:13,0-2571609,UNLIMITED-TRACK,35.33939,-122.11722
9/5/2016 0:51,0-2571709,UNLIMITED-TRACK,35.33716,-122.11862
9/5/2016 0:45,0-2571609,UNLIMITED-TRACK,35.33655,-122.119
9/5/2016 0:42,0-2571714,UNLIMITED-TRACK,33.04364,-121.01161
9/5/2016 0:19,0-2571709,UNLIMITED-TRACK,35.3341,-122.12006
9/5/2016 0:13,0-2571609,UNLIMITED-TRACK,35.33352,-122.12032
9/5/2016 0:12,0-2571714,UNLIMITED-TRACK,33.042,-121.00816
9/4/2016 23:49,0-2571709,UNLIMITED-TRACK,35.33167,-122.12094
9/4/2016 23:46,0-2572044,UNLIMITED-TRACK,33.04057,-121.00432
9/4/2016 23:46,0-2571714,UNLIMITED-TRACK,33.04052,-121.0042
9/4/2016 23:43,0-2571609,UNLIMITED-TRACK,35.3312,-122.12108
9/4/2016 23:21,0-2571709,UNLIMITED-TRACK,35.3297,-122.12158
9/4/2016 23:15,0-2571609,UNLIMITED-TRACK,35.32931,-122.12166
9/4/2016 22:49,0-2571709,UNLIMITED-TRACK,35.32819,-122.12227
9/4/2016 22:44,0-2571609,UNLIMITED-TRACK,35.32801,-122.12238
9/4/2016 22:21,0-2571709,UNLIMITED-TRACK,35.32722,-122.12308
9/4/2016 22:14,0-2571609,UNLIMITED-TRACK,35.32701,-122.12329
9/4/2016 21:51,0-2571709,UNLIMITED-TRACK,35.32615,-122.1242
9/4/2016 21:46,0-2571609,UNLIMITED-TRACK,35.32601,-122.12436
9/4/2016 21:20,0-2571709,UNLIMITED-TRACK,35.32535,-122.12535
9/4/2016 21:14,0-2571609,UNLIMITED-TRACK,35.32518,-122.12555
9/4/2016 20:52,0-2571709,UNLIMITED-TRACK,35.32505,-122.12634
9/4/2016 20:44,0-2571609,UNLIMITED-TRACK,35.32506,-122.12657
9/4/2016 20:20,0-2571709,UNLIMITED-TRACK,35.32534,-122.12769
9/4/2016 20:17,0-2571609,UNLIMITED-TRACK,35.32539,-122.12784
9/4/2016 19:52,0-2571709,UNLIMITED-TRACK,35.3257,-122.12921
9/4/2016 19:46,0-2571609,UNLIMITED-TRACK,35.32576,-122.12958
9/4/2016 19:30,0-2572044,STOP,33.59618,-121.41193
9/4/2016 19:22,0-2571709,UNLIMITED-TRACK,35.32602,-122.13123
9/4/2016 19:15,0-2571609,UNLIMITED-TRACK,35.32607,-122.1317
9/4/2016 19:03,0-2572643,STOP,33.65274,-121.45709
9/4/2016 18:52,0-2571709,UNLIMITED-TRACK,35.32655,-122.13307
9/4/2016 18:47,0-2571609,UNLIMITED-TRACK,35.32669,-122.13333
9/4/2016 18:34,0-2571714,STOP,33.68335,-121.49161
9/4/2016 18:22,0-2571709,UNLIMITED-TRACK,35.32715,-122.13539
9/4/2016 18:15,0-2571609,UNLIMITED-TRACK,35.32747,-122.13586
9/4/2016 18:05,0-2571714,UNLIMITED-TRACK,33.70813,-121.49974
9/4/2016 17:52,0-2571709,UNLIMITED-TRACK,35.32814,-122.13805
9/4/2016 17:47,0-2571609,UNLIMITED-TRACK,35.32835,-122.1386
9/4/2016 17:20,0-2571709,UNLIMITED-TRACK,35.32892,-122.14165
9/4/2016 17:16,0-2571609,UNLIMITED-TRACK,35.32893,-122.1422
9/4/2016 17:00,0-2571518,STATUS,33.8586,-121.61647
9/4/2016 16:51,0-2571709,UNLIMITED-TRACK,35.32869,-122.14511
9/4/2016 16:47,0-2571609,UNLIMITED-TRACK,35.32869,-122.14548
9/4/2016 16:32,0-2571714,STOP,33.92475,-121.66663
9/4/2016 16:29,0-2572044,STOP,33.93317,-121.67348
9/4/2016 16:27,0-2572666,STOP,33.93691,-121.67654
9/4/2016 16:23,0-2571709,UNLIMITED-TRACK,35.32792,-122.14833
9/4/2016 16:17,0-2571609,UNLIMITED-TRACK,35.32756,-122.14896
9/4/2016 16:16,0-2572643,STOP,33.96323,-121.69861
9/4/2016 16:01,0-2572044,UNLIMITED-TRACK,33.98445,-121.71826
9/4/2016 16:01,0-2571714,UNLIMITED-TRACK,33.98447,-121.71828
9/4/2016 15:56,0-2572666,UNLIMITED-TRACK,33.99071,-121.72366
9/4/2016 15:51,0-2571709,UNLIMITED-TRACK,35.3259,-122.15138
9/4/2016 15:47,0-2571609,UNLIMITED-TRACK,35.32567,-122.15172
9/4/2016 15:27,0-2572666,UNLIMITED-TRACK,33.99318,-121.7215
9/4/2016 15:21,0-2571709,UNLIMITED-TRACK,35.3236,-122.15392
9/4/2016 15:16,0-2571609,UNLIMITED-TRACK,35.32247,-122.15518
9/4/2016 14:56,0-2572666,UNLIMITED-TRACK,33.99487,-121.72182
