9/28/2016 12:31,0-2571969,UNLIMITED-TRACK,33.7507,-120.86208,,
9/28/2016 12:28,0-2571819,UNLIMITED-TRACK,33.84495,-121.20006,,
9/28/2016 12:14,0-2573529,UNLIMITED-TRACK,33.75095,-120.85963,,
9/28/2016 11:58,0-2571969,UNLIMITED-TRACK,33.75106,-120.85725,,
9/28/2016 11:58,0-2571819,UNLIMITED-TRACK,33.84514,-121.19504,,
9/28/2016 11:44,0-2573529,UNLIMITED-TRACK,33.75146,-120.85477,,
9/28/2016 11:38,0-2573891,UNLIMITED-TRACK,33.84544,-121.19162,,
9/28/2016 11:32,0-2571969,UNLIMITED-TRACK,33.75185,-120.85252,,
9/28/2016 11:28,0-2571819,UNLIMITED-TRACK,33.84554,-121.19009,,
9/28/2016 11:14,0-2573529,UNLIMITED-TRACK,33.75216,-120.8494,,
9/28/2016 10:58,0-2571819,UNLIMITED-TRACK,33.84547,-121.18575,,
9/28/2016 10:45,0-2573529,UNLIMITED-TRACK,33.75266,-120.84418,,
9/28/2016 10:32,0-2571969,UNLIMITED-TRACK,33.75293,-120.84244,,
9/28/2016 10:28,0-2571819,UNLIMITED-TRACK,33.84565,-121.18153,,
9/28/2016 10:15,0-2573529,UNLIMITED-TRACK,33.7533,-120.83969,,
9/28/2016 10:02,0-2571969,UNLIMITED-TRACK,33.75336,-120.83729,,
9/28/2016 10:00,0-2571714,UNLIMITED-TRACK,34.24002,-120.95419,,
9/28/2016 09:58,0-2571819,UNLIMITED-TRACK,33.8458,-121.17767,,
9/28/2016 09:45,0-2573529,UNLIMITED-TRACK,33.7532,-120.83498,,
9/28/2016 09:37,0-2573891,UNLIMITED-TRACK,33.84634,-121.1752,,
9/28/2016 09:33,0-2571969,UNLIMITED-TRACK,33.75306,-120.83296,,
9/28/2016 09:29,0-2571714,UNLIMITED-TRACK,34.23979,-120.95641,,
9/28/2016 09:29,0-2571819,UNLIMITED-TRACK,33.84666,-121.17401,,
9/28/2016 09:15,0-2573529,UNLIMITED-TRACK,33.75263,-120.83005,,
9/28/2016 09:06,0-2573891,UNLIMITED-TRACK,33.84712,-121.17087,,
9/28/2016 09:00,0-2571714,UNLIMITED-TRACK,34.2394,-120.95842,,
9/28/2016 08:58,0-2571819,UNLIMITED-TRACK,33.84724,-121.17007,,
9/28/2016 08:46,0-2573529,UNLIMITED-TRACK,33.75247,-120.82498,,
9/28/2016 08:38,0-2573891,UNLIMITED-TRACK,33.84748,-121.16768,,
9/28/2016 08:30,0-2571714,UNLIMITED-TRACK,34.2387,-120.96062,,
9/28/2016 08:29,0-2571969,UNLIMITED-TRACK,33.75297,-120.82182,,
9/28/2016 08:29,0-2571819,UNLIMITED-TRACK,33.84756,-121.16643,,
9/28/2016 08:18,0-2574334,UNLIMITED-TRACK,34.01525,-120.86415,,
9/28/2016 08:16,0-2573529,UNLIMITED-TRACK,33.75333,-120.81935,,
9/28/2016 08:09,0-2574327,UNLIMITED-TRACK,34.01502,-120.86354,,
9/28/2016 08:06,0-2573891,UNLIMITED-TRACK,33.84797,-121.16342,,
9/28/2016 08:01,0-2571714,UNLIMITED-TRACK,34.23786,-120.96259,,
9/28/2016 07:59,0-2571969,UNLIMITED-TRACK,33.75326,-120.81688,,
9/28/2016 07:58,0-2571819,UNLIMITED-TRACK,33.84806,-121.16241,,
9/28/2016 07:49,0-2574334,UNLIMITED-TRACK,34.01521,-120.86426,,
9/28/2016 07:47,0-2573529,UNLIMITED-TRACK,33.75348,-120.81502,,
9/28/2016 07:40,0-2574327,UNLIMITED-TRACK,34.01519,-120.86467,,
9/28/2016 07:35,0-2573891,UNLIMITED-TRACK,33.84848,-121.15952,,
9/28/2016 07:30,0-2571714,UNLIMITED-TRACK,34.23732,-120.9648,,
9/28/2016 07:29,0-2571969,UNLIMITED-TRACK,33.75365,-120.8131,,
9/28/2016 07:29,0-2571819,UNLIMITED-TRACK,33.84851,-121.15865,,
9/28/2016 07:19,0-2573760,UNLIMITED-TRACK,33.96733,-120.87068,,
9/28/2016 07:18,0-2574334,UNLIMITED-TRACK,34.01525,-120.8663,,
9/28/2016 07:16,0-2573529,UNLIMITED-TRACK,33.75404,-120.81107,,
9/28/2016 07:09,0-2574327,UNLIMITED-TRACK,34.01527,-120.8662,,
9/28/2016 07:05,0-2573891,UNLIMITED-TRACK,33.84861,-121.15583,,
9/28/2016 07:02,0-2571969,UNLIMITED-TRACK,33.75436,-120.80936,,
9/28/2016 07:01,0-2571714,UNLIMITED-TRACK,34.23634,-120.96686,,
9/28/2016 06:59,0-2571819,UNLIMITED-TRACK,33.84862,-121.15517,,
9/28/2016 06:50,0-2573760,UNLIMITED-TRACK,33.96863,-120.87073,,
9/28/2016 06:49,0-2574334,UNLIMITED-TRACK,34.01547,-120.86745,,
9/28/2016 06:47,0-2573529,UNLIMITED-TRACK,33.75472,-120.80734,,
9/28/2016 06:45,0-2572498,UNLIMITED-TRACK,33.96885,-120.87064,,
9/28/2016 06:40,0-2574327,UNLIMITED-TRACK,34.01576,-120.86748,,
9/28/2016 06:35,0-2573891,UNLIMITED-TRACK,33.8489,-121.15305,,
9/28/2016 06:30,0-2571714,UNLIMITED-TRACK,34.23484,-120.96809,,
9/28/2016 06:30,0-2571969,UNLIMITED-TRACK,33.75503,-120.80544,,
